id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,511.556,78.07,424.356,74.7,9.45,3.306,↑
2,БДДР,Бели Искър,15.08,1.4,10.75,71.29,9.35,68.35,0.699,0.617,↑
3,БДДР,Среченска бара,15.5,1.0,15.171,97.88,14.171,97.73,2.951,3.287,↓
4,БДДР,Христо Смирненски,27.7,4.2,25.459,91.91,21.259,90.47,2.829,0.345,↑
5,БДДР,Йовковци,92.179,9.0,83.737,90.84,74.737,89.85,0.645,0.645,~
6,БДЧР,Тича,311.8,40.0,228.392,73.25,188.392,69.31,1.555,1.555,~
7,БДЧР,Камчия,233.55,76.0,208.176,89.14,132.176,83.89,8.542,2.141,↑
8,БДЧР,Ясна поляна,32.32,7.55,20.55,63.58,13.0,52.48,0.197,0.347,↓
9,БДИБР,Асеновец,28.2,2.0,19.912,70.61,17.912,68.37,3.843,0.88,↑
10,БДИБР,Боровица,27.3,4.6,27.285,99.95,22.685,99.93,0.353,0.26,↑
11,БДЗБР,Студена,25.2,2.4,18.414,73.07,16.014,70.24,1.707,0.776,↑
12,БДЗБР,Дяково,35.4,8.0,28.173,79.58,20.173,73.62,0.196,0.196,~
13,БДЗБР,"",1.024,0.1,0.248,24.22,0.148,16.02,,,↑
14,БДЗБР,"",2.252,0.2,1.111,49.33,0.911,44.4,,,↓
15,БДДР,рез.водоснабдяване,31.6,2.5,18.697,59.17,16.197,55.66,1.441,0.26,↑
16,БДДР,Панчарево,6.465,1.5,5.288,81.79,3.788,76.29,5.112,5.028,᷆
17,БДДР,Ястребино,62.3,3.9,39.243,62.99,35.343,60.52,0.104,0.104,~
18,БДДР,Кула,20.25,0.7,9.018,44.53,8.318,42.55,0.116,0.116,~
19,БДДР,Рабиша,43.2,2.4,11.729,27.15,9.329,22.87,0.012,0.081,↓
20,БДДР,Огоста,506.0,67.0,207.25,40.96,140.25,31.95,8.796,3.588,↑
21,БДДР,Сопот,60.908,1.3,30.05,49.34,28.75,48.23,1.91,0.289,↑
22,БДДР,Горни Дъбник,130.0,3.0,51.116,39.32,48.116,37.89,0.995,0.336,↑
23,БДДР,Бели Лом,25.5,3.2,9.058,35.52,5.858,26.27,0.197,0.081,↑
24,БДЧР,Съединение,12.81,1.5,8.267,64.54,6.767,59.83,0.069,0.069,~
25,БДЧР,"",330.0,21.0,171.211,51.88,150.211,48.61,0.005,1.51,↓
26,БДЧР,Порой,45.2,2.0,7.0,15.49,5.0,11.57,0.266,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.606,21.1,1.806,15.64,0.116,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,219.064,54.77,189.064,51.1,5.27,5.27,~
29,БДИБР,Малко Шарково,45.0,3.9,36.654,81.45,32.754,79.69,0.461,0.091,↑
30,БДИБР,Домлян,26.074,0.7,8.915,34.19,8.215,32.38,2.493,0.057,↑
31,БДИБР,Пясъчник,206.53,3.4,28.832,13.96,25.432,12.52,2.615,0.185,↑
32,БДИБР,Тополница,137.108,20.0,69.275,50.53,49.275,42.08,8.252,0.37,↑
33,БДИБР,Тракиец,114.0,24.0,73.74,64.68,49.74,55.27,1.505,0.116,↑
34,БДЗБР,Пчелина,54.2,34.2,54.2,100.0,20.0,100.0,10.104,10.104,᷆
35,БДДР,"",205.569,20.0,139.521,67.87,119.521,64.41,23.257,1.039,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,65.014,45.72,59.604,43.57,9.248,0.97,↑
38,БДИБР,Белмекен,144.036,3.81,88.098,61.16,84.288,60.11,,,↓
39,БДИБР,Чаира,5.5,1.369,3.357,61.04,1.988,48.12,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,44.717,72.0,40.775,70.1,,,↑
41,БДИБР,Широка поляна,23.98,3.3,12.21,50.92,8.91,43.09,,,↑
42,БДИБР,Беглика,1.554,0.242,1.109,71.36,0.867,66.08,0.476,0.951,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.724,96.75,1.448,96.15,0.705,0.751,↓
44,БДИБР,Батак,310.298,19.95,214.551,69.14,194.601,67.02,11.493,11.493,~
45,БДЗБР,Доспат,449.249,14.907,362.668,80.73,347.761,80.07,10.842,3.732,↑
46,БДИБР,Цанков камък,110.708,31.2,81.434,73.56,50.234,63.18,27.361,14.003,↑
47,БДИБР,Въча,226.12,24.52,206.973,91.53,182.453,90.5,18.936,54.179,↓
48,БДИБР,Кричим,20.256,1.73,19.884,98.16,18.154,97.99,54.173,46.855,↑
49,БДИБР,Кърджали,497.236,107.176,460.391,92.59,353.215,90.55,99.98,39.717,↑
50,БДИБР,Студен кладенец,387.772,90.667,334.232,86.19,243.565,81.98,68.069,86.107,↓
51,БДИБР,Ивайловград,156.702,59.526,116.996,74.66,57.47,59.14,94.355,53.117,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.348,89.94,5.08,71.23,,,↑
