id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,547.125,83.5,459.925,80.97,2.184,3.675,↓
2,БДДР,Бели Искър,15.08,1.4,11.572,76.73,10.172,74.35,0.351,0.597,↓
3,БДДР,Среченска бара,15.5,1.0,15.5,100.0,14.5,100.0,2.049,2.049,~
4,БДДР,Христо Смирненски,27.7,4.2,20.799,75.09,16.599,70.63,0.061,0.331,↓
5,БДДР,Йовковци,92.179,9.0,77.222,83.77,68.222,82.02,0.088,0.967,↓
6,БДДР,Ястребино,62.3,3.9,14.126,22.67,10.226,17.51,0.104,0.197,↓
7,БДЧР,Тича,311.8,40.0,147.421,47.28,107.421,39.52,0.004,1.489,↓
8,БДЧР,Камчия,233.55,76.3,132.128,56.57,55.828,35.5,0.036,2.917,↓
9,БДЧР,Ясна поляна,32.32,7.55,22.599,69.92,15.049,60.75,0.012,0.532,↓
10,БДИБР,Асеновец,28.2,2.0,10.291,36.49,8.291,31.65,0.012,0.347,↓
11,БДИБР,Боровица,27.3,4.6,25.71,94.18,21.11,93.0,0.13,0.42,↓
12,БДЗБР,Студена,25.2,2.4,21.456,85.14,19.056,83.58,0.278,0.368,↓
13,БДЗБР,Дяково,35.4,8.0,27.549,77.82,19.549,71.35,0.0,0.535,↓
14,БДЗБР,Калин,1.024,0.1,0.871,85.06,0.771,83.44,,,↑
15,БДЗБР,Карагьол,2.252,0.2,1.915,85.03,1.715,83.57,,,д
16,БДДР,Панчарево,6.465,1.5,5.496,85.01,3.996,80.48,2.922,3.867,↓
17,БДДР,Огняново,31.6,2.5,20.915,66.19,18.415,63.28,0.153,0.118,↑
18,БДДР,Кула,20.25,0.7,8.166,40.32,7.466,38.19,0.087,0.087,~
19,БДДР,Рабиша,43.2,2.4,13.388,30.99,10.988,26.93,0.004,0.646,↓
20,БДДР,Огоста,506.0,67.0,228.14,45.09,161.14,36.71,4.167,4.398,↓
21,БДДР,Сопот,60.908,1.3,35.145,57.7,33.845,56.78,0.475,1.944,↓
22,БДДР,Горни Дъбник,130.0,3.0,51.575,39.67,48.575,38.25,0.579,1.91,↓
23,БДДР,Бели Лом,25.5,3.2,9.39,36.82,6.19,27.76,0.058,0.498,↓
24,БДЧР,Съединение,12.81,1.5,6.129,47.85,4.629,40.93,0.069,0.162,↓
25,БДЧР,Георги Трайков,330.0,21.0,122.191,37.03,101.191,32.75,0.042,2.669,↓
26,БДЧР,Порой,45.2,2.0,9.943,22.0,7.943,18.39,0.03,0.226,↓
27,БДЧР,Ахелой,12.67,0.8,2.45,19.34,1.65,13.9,0.029,0.029,~
28,БДИБР,Жребчево,400.0,30.0,101.136,25.28,71.136,19.23,5.361,14.25,↓
29,БДИБР,Малко Шарково,45.0,3.9,20.908,46.46,17.008,41.38,0.0,1.055,↓
30,БДИБР,Домлян,26.074,1.2,4.005,15.36,2.805,11.27,0.0,1.146,↓
31,БДИБР,Пясъчник,206.53,3.4,27.824,13.47,24.424,12.02,0.0,5.833,↓
32,БДИБР,Тополница,137.108,20.0,47.945,34.97,27.945,23.86,0.127,15.729,↓
33,БДИБР,Тракиец,114.0,24.0,68.777,60.33,44.777,49.75,0.023,1.481,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.356,3.356,↓
35,БДДР,Александър Стамболийски,205.569,20.0,122.059,59.38,102.059,55.0,0.717,3.903,↓
36,БДИБР,Копринка,142.214,5.41,34.529,24.28,29.119,21.29,0.491,9.12,↓
37,БДИБР,Белмекен,144.036,3.81,125.634,87.22,121.824,86.88,,,↓
38,БДИБР,Чаира,5.5,1.369,2.278,41.42,0.909,22.0,,,↓
39,БДИБР,Голям Беглик,62.111,3.942,55.749,89.76,51.807,89.06,,,↓
40,БДИБР,Широка поляна,23.98,3.3,21.659,90.32,18.359,88.78,,,↓
41,БДИБР,Беглика,1.554,0.242,1.054,67.82,0.812,61.89,0.433,0.633,↓
42,БДИБР,Тошков Чарк,1.782,0.276,0.783,43.94,0.507,33.67,0.293,0.438,↓
43,БДИБР,Батак,310.298,19.95,212.244,68.4,192.294,66.23,3.848,9.433,↓
44,БДЗБР,Доспат,449.249,14.907,402.921,89.69,388.014,89.33,1.206,0.0,↓
45,БДИБР,Цанков камък,110.708,31.2,81.056,73.22,49.856,62.71,3.889,7.137,↑
46,БДИБР,Въча,226.12,24.52,196.897,87.08,172.377,85.5,7.86,7.643,↓
47,БДИБР,Кричим,20.256,1.73,19.537,96.45,17.807,96.12,7.629,6.378,↑
48,БДИБР,Кърджали,497.236,107.176,359.706,72.34,252.53,64.74,1.763,0.0,↓
49,БДИБР,Студен кладенец,387.772,90.667,250.651,64.64,159.984,53.85,3.424,21.48,↓
50,БДИБР,Ивайловград,156.702,59.526,109.622,69.96,50.096,51.55,19.206,0.0,↑
51,БДИБР,Овчарица,62.452,31.025,39.476,63.21,8.451,26.89,,,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.564,91.0,5.296,74.26,,,↓
