id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,543.849,83.0,456.649,80.39,1.635,6.28,↓
2,БДДР,Бели Искър,15.08,1.4,11.557,76.64,10.157,74.24,0.392,0.467,↓
3,БДДР,Среченска бара,15.5,1.0,15.49,99.94,14.49,99.93,0.683,0.683,~
4,БДДР,"",27.7,4.2,20.707,74.75,16.507,70.24,0.061,0.327,↓
5,БДДР,Йовковци,92.179,9.0,76.925,83.45,67.925,81.66,0.075,0.952,↓
6,БДДР,Ястребино,62.3,3.9,14.099,22.63,10.199,17.46,0.093,0.197,↓
7,БДЧР,Тича,311.8,40.0,146.862,47.1,106.862,39.32,0.009,2.108,↓
8,БДЧР,Камчия,233.55,76.3,130.901,56.05,54.601,34.72,0.014,2.815,↓
9,БДЧР,Ясна поляна,32.32,7.55,22.327,69.08,14.777,59.66,0.012,0.509,↓
10,БДИБР,Асеновец,28.2,2.0,10.194,36.15,8.194,31.27,0.012,0.324,↓
11,БДИБР,Боровица,27.3,4.6,25.62,93.85,21.02,92.6,0.19,0.42,↓
12,БДЗБР,Студена,25.2,2.4,21.456,85.14,19.056,83.58,0.336,0.426,↓
13,БДЗБР,Дяково,35.4,8.0,27.456,77.56,19.456,71.01,0.0,0.357,↓
14,БДЗБР,Калин,1.024,0.1,0.889,86.84,0.789,85.41,,,↓
15,БДЗБР,Карагьол,2.252,0.2,1.9,84.38,1.7,82.86,,,д
16,БДДР,Панчарево,6.465,1.5,5.55,85.85,4.05,81.58,8.374,9.004,↓
17,БДДР,Огняново,31.6,2.5,20.915,66.19,18.415,63.28,0.153,0.118,~
18,БДДР,Кула,20.25,0.7,8.166,40.32,7.466,38.19,0.087,0.087,~
19,БДДР,Рабиша,43.2,2.4,13.291,30.77,10.891,26.69,0.001,0.196,↓
20,БДДР,Огоста,506.0,67.0,227.82,45.02,160.82,36.63,2.199,4.167,↓
21,БДДР,Сопот,60.908,1.3,34.723,57.01,33.423,56.07,0.313,1.944,↓
22,БДДР,Горни Дъбник,130.0,3.0,51.116,39.32,48.116,37.89,0.579,1.91,↓
23,БДДР,Бели Лом,25.5,3.2,9.276,36.38,6.076,27.25,0.046,0.486,↓
24,БДЧР,Съединение,12.81,1.5,6.098,47.6,4.598,40.65,0.069,0.162,↓
25,БДЧР,Георги Трайков,330.0,21.0,121.284,36.75,100.284,32.45,0.019,2.646,↓
26,БДЧР,Порой,45.2,2.0,9.889,21.88,7.889,18.26,0.031,0.182,↓
27,БДЧР,Ахелой,12.67,0.8,2.45,19.34,1.65,13.9,0.029,0.029,~
28,БДИБР,Жребчево,400.0,30.0,97.872,24.47,67.872,18.34,4.114,15.225,↓
29,БДИБР,Малко Шарково,45.0,3.9,20.584,45.74,16.684,40.59,0.0,0.755,↓
30,БДИБР,Домлян,26.074,1.2,3.529,13.53,2.329,9.36,0.0,1.438,↓
31,БДИБР,Пясъчник,206.53,3.4,25.892,12.54,22.492,11.07,0.0,5.833,↓
32,БДИБР,Тополница,137.108,20.0,43.105,31.44,23.105,19.73,1.424,14.491,↓
33,БДИБР,Тракиец,114.0,24.0,68.273,59.89,44.273,49.19,0.023,1.481,↓
34,БДЗБР,Пчелина,54.2,34.2,59.9,110.52,25.7,128.5,2.778,3.356,↓
35,БДДР,"",205.569,20.0,121.359,59.04,101.359,54.62,1.735,3.779,↓
36,БДИБР,Копринка,142.214,5.41,31.137,21.89,25.727,18.81,0.176,10.17,↓
37,БДИБР,Белмекен,144.036,3.81,124.852,86.68,121.042,86.32,,,↓
38,БДИБР,Чаира,5.5,1.369,2.309,41.98,0.94,22.75,,,↑
39,БДИБР,Голям Беглик,62.111,3.942,54.848,88.31,50.906,87.51,,,↓
40,БДИБР,Широка поляна,23.98,3.3,21.283,88.75,17.983,86.96,,,↓
41,БДИБР,Беглика,1.554,0.242,0.99,63.71,0.748,57.01,0.319,0.0,↑
42,БДИБР,Тошков Чарк,1.782,0.276,0.769,43.15,0.493,32.74,0.28,0.438,↓
43,БДИБР,Батак,310.298,19.95,210.122,67.72,190.172,65.5,4.357,9.977,↓
44,БДЗБР,Доспат,449.249,14.907,402.497,89.59,387.59,89.24,1.962,3.311,↓
45,БДИБР,Цанков камък,110.708,31.2,81.081,73.24,49.881,62.74,7.5,8.376,↓
46,БДИБР,Въча,226.12,24.52,195.176,86.32,170.656,84.65,9.646,11.36,↓
47,БДИБР,Кричим,20.256,1.73,19.39,95.72,17.66,95.33,11.351,9.083,↑
48,БДИБР,Кърджали,497.236,107.176,354.018,71.2,246.842,63.28,3.733,26.286,↓
49,БДИБР,"",387.772,90.667,247.661,63.87,156.994,52.84,27.832,36.173,↓
50,БДИБР,Ивайловград,156.702,59.526,110.192,70.32,50.666,52.14,34.103,24.905,↑
51,БДИБР,Овчарица,62.452,31.025,39.359,63.02,8.334,26.52,,,~
52,БДИБР,Розов кладенец,20.4,13.268,18.42,90.29,5.152,72.24,,,~
