id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,548.083,83.64,460.883,81.13,1.637,23.824,↓
2,БДДР,Бели Искър,15.08,1.4,12.276,81.41,10.876,79.5,0.16,0.516,↓
3,БДДР,Среченска бара,15.5,1.0,15.29,98.65,14.29,98.55,0.22,0.683,↓
4,БДДР,Христо Смирненски,27.7,4.2,24.21,87.4,20.01,85.15,0.041,0.771,↓
5,БДДР,Йовковци,92.179,9.0,90.353,98.02,81.353,97.81,0.141,0.797,↓
6,БДЧР,Тича,311.8,40.0,248.753,79.78,208.753,76.8,0.29,2.72,↓
7,БДЧР,Камчия,233.55,76.0,228.239,97.73,152.239,96.63,0.787,3.078,↓
8,БДЧР,Ясна поляна,32.32,7.55,26.877,83.16,19.327,78.03,0.012,0.567,↓
9,БДИБР,Асеновец,28.2,2.0,26.86,95.25,24.86,94.89,0.301,0.903,↓
10,БДИБР,Боровица,27.3,4.6,26.05,95.42,21.45,94.49,0.031,0.61,↓
11,БДЗБР,Студена,25.2,2.4,20.204,80.17,17.804,78.09,0.286,0.762,↓
12,БДЗБР,Дяково,35.4,8.0,33.429,94.43,25.429,92.8,0.0,0.661,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.857,83.69,0.757,81.93,,,~
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,2.069,91.86,1.869,91.06,,,д
15,БДДР,Огняново - за рез.водоснабдяване,31.6,2.5,17.603,55.71,15.103,51.9,0.22,0.37,↓
16,БДДР,Панчарево,6.465,1.5,5.428,83.96,3.928,79.11,22.761,22.447,᷆
17,БДДР,Ястребино,62.3,3.9,46.084,73.97,42.184,72.23,0.648,2.06,↓
18,БДДР,Кула,20.25,0.7,10.009,49.43,9.309,47.62,0.012,0.428,↓
19,БДДР,Рабиша,43.2,2.4,14.44,33.43,12.04,29.51,0.012,0.752,↓
20,БДДР,Огоста,506.0,67.0,279.525,55.24,212.525,48.41,2.153,8.229,↓
21,БДДР,Сопот,60.908,1.3,47.895,78.63,46.595,78.17,0.162,3.021,↓
22,БДДР,Горни Дъбник,130.0,3.0,54.557,41.97,51.557,40.6,0.903,1.817,↓
23,БДДР,Бели Лом,25.5,3.2,9.628,37.76,6.428,28.83,0.058,0.266,↓
24,БДЧР,Съединение,12.81,1.5,8.285,64.68,6.785,59.99,0.174,0.382,↓
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,192.801,58.42,171.801,55.6,0.065,3.075,↓
26,БДЧР,Порой,45.2,2.0,6.21,13.74,4.21,9.75,0.023,0.024,↓
27,БДЧР,Ахелой,12.35,0.8,5.652,45.77,4.852,42.01,0.046,0.821,↓
28,БДИБР,Жребчево,400.0,30.0,303.042,75.76,273.042,73.8,0.788,20.07,↓
29,БДИБР,Малко Шарково,45.0,3.9,39.18,87.07,35.28,85.84,0.017,1.626,↓
30,БДИБР,Домлян,26.074,0.7,15.793,60.57,15.093,59.48,0.0,2.083,↓
31,БДИБР,Пясъчник,206.53,3.4,36.75,17.79,33.35,16.42,0.0,5.787,↓
32,БДИБР,Тополница,137.108,20.0,90.16,65.76,70.16,59.91,0.405,15.475,↓
33,БДИБР,Тракиец,114.0,24.0,70.542,61.88,46.542,51.71,0.023,1.157,↓
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,4.259,4.259,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,173.932,84.61,153.932,82.95,1.669,12.964,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,91.98,64.68,86.57,63.28,1.216,14.17,↓
38,БДИБР,Белмекен,144.036,3.81,133.751,92.86,129.941,92.67,,,↓
39,БДИБР,Чаира,5.5,1.369,2.237,40.67,0.868,21.01,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,53.878,86.74,49.936,85.85,,,↓
41,БДИБР,Широка поляна,23.98,3.3,19.366,80.76,16.066,77.69,,,↓
42,БДИБР,Беглика,1.554,0.242,0.953,61.33,0.711,54.19,0.118,0.407,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.268,71.16,0.992,65.87,0.242,0.01,↑
44,БДИБР,Батак,310.298,19.95,263.131,84.8,243.181,83.75,3.693,15.053,↓
45,БДЗБР,Доспат,449.249,14.907,377.104,83.94,362.197,83.39,1.196,1.196,~
46,БДИБР,Цанков камък,110.708,31.2,80.905,73.08,49.705,62.52,2.174,1.593,↑
47,БДИБР,Въча,226.12,24.52,194.294,85.93,169.774,84.21,2.247,6.842,↓
48,БДИБР,Кричим,20.256,1.73,19.191,94.74,17.461,94.25,6.296,6.096,↑
49,БДИБР,Кърджали,497.236,107.176,351.003,70.59,243.827,62.51,3.711,2.199,↑
50,БДИБР,Студен кладенец,387.772,90.667,227.445,58.65,136.778,46.04,1.231,3.465,↓
51,БДИБР,Ивайловград,156.702,59.526,97.909,62.48,38.383,39.5,2.543,23.539,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.888,92.59,5.62,78.8,,,~
