id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,567.801,86.65,480.601,84.61,30.788,24.358,↑
2,БДДР,Бели Искър,15.08,1.4,9.566,63.44,8.166,59.7,5.205,3.041,↑
3,БДДР,Среченска бара,15.5,1.0,15.44,99.61,14.44,99.59,0.347,0.579,↓
4,БДДР,Христо Смирненски,27.7,4.2,23.492,84.81,19.292,82.09,0.324,0.762,↓
5,БДДР,Йовковци,92.179,9.0,91.377,99.13,82.377,99.04,0.062,0.723,↓
6,БДЧР,Тича,311.8,40.0,230.852,74.04,190.852,70.22,1.588,1.588,~
7,БДЧР,Камчия,233.55,76.0,233.55,100.0,157.55,100.0,2.839,2.388,↑
8,БДЧР,Ясна поляна,32.32,7.55,30.657,94.85,23.107,93.29,0.243,0.37,↓
9,БДИБР,Асеновец,28.2,2.0,27.918,99.0,25.918,98.92,0.556,0.833,↓
10,БДИБР,Боровица,27.3,4.6,26.84,98.32,22.24,97.97,0.264,0.38,↓
11,БДЗБР,Студена,25.2,2.4,20.942,83.1,18.542,81.32,4.933,4.44,᷆
12,БДЗБР,Дяково,35.4,8.0,30.93,87.37,22.93,83.69,3.269,2.126,↑
13,БДЗБР,"",1.024,0.1,0.393,38.36,0.293,31.69,,,↓
14,БДЗБР,"",2.252,0.2,1.173,52.1,0.973,47.44,,,↑
15,БДДР,"",31.6,2.5,20.372,64.47,17.872,61.42,1.432,1.64,↓
16,БДДР,Панчарево,6.465,1.5,5.18,80.12,3.68,74.12,27.303,27.386,᷆
17,БДДР,Ястребино,62.3,3.9,37.787,60.65,33.887,58.03,0.139,0.556,↓
18,БДДР,Кула,20.25,0.7,10.309,50.91,9.609,49.15,0.046,0.046,~
19,БДДР,Рабиша,43.2,2.4,17.648,40.85,15.248,37.37,0.046,0.046,~
20,БДДР,Огоста,506.0,67.0,310.7,61.4,243.7,55.51,7.755,5.44,↑
21,БДДР,Сопот,60.908,1.3,49.545,81.34,48.245,80.94,2.13,0.451,↑
22,БДДР,Горни Дъбник,130.0,3.0,57.413,44.16,54.413,42.84,1.076,1.806,↓
23,БДДР,Бели Лом,25.5,3.2,9.875,38.73,6.675,29.93,0.058,0.162,↓
24,БДЧР,Съединение,12.81,1.5,7.679,59.95,6.179,54.63,0.301,0.093,↑
25,БДЧР,"",330.0,21.0,185.388,56.18,164.388,53.2,3.352,1.848,↑
26,БДЧР,Порой,45.2,2.0,6.37,14.09,4.37,10.12,0.324,0.231,↑
27,БДЧР,Ахелой,12.35,0.8,7.316,59.24,6.516,56.42,0.197,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,335.3,83.83,305.3,82.51,6.533,6.533,~
29,БДИБР,Малко Шарково,45.0,3.9,39.632,88.07,35.732,86.94,0.891,0.093,↑
30,БДИБР,Домлян,26.074,0.7,25.588,98.13,24.888,98.08,1.219,0.322,↑
31,БДИБР,Пясъчник,206.53,3.4,46.9,22.71,43.5,21.41,0.257,0.257,~
32,БДИБР,Тополница,137.108,20.0,123.975,90.42,103.975,88.79,9.456,8.218,↑
33,БДИБР,Тракиец,114.0,24.0,74.92,65.72,50.92,56.58,0.139,0.718,↓
34,БДЗБР,Пчелина,54.2,34.2,54.4,100.37,20.2,101.0,18.762,17.604,᷆
35,БДДР,"",205.569,20.0,198.523,96.57,178.523,96.2,9.736,7.201,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,112.961,79.43,107.551,78.62,10.269,16.38,↓
38,БДИБР,Белмекен,144.036,3.81,88.234,61.26,84.424,60.21,,,↑
39,БДИБР,Чаира,5.5,1.369,4.136,75.2,2.767,66.98,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,55.67,89.63,51.728,88.93,,,↑
41,БДИБР,Широка поляна,23.98,3.3,20.983,87.5,17.683,85.51,,,↑
42,БДИБР,Беглика,1.554,0.242,0.926,59.59,0.684,52.13,0.582,0.952,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.594,89.45,1.318,87.52,0.466,0.721,↓
44,БДИБР,Батак,310.298,19.95,286.931,92.47,266.981,91.95,10.898,13.252,↓
45,БДЗБР,Доспат,449.249,14.907,405.679,90.3,390.772,89.97,3.823,6.279,↓
46,БДИБР,Цанков камък,110.708,31.2,79.066,71.42,47.866,60.2,15.003,21.87,↓
47,БДИБР,Въча,226.12,24.52,191.814,84.83,167.294,82.98,24.22,43.352,↓
48,БДИБР,Кричим,20.256,1.73,19.814,97.82,18.084,97.62,44.055,40.648,↑
49,БДИБР,Кърджали,497.236,107.176,329.686,66.3,222.51,57.04,11.502,27.354,↓
50,БДИБР,Студен кладенец,387.772,90.667,273.506,70.53,182.839,61.54,31.513,50.337,↓
51,БДИБР,Ивайловград,156.702,59.526,111.571,71.2,52.045,53.56,51.593,40.935,↑
52,БДИБР,Розов кладенец,20.4,13.268,19.608,96.12,6.34,88.9,,,~
