id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,531.097,81.05,443.897,67.74,31.916,8.727,↑
2,БДДР,Бели Искър,15.08,1.4,9.727,64.5,8.327,55.22,6.336,5.0,↑
3,БДДР,Среченска бара,15.5,1.0,15.38,99.23,14.38,92.77,0.729,0.498,↑
4,БДДР,Христо Смирненски,27.7,4.2,22.95,82.85,18.75,67.69,0.05,1.362,↓
5,БДДР,Йовковци,92.179,9.0,74.18,80.47,65.18,70.71,0.066,0.635,↓
6,БДДР,Ястребино,62.3,3.9,17.747,28.49,13.847,22.23,0.023,0.139,↓
7,БДЧР,Тича,311.8,40.0,156.586,50.22,116.586,37.39,0.01,2.558,↓
8,БДЧР,Камчия,233.55,76.3,155.123,66.42,78.823,33.75,0.22,2.153,↓
9,БДЧР,Ясна поляна,32.32,7.55,27.827,86.1,20.277,62.74,0.012,0.324,↓
10,БДИБР,Асеновец,28.2,2.0,11.547,40.95,9.547,33.85,0.174,0.174,~
11,БДИБР,Боровица,27.3,4.6,27.06,99.12,22.46,82.27,0.12,0.42,↓
12,БДЗБР,Студена,25.2,2.4,16.816,66.73,14.416,57.21,1.416,0.305,↑
13,БДЗБР,Дяково,35.4,8.0,25.053,70.77,17.053,48.17,5.204,3.644,↑
14,БДЗБР,Калин,1.024,0.1,0.775,75.68,0.675,65.92,,,↑
16,БДДР,Панчарево,6.465,1.5,5.346,82.69,3.846,59.48,12.066,11.566,↑
17,БДДР,Огняново,31.6,2.5,20.565,65.08,18.065,57.17,0.213,0.108,~
18,БДДР,Кула,20.25,0.7,8.592,42.43,7.892,38.97,0.04,0.04,~
19,БДДР,Рабиша,43.2,2.4,16.4,37.96,14.0,32.41,0.173,0.173,~
20,БДДР,Огоста,506.0,67.0,224.68,44.4,157.68,31.16,5.15,3.646,↑
21,БДДР,Сопот,60.908,1.3,39.36,64.62,38.06,62.49,1.308,0.37,↑
22,БДДР,Горни Дъбник,130.0,3.0,55.353,42.58,52.353,40.27,1.123,1.123,~
23,БДДР,Бели Лом,25.5,3.2,11.255,44.14,8.055,31.59,0.012,0.278,↓
24,БДЧР,Съединение,12.81,1.5,6.573,51.31,5.073,39.6,0.081,0.081,~
25,БДЧР,Георги Трайков,330.0,21.0,133.415,40.43,112.415,34.07,0.236,1.544,↓
26,БДЧР,Порой,45.2,2.0,10.72,23.72,8.72,19.29,0.066,0.124,↓
27,БДЧР,Ахелой,12.67,0.8,2.48,19.57,1.68,13.26,0.041,0.064,↓
28,БДИБР,Жребчево,400.0,30.0,168.268,42.07,138.268,34.57,1.527,7.638,↓
29,БДИБР,Малко Шарково,45.0,3.9,26.937,59.86,23.037,51.19,0.01,0.12,↓
30,БДИБР,Домлян,26.074,1.2,18.227,69.9,17.027,65.3,0.186,2.172,↓
31,БДИБР,Пясъчник,206.53,3.4,65.292,31.61,61.892,29.97,0.349,0.349,~
32,БДИБР,Тополница,137.108,20.0,106.69,77.81,86.69,63.23,4.352,8.773,↓
33,БДИБР,Тракиец,114.0,24.0,76.373,66.99,52.373,45.94,0.139,0.81,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,36.35,3.356,3.356,~
35,БДДР,Александър Стамболийски,205.569,20.0,162.049,78.83,142.049,69.1,3.688,10.949,↓
36,БДИБР,Копринка,142.214,5.41,98.339,69.15,92.929,65.34,4.771,9.34,↓
37,БДИБР,Белмекен,144.036,3.81,122.338,84.94,118.528,82.29,,,↑
38,БДИБР,Чаира,5.5,1.369,3.14,57.09,1.771,32.2,,,↑
39,БДИБР,Голям Беглик,62.111,3.942,56.143,90.39,52.201,84.04,,,↑
40,БДИБР,Широка поляна,23.98,3.3,21.171,88.29,17.871,74.52,,,↑
41,БДИБР,Беглика,1.554,0.242,0.861,55.41,0.619,39.83,0.205,0.0,↓
42,БДИБР,Тошков Чарк,1.782,0.276,0.578,32.44,0.302,16.95,0.283,0.313,↓
43,БДИБР,Батак,310.298,19.95,240.002,77.35,220.052,70.92,2.602,8.056,↓
44,БДЗБР,Доспат,449.249,14.907,396.025,88.15,381.118,84.83,2.326,0.0,↑
45,БДИБР,Цанков камък,110.708,69.608,82.653,74.66,13.045,11.78,4.206,1.337,↑
46,БДИБР,Въча,226.12,24.52,207.02,91.55,182.5,80.71,6.185,5.879,~
47,БДИБР,Кричим,20.256,18.526,18.707,92.35,0.181,0.89,5.973,9.213,↓
48,БДИБР,Кърджали,497.236,107.176,398.272,80.1,291.096,58.54,11.843,43.178,↓
49,БДИБР,Студен кладенец,387.772,90.667,301.57,77.77,210.903,54.39,49.709,42.749,↑
50,БДИБР,Ивайловград,156.702,59.526,119.179,76.05,59.653,38.07,43.242,50.921,↓
51,БДИБР,Овчарица,62.452,31.025,42.23,67.62,11.205,17.94,,,↑
