id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,557.146,85.03,469.946,82.73,2.471,10.448,↓
2,БДДР,Бели Искър,15.08,1.4,11.416,75.7,10.016,73.22,0.287,0.715,↓
3,БДДР,Среченска бара,15.5,1.0,15.42,99.48,14.42,99.45,1.273,0.694,↑
4,БДДР,Христо Смирненски,27.7,4.2,21.311,76.94,17.111,72.82,0.073,0.342,↓
5,БДДР,Йовковци,92.179,9.0,88.609,96.13,79.609,95.71,0.104,0.751,↓
6,БДЧР,Тича,311.8,40.0,254.373,81.58,214.373,78.87,0.068,2.837,↓
7,БДЧР,Камчия,233.55,76.0,224.967,96.32,148.967,94.55,0.012,3.171,↓
8,БДЧР,Ясна поляна,32.32,7.55,23.29,72.06,15.74,63.54,0.012,0.556,↓
9,БДИБР,Асеновец,28.2,2.0,21.432,76.0,19.432,74.17,0.104,0.845,↓
10,БДИБР,Боровица,27.3,4.6,26.57,97.33,21.97,96.78,0.043,0.39,↓
11,БДЗБР,Студена,25.2,2.4,23.959,95.08,21.559,94.56,0.421,0.815,↓
12,БДЗБР,Дяково,35.4,8.0,29.607,83.63,21.607,78.86,0.0,1.041,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.885,86.43,0.785,84.96,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.685,74.84,1.485,72.38,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.217,60.81,16.717,57.45,0.137,0.335,↓
16,БДДР,Панчарево,6.465,1.5,5.346,82.69,3.846,77.45,9.007,10.118,᷆
17,БДДР,Ястребино,62.3,3.9,44.107,70.8,40.207,68.85,0.069,1.47,↓
18,БДДР,Кула,20.25,0.7,8.44,41.68,7.74,39.59,0.15,0.15,~
19,БДДР,Рабиша,43.2,2.4,12.881,29.82,10.481,25.69,0.046,0.046,~
20,БДДР,Огоста,506.0,67.0,260.28,51.44,193.28,44.03,0.868,7.118,↓
21,БДДР,Сопот,60.908,1.3,44.185,72.54,42.885,71.95,1.308,3.125,↓
22,БДДР,Горни Дъбник,130.0,3.0,54.27,41.75,51.27,40.37,0.752,2.083,↓
23,БДДР,Бели Лом,25.5,3.2,9.36,36.71,6.16,27.62,0.012,0.359,↓
24,БДЧР,Съединение,12.81,1.5,8.642,67.46,7.142,63.15,0.012,0.116,↓
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,203.206,61.58,182.206,58.97,1.822,3.326,↓
26,БДЧР,Порой,45.2,2.0,5.355,11.85,3.355,7.77,0.012,0.023,↓
27,БДЧР,Ахелой,12.35,0.8,3.129,25.34,2.329,20.16,0.023,0.035,↓
28,БДИБР,Жребчево,400.0,30.0,219.368,54.84,189.368,51.18,0.507,21.618,↓
29,БДИБР,Малко Шарково,45.0,3.9,36.526,81.17,32.626,79.38,0.012,1.123,↓
30,БДИБР,Домлян,26.074,0.7,16.969,65.08,16.269,64.12,0.101,4.268,↓
31,БДИБР,Пясъчник,206.53,3.4,43.622,21.12,40.222,19.8,0.0,5.718,↓
32,БДИБР,Тополница,137.108,20.0,81.752,59.63,61.752,52.73,1.424,15.313,↓
33,БДИБР,Тракиец,114.0,24.0,71.536,62.75,47.536,52.82,0.058,1.088,↓
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.708,2.708,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,134.38,65.37,114.38,61.64,0.879,2.777,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,76.9,54.07,71.49,52.26,0.303,12.964,↓
38,БДИБР,Белмекен,144.036,3.81,134.369,93.29,130.559,93.11,,,↓
39,БДИБР,Чаира,5.5,1.369,3.351,60.93,1.982,47.98,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,54.226,87.31,50.284,86.45,,,↓
41,БДИБР,Широка поляна,23.98,3.3,20.231,84.36,16.931,81.87,,,↓
42,БДИБР,Беглика,1.554,0.242,0.891,57.35,0.649,49.48,0.125,0.011,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.963,54.04,0.687,45.62,0.3,0.008,↑
44,БДИБР,Батак,310.298,19.95,211.967,68.31,192.017,66.13,5.45,15.062,↓
45,БДЗБР,Доспат,449.249,14.907,382.871,85.22,367.964,84.72,0.919,8.286,↓
46,БДИБР,Цанков камък,110.708,31.2,90.09,81.38,58.89,74.07,10.731,8.482,↑
47,БДИБР,Въча,226.12,24.52,195.353,86.39,170.833,84.74,9.518,25.346,↓
48,БДИБР,Кричим,20.256,1.73,19.589,96.71,17.859,96.4,24.506,23.303,↑
49,БДИБР,Кърджали,497.236,107.176,429.022,86.28,321.846,82.51,5.179,25.757,↓
50,БДИБР,Студен кладенец,387.772,90.667,276.999,71.43,186.332,62.72,25.329,33.459,↓
51,БДИБР,Ивайловград,156.702,59.526,131.379,83.84,71.853,73.94,30.13,25.454,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.24,89.41,4.972,69.71,,,~
