id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,538.814,82.23,451.614,79.5,0.512,6.744,↓
2,БДДР,Бели Искър,15.08,1.4,11.179,74.13,9.779,71.49,0.479,0.725,↓
3,БДДР,Среченска бара,15.5,1.0,15.36,99.1,14.36,99.03,0.59,0.706,↓
4,БДДР,"",27.7,4.2,20.407,73.67,16.207,68.97,0.073,0.34,↓
5,БДДР,Йовковци,92.179,9.0,76.115,82.57,67.115,80.69,0.094,0.674,~
6,БДДР,Ястребино,62.3,3.9,13.108,21.04,9.208,15.77,0.174,0.174,~
7,БДЧР,Тича,311.8,40.0,144.905,46.47,104.905,38.6,0.006,1.54,↓
8,БДЧР,Камчия,233.55,76.3,126.901,54.34,50.601,32.18,0.024,2.593,↓
9,БДЧР,Ясна поляна,32.32,7.55,21.492,66.5,13.942,56.29,0.012,0.509,↓
10,БДИБР,Асеновец,28.2,2.0,9.846,34.91,7.846,29.95,0.035,0.231,↓
11,БДИБР,Боровица,27.3,4.6,25.26,92.53,20.66,91.01,0.07,0.42,↓
12,БДЗБР,Студена,25.2,2.4,21.027,83.44,18.627,81.7,0.097,0.516,↓
13,БДЗБР,Дяково,35.4,8.0,26.67,75.34,18.67,68.14,0.0,0.892,↓
14,БДЗБР,Калин,1.024,0.1,0.907,88.61,0.807,87.38,,,↓
15,БДЗБР,Карагьол,2.252,0.2,1.716,76.19,1.516,73.87,,,д
16,БДДР,Панчарево,6.465,1.5,5.516,85.33,4.016,80.89,4.534,4.298,↑
17,БДДР,Огняново,31.6,2.5,20.95,66.3,18.45,63.4,0.155,0.12,~
18,БДДР,Кула,20.25,0.7,8.125,40.12,7.425,37.98,0.0,0.076,↓
19,БДДР,Рабиша,43.2,2.4,13.125,30.38,10.725,26.29,0.0,0.145,↓
20,БДДР,Огоста,506.0,67.0,223.35,44.14,156.35,35.62,0.231,5.324,↓
21,БДДР,Сопот,60.908,1.3,31.93,52.42,30.63,51.39,0.579,3.414,↓
22,БДДР,Горни Дъбник,130.0,3.0,49.683,38.22,46.683,36.76,0.475,1.806,↓
23,БДДР,Бели Лом,25.5,3.2,8.991,35.26,5.791,25.97,0.046,0.266,↓
24,БДЧР,Съединение,12.81,1.5,6.022,47.01,4.522,39.98,0.058,0.139,↓
25,БДЧР,Георги Трайков,330.0,21.0,119.357,36.17,98.357,31.83,0.76,2.079,↓
26,БДЧР,Порой,45.2,2.0,9.707,21.48,7.707,17.84,0.031,0.181,↓
27,БДЧР,Ахелой,12.67,0.8,2.447,19.31,1.647,13.88,0.029,0.029,~
28,БДИБР,Жребчево,400.0,30.0,88.92,22.23,58.92,15.92,0.37,7.291,↓
29,БДИБР,Малко Шарково,45.0,3.9,19.548,43.44,15.648,38.07,0.0,0.74,↓
30,БДИБР,Домлян,26.074,1.2,2.303,8.83,1.103,4.43,0.0,0.484,↓
31,БДИБР,Пясъчник,206.53,3.4,19.775,9.57,16.375,8.06,0.0,4.861,↓
32,БДИБР,Тополница,137.108,20.0,28.665,20.91,8.665,7.4,0.22,9.861,↓
33,БДИБР,Тракиец,114.0,24.0,66.906,58.69,42.906,47.67,0.012,1.181,↓
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,3.16,3.16,~
35,БДДР,"",205.569,20.0,118.66,57.72,98.66,53.17,0.177,2.39,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,22.486,15.81,17.076,12.48,0.035,7.77,↓
38,БДИБР,Белмекен,144.036,3.81,123.698,85.88,119.888,85.5,,,↓
39,БДИБР,Чаира,5.5,1.369,2.702,49.13,1.333,32.27,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,53.724,86.5,49.782,85.58,,,~
41,БДИБР,Широка поляна,23.98,3.3,19.704,82.17,16.404,79.32,,,↓
42,БДИБР,Беглика,1.554,0.242,0.896,57.66,0.654,49.85,0.136,0.475,↓
43,БДИБР,Тошков Чарк,1.782,0.276,0.771,43.27,0.495,32.87,0.182,0.5,↓
44,БДИБР,Батак,310.298,19.95,202.278,65.19,182.328,62.8,3.253,10.359,↓
45,БДЗБР,Доспат,449.249,14.907,398.041,88.6,383.134,88.21,1.382,2.517,↓
46,БДИБР,Цанков камък,110.708,31.2,81.358,73.49,50.158,63.09,6.471,14.743,↓
47,БДИБР,Въча,226.12,24.52,193.597,85.62,169.077,83.87,15.181,11.349,↑
48,БДИБР,Кричим,20.256,1.73,19.122,94.4,17.392,93.88,11.334,9.871,↑
49,БДИБР,Кърджали,497.236,107.176,349.568,70.3,242.392,62.14,3.404,0.0,↑
50,БДИБР,"",387.772,90.667,232.52,59.96,141.853,47.75,2.166,19.164,↓
51,БДИБР,Ивайловград,156.702,59.526,114.138,72.84,54.612,56.2,19.716,15.812,↑
52,БДИБР,Розов кладенец,20.4,13.268,17.736,86.94,4.468,62.65,,,↓
