id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,524.905,80.11,437.705,77.05,24.407,11.981,↑
2,БДДР,Бели Искър,15.08,1.4,10.305,68.34,8.905,65.1,0.073,1.269,↓
3,БДДР,Среченска бара,15.5,1.0,15.43,99.55,14.43,99.52,0.382,0.498,↓
4,БДДР,Христо Смирненски,27.7,4.2,25.56,92.28,21.36,90.9,3.402,1.649,↑
5,БДДР,Йовковци,92.179,9.0,82.775,89.8,73.775,88.69,11.683,0.646,↑
6,БДЧР,Тича,311.8,40.0,161.561,51.82,121.561,44.72,25.817,1.13,↑
7,БДЧР,Камчия,233.55,76.0,186.959,80.05,110.959,70.43,53.403,2.188,↑
8,БДЧР,Ясна поляна,32.32,7.55,25.519,78.96,17.969,72.54,3.808,0.324,↑
9,БДИБР,Асеновец,28.2,2.0,17.853,63.31,15.853,60.51,3.565,0.324,↑
10,БДИБР,Боровица,27.3,4.6,27.275,99.91,22.675,99.89,8.38,8.38,~
11,БДЗБР,Студена,25.2,2.4,22.134,87.83,19.734,86.55,4.982,3.269,↑
12,БДЗБР,Дяково,35.4,8.0,31.062,87.74,23.062,84.17,2.556,2.366,↑
13,БДЗБР,"",1.024,0.1,0.326,31.84,0.226,24.46,,,↑
14,БДЗБР,"",2.252,0.2,1.117,49.6,0.917,44.69,,,↓
15,БДДР,"",31.6,2.5,20.915,66.19,18.415,63.28,3.03,0.23,↑
16,БДДР,Панчарево,6.465,1.5,4.68,72.39,3.18,64.05,17.39,18.353,↓
17,БДДР,Ястребино,62.3,3.9,17.233,27.66,13.333,22.83,4.028,0.058,↑
18,БДДР,Кула,20.25,0.7,8.44,41.68,7.74,39.59,0.59,0.046,↑
19,БДДР,Рабиша,43.2,2.4,13.668,31.64,11.268,27.62,1.146,0.035,↑
20,БДДР,Огоста,506.0,67.0,273.36,54.02,206.36,47.01,39.005,3.588,↑
21,БДДР,Сопот,60.908,1.3,33.15,54.43,31.85,53.43,3.681,0.208,↑
22,БДДР,Горни Дъбник,130.0,3.0,54.792,42.15,51.792,40.78,1.181,0.451,↑
23,БДДР,Бели Лом,25.5,3.2,8.535,33.47,5.335,23.92,0.266,0.046,↑
24,БДЧР,Съединение,12.81,1.5,6.252,48.81,4.752,42.02,1.285,0.035,↑
25,БДЧР,Георги Трайков,330.0,21.0,132.395,40.12,111.395,36.05,16.859,1.107,↑
26,БДЧР,Порой,45.2,2.0,10.576,23.4,8.576,19.85,0.88,0.0,↑
27,БДЧР,Ахелой,12.67,0.8,4.94,38.99,4.14,34.88,1.875,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,204.715,51.18,174.715,47.22,50.429,1.76,↑
29,БДИБР,Малко Шарково,45.0,3.9,30.42,67.6,26.52,64.53,3.88,0.1,↑
30,БДИБР,Домлян,26.074,0.7,14.761,56.61,14.061,55.41,1.843,0.095,↑
31,БДИБР,Пясъчник,206.53,3.4,27.698,13.41,24.298,11.96,1.15,0.178,↑
32,БДИБР,Тополница,137.108,20.0,65.559,47.82,45.559,38.9,16.343,0.347,↑
33,БДИБР,Тракиец,114.0,24.0,74.22,65.11,50.22,55.8,5.671,0.116,↑
34,БДЗБР,Пчелина,54.2,34.2,54.65,100.83,20.45,102.25,7.477,8.634,᷆
35,БДДР,"",205.569,20.0,171.899,83.62,151.899,81.86,37.747,12.307,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,85.299,59.98,79.889,58.4,14.994,0.4,↑
38,БДИБР,Белмекен,144.036,3.81,90.682,62.96,86.872,61.95,,,↓
39,БДИБР,Чаира,5.5,1.369,2.215,40.27,0.846,20.48,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,55.906,90.01,51.964,89.33,,,↓
41,БДИБР,Широка поляна,23.98,3.3,23.374,97.47,20.074,97.07,,,↑
42,БДИБР,Беглика,1.554,0.242,1.037,66.73,0.795,60.59,1.051,1.109,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.126,63.19,0.85,56.44,1.205,1.251,↓
44,БДИБР,Батак,310.298,19.95,237.713,76.61,217.763,75.0,18.995,3.541,↑
45,БДЗБР,Доспат,449.249,14.907,429.859,95.68,414.952,95.54,22.588,2.186,↑
46,БДИБР,Цанков камък,110.708,31.2,96.932,87.56,65.732,82.67,53.844,25.974,↑
47,БДИБР,Въча,226.12,24.52,205.811,91.02,181.291,89.93,33.068,19.607,↑
48,БДИБР,Кричим,20.256,1.73,18.569,91.67,16.839,90.89,19.755,22.359,↓
49,БДИБР,Кърджали,497.236,107.176,491.814,98.91,384.638,98.61,142.964,38.567,↑
50,БДИБР,Студен кладенец,387.772,90.667,373.702,96.37,283.035,95.26,184.228,225.487,↓
51,БДИБР,Ивайловград,156.702,59.526,172.593,110.14,113.067,116.35,403.422,367.104,᷆
52,БДИБР,Розов кладенец,20.4,13.268,18.636,91.35,5.368,75.27,,,↑
