id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,500.194,76.34,412.994,72.7,1.634,12.292,↓
2,БДДР,Бели Искър,15.08,1.4,10.743,71.24,9.343,68.3,1.159,0.747,↑
3,БДДР,Среченска бара,15.5,1.0,13.28,85.68,12.28,84.69,0.868,0.498,↑
4,БДДР,Христо Смирненски,27.7,4.2,22.308,80.53,18.108,77.06,0.048,0.34,↓
5,БДДР,Йовковци,92.179,9.0,83.095,90.15,74.095,89.08,0.169,0.786,↓
6,БДЧР,Тича,311.8,40.0,227.736,73.04,187.736,69.07,0.101,1.619,↓
7,БДЧР,Камчия,233.55,76.0,196.658,84.2,120.658,76.58,1.215,2.083,↓
8,БДЧР,Ясна поляна,32.32,7.55,20.518,63.48,12.968,52.35,0.012,0.336,↓
9,БДИБР,Асеновец,28.2,2.0,19.256,68.28,17.256,65.86,0.081,0.822,↓
10,БДИБР,Боровица,27.3,4.6,26.4,96.7,21.8,96.04,0.086,0.26,↓
11,БДЗБР,Студена,25.2,2.4,15.947,63.28,13.547,59.42,0.468,0.744,↓
12,БДЗБР,Дяково,35.4,8.0,27.502,77.69,19.502,71.18,0.169,0.169,~
13,БДЗБР,"",1.024,0.1,0.362,35.35,0.262,28.35,,,↓
14,БДЗБР,"",2.252,0.2,1.159,51.45,0.959,46.72,,,↑
15,БДДР,рез.водоснабдяване,31.6,2.5,16.927,53.57,14.427,49.58,0.26,0.26,~
16,БДДР,Панчарево,6.465,1.5,5.238,81.02,3.738,75.29,12.443,10.443,᷆
17,БДДР,Ястребино,62.3,3.9,38.989,62.58,35.089,60.08,0.116,0.116,~
18,БДДР,Кула,20.25,0.7,8.849,43.7,8.149,41.68,0.127,0.127,~
19,БДДР,Рабиша,43.2,2.4,11.896,27.54,9.496,23.27,0.012,0.093,↓
20,БДДР,Огоста,506.0,67.0,198.66,39.26,131.66,29.99,4.282,5.671,↓
21,БДДР,Сопот,60.908,1.3,28.72,47.15,27.42,46.0,1.192,2.118,↓
22,БДДР,Горни Дъбник,130.0,3.0,50.084,38.53,47.084,37.07,0.509,0.509,~
23,БДДР,Бели Лом,25.5,3.2,8.839,34.66,5.639,25.29,0.093,0.093,~
24,БДЧР,Съединение,12.81,1.5,8.071,63.01,6.571,58.1,0.174,0.069,↑
25,БДЧР,"",330.0,21.0,170.171,51.57,149.171,48.28,0.028,1.533,↓
26,БДЧР,Порой,45.2,2.0,6.48,14.34,4.48,10.37,0.15,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.54,20.57,1.74,15.06,0.336,0.324,↑
28,БДИБР,Жребчево,400.0,30.0,216.48,54.12,186.48,50.4,1.872,5.39,↓
29,БДИБР,Малко Шарково,45.0,3.9,36.271,80.6,32.371,78.76,0.091,0.091,~
30,БДИБР,Домлян,26.074,0.7,6.218,23.85,5.518,21.75,0.225,0.058,↑
31,БДИБР,Пясъчник,206.53,3.4,24.04,11.64,20.64,10.16,0.605,0.165,↑
32,БДИБР,Тополница,137.108,20.0,51.99,37.92,31.99,27.32,1.968,0.382,↑
33,БДИБР,Тракиец,114.0,24.0,65.967,57.87,41.967,46.63,0.058,0.116,↓
34,БДЗБР,Пчелина,54.2,34.2,54.05,99.72,19.85,99.25,5.66,6.238,᷆
35,БДДР,"",205.569,20.0,134.873,65.61,114.873,61.9,2.559,12.084,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,54.031,37.99,48.621,35.54,2.265,0.92,↑
38,БДИБР,Белмекен,144.036,3.81,99.899,69.36,96.089,68.52,,,↓
39,БДИБР,Чаира,5.5,1.369,3.032,55.13,1.663,40.26,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,41.217,66.36,37.275,64.08,,,↓
41,БДИБР,Широка поляна,23.98,3.3,9.199,38.36,5.899,28.53,,,↓
42,БДИБР,Беглика,1.554,0.242,1.076,69.24,0.834,63.57,0.224,0.004,↑
43,БДИБР,Тошков Чарк,1.782,0.276,1.042,58.47,0.766,50.86,0.478,0.003,↑
44,БДИБР,Батак,310.298,19.95,206.8,66.65,186.85,64.35,4.99,8.194,↓
45,БДЗБР,Доспат,449.249,14.907,325.615,72.48,310.708,71.54,5.758,4.612,↑
46,БДИБР,Цанков камък,110.708,31.2,87.569,79.1,56.369,70.9,9.913,8.663,↑
47,БДИБР,Въча,226.12,24.52,187.32,82.84,162.8,80.75,9.782,14.261,↓
48,БДИБР,Кричим,20.256,1.73,19.295,95.26,17.565,94.81,13.346,11.749,↑
49,БДИБР,Кърджали,497.236,107.176,285.717,57.46,178.541,45.77,15.367,19.085,↓
50,БДИБР,Студен кладенец,387.772,90.667,240.565,62.04,149.898,50.45,24.313,0.69,↑
51,БДИБР,Ивайловград,156.702,59.526,129.903,82.9,70.377,72.42,2.982,12.277,↓
52,БДИБР,Розов кладенец,20.4,13.268,16.8,82.35,3.532,49.52,,,↑
