id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,508.374,77.58,421.174,74.14,2.448,5.513,↓
2,БДДР,Бели Искър,15.08,1.4,11.049,73.27,9.649,70.53,1.111,0.459,↑
3,БДДР,Среченска бара,15.5,1.0,13.496,87.07,12.496,86.18,0.613,0.613,~
4,БДДР,Христо Смирненски,27.7,4.2,22.761,82.17,18.561,78.98,0.043,0.335,↓
5,БДДР,Йовковци,92.179,9.0,84.598,91.78,75.598,90.89,0.132,0.758,↓
6,БДЧР,Тича,311.8,40.0,231.328,74.19,191.328,70.39,0.077,1.785,↓
7,БДЧР,Камчия,233.55,76.0,201.954,86.47,125.954,79.95,0.324,2.211,↓
8,БДЧР,Ясна поляна,32.32,7.55,21.508,66.55,13.958,56.35,0.012,0.347,↓
9,БДИБР,Асеновец,28.2,2.0,20.848,73.93,18.848,71.94,0.15,0.799,↓
10,БДИБР,Боровица,27.3,4.6,26.975,98.81,22.375,98.57,0.031,0.32,↓
11,БДЗБР,Студена,25.2,2.4,16.763,66.52,14.363,62.99,0.469,0.749,↓
12,БДЗБР,Дяково,35.4,8.0,28.356,80.1,20.356,74.29,0.412,0.412,~
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.621,60.64,0.521,56.39,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.136,50.43,0.936,45.59,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,17.031,53.9,14.531,49.93,0.22,0.37,↓
16,БДДР,Панчарево,6.465,1.5,5.387,83.33,3.887,78.29,4.776,5.799,᷆
17,БДДР,Ястребино,62.3,3.9,38.952,62.52,35.052,60.02,0.116,0.116,~
18,БДДР,Кула,20.25,0.7,9.003,44.46,8.303,42.47,0.127,0.127,~
19,БДДР,Рабиша,43.2,2.4,12.092,27.99,9.692,23.75,0.012,0.093,↓
20,БДДР,Огоста,506.0,67.0,207.72,41.05,140.72,32.05,0.694,4.861,↓
21,БДДР,Сопот,60.908,1.3,32.595,53.52,31.295,52.5,0.0,0.243,↓
22,БДДР,Горни Дъбник,130.0,3.0,49.568,38.13,46.568,36.67,0.37,0.37,~
23,БДДР,Бели Лом,25.5,3.2,8.744,34.29,5.544,24.86,0.093,0.093,~
24,БДЧР,Съединение,12.81,1.5,8.018,62.59,6.518,57.63,0.069,0.069,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,173.227,52.49,152.227,49.26,0.05,2.307,↓
26,БДЧР,Порой,45.2,2.0,6.04,13.36,4.04,9.35,0.289,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.513,20.35,1.713,14.83,0.127,0.116,↑
28,БДИБР,Жребчево,400.0,30.0,230.28,57.57,200.28,54.13,2.583,9.065,↓
29,БДИБР,Малко Шарково,45.0,3.9,36.223,80.5,32.323,78.64,0.022,0.207,↓
30,БДИБР,Домлян,26.074,0.7,5.849,22.43,5.149,20.29,0.059,0.059,~
31,БДИБР,Пясъчник,206.53,3.4,22.71,11.0,19.31,9.51,0.6,0.16,↑
32,БДИБР,Тополница,137.108,20.0,46.441,33.87,26.441,22.58,2.708,0.382,↑
33,БДИБР,Тракиец,114.0,24.0,66.282,58.14,42.282,46.98,0.058,0.197,↓
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,4.259,4.259,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,135.696,66.01,115.696,62.35,2.067,1.113,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,53.973,37.95,48.563,35.5,2.805,0.79,↑
38,БДИБР,Белмекен,144.036,3.81,109.031,75.7,105.221,75.04,,,↓
39,БДИБР,Чаира,5.5,1.369,2.813,51.15,1.444,34.96,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,44.924,72.33,40.982,70.45,,,↑
41,БДИБР,Широка поляна,23.98,3.3,12.06,50.29,8.76,42.36,,,↓
42,БДИБР,Беглика,1.554,0.242,1.0,64.35,0.758,57.77,0.117,0.002,↑
43,БДИБР,Тошков Чарк,1.782,0.276,1.299,72.9,1.023,67.93,0.254,0.752,↓
44,БДИБР,Батак,310.298,19.95,211.137,68.04,191.187,65.85,3.655,0.451,↑
45,БДЗБР,Доспат,449.249,14.907,331.754,73.85,316.847,72.95,2.184,5.622,↓
46,БДИБР,Цанков камък,110.708,31.2,92.368,83.43,61.168,76.93,10.444,6.497,↑
47,БДИБР,Въча,226.12,24.52,183.794,81.28,159.274,79.0,10.563,2.6,↑
48,БДИБР,Кричим,20.256,1.73,19.096,94.27,17.366,93.74,2.08,6.686,↓
49,БДИБР,Кърджали,497.236,107.176,340.275,68.43,233.099,59.76,9.172,13.613,↓
50,БДИБР,Студен кладенец,387.772,90.667,243.457,62.78,152.79,51.43,13.708,67.284,↓
51,БДИБР,Ивайловград,156.702,59.526,124.164,79.24,64.638,66.52,63.853,49.213,↑
52,БДИБР,Розов кладенец,20.4,13.268,15.936,78.12,2.668,37.41,,,~
