id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,540.58,82.5,453.38,69.19,8.998,14.107,↓
2,БДДР,Бели Искър,15.08,1.4,10.209,67.7,8.809,58.42,1.877,1.541,↑
3,БДДР,Среченска бара,15.5,1.0,15.38,99.23,14.38,92.77,0.613,0.613,~
4,БДДР,Христо Смирненски,27.7,4.2,22.006,79.44,17.806,64.28,1.191,1.336,↓
5,БДДР,Йовковци,92.179,9.0,73.787,80.05,64.787,70.28,0.674,0.674,~
6,БДДР,Ястребино,62.3,3.9,17.777,28.53,13.877,22.27,0.336,0.104,↑
7,БДЧР,Тича,311.8,40.0,155.177,49.77,115.177,36.94,0.186,2.243,↓
8,БДЧР,Камчия,233.55,76.3,153.198,65.6,76.898,32.93,0.012,2.095,↓
9,БДЧР,Ясна поляна,32.32,7.55,27.408,84.8,19.858,61.44,0.44,0.359,~
10,БДИБР,Асеновец,28.2,2.0,11.413,40.47,9.413,33.38,0.116,0.266,↓
11,БДИБР,Боровица,27.3,4.6,27.15,99.45,22.55,82.6,0.42,0.42,~
12,БДЗБР,Студена,25.2,2.4,18.002,71.44,15.602,61.91,0.994,0.309,↑
13,БДЗБР,Дяково,35.4,8.0,25.727,72.68,17.727,50.08,3.916,3.721,↑
14,БДЗБР,Калин,1.024,0.1,0.585,57.13,0.485,47.36,,,↑
16,БДДР,Панчарево,6.465,1.5,5.094,78.79,3.594,55.59,13.338,12.255,↑
17,БДДР,Огняново,31.6,2.5,20.565,65.08,18.065,57.17,0.213,0.108,~
18,БДДР,Кула,20.25,0.7,8.57,42.32,7.87,38.86,0.04,0.04,↓
19,БДДР,Рабиша,43.2,2.4,16.4,37.96,14.0,32.41,0.033,0.323,↓
20,БДДР,Огоста,506.0,67.0,228.965,45.25,161.965,32.01,5.44,3.646,↑
21,БДДР,Сопот,60.908,1.3,41.09,67.46,39.79,65.33,0.405,0.405,~
22,БДДР,Горни Дъбник,130.0,3.0,56.352,43.35,53.352,41.04,1.412,0.694,↑
23,БДДР,Бели Лом,25.5,3.2,11.114,43.58,7.914,31.04,0.081,0.347,↓
24,БДЧР,Съединение,12.81,1.5,6.535,51.01,5.035,39.31,0.012,0.104,↓
25,БДЧР,Георги Трайков,330.0,21.0,132.621,40.19,111.621,33.82,1.505,1.505,~
26,БДЧР,Порой,45.2,2.0,10.7,23.67,8.7,19.25,0.135,0.135,~
27,БДЧР,Ахелой,12.67,0.8,2.468,19.48,1.668,13.16,0.066,0.066,~
28,БДИБР,Жребчево,400.0,30.0,162.133,40.53,132.133,33.03,0.89,6.862,↓
29,БДИБР,Малко Шарково,45.0,3.9,26.735,59.41,22.835,50.74,0.01,0.175,↓
30,БДИБР,Домлян,26.074,1.2,17.065,65.45,15.865,60.85,0.49,1.101,↓
31,БДИБР,Пясъчник,206.53,3.4,65.22,31.58,61.82,29.93,0.34,0.34,~
32,БДИБР,Тополница,137.108,20.0,104.972,76.56,84.972,61.97,2.894,5.104,↓
33,БДИБР,Тракиец,114.0,24.0,75.8,66.49,51.8,45.44,0.475,0.706,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,36.35,3.356,3.356,~
35,БДДР,Александър Стамболийски,205.569,20.0,155.981,75.88,135.981,66.15,8.166,11.102,↓
36,БДИБР,Копринка,142.214,5.41,94.583,66.51,89.173,62.7,5.804,7.01,↓
37,БДИБР,Белмекен,144.036,3.81,131.773,91.49,127.963,88.84,,,↑
38,БДИБР,Чаира,5.5,1.369,2.475,45.0,1.106,20.11,,,↓
39,БДИБР,Голям Беглик,62.111,3.942,57.252,92.18,53.31,85.83,,,↑
40,БДИБР,Широка поляна,23.98,3.3,22.041,91.91,18.741,78.15,,,↓
41,БДИБР,Беглика,1.554,0.242,0.918,59.07,0.676,43.5,0.34,0.0,↑
42,БДИБР,Тошков Чарк,1.782,0.276,0.788,44.22,0.512,28.73,0.295,0.5,↓
43,БДИБР,Батак,310.298,19.95,238.953,77.01,219.003,70.58,4.255,4.85,↓
44,БДЗБР,Доспат,449.249,14.907,399.102,88.84,384.195,85.52,6.923,0.0,↑
45,БДИБР,Цанков камък,110.708,31.2,85.67,77.38,54.47,49.2,5.11,1.347,↑
46,БДИБР,Въча,226.12,24.52,205.392,90.83,180.872,79.99,2.968,10.263,↑
47,БДИБР,Кричим,20.256,18.526,19.511,96.32,0.985,4.86,10.225,6.372,↑
48,БДИБР,Кърджали,497.236,107.176,387.837,78.0,280.661,56.44,17.763,37.584,↓
49,БДИБР,Студен кладенец,387.772,90.667,303.797,78.34,213.13,54.96,52.552,54.88,↓
50,БДИБР,Ивайловград,156.702,59.526,125.7,80.22,66.174,42.23,93.558,73.436,↑
51,БДИБР,Овчарица,62.452,31.025,43.089,69.0,12.064,19.32,,,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.276,89.59,5.008,24.55,,,↓
