id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,551.234,84.13,464.034,81.69,2.959,9.311,↓
2,БДДР,Бели Искър,15.08,1.4,10.7,70.96,9.3,67.98,0.127,0.786,↓
3,БДДР,Среченска бара,15.5,1.0,15.2,98.06,14.2,97.93,0.579,0.694,↓
4,БДДР,Христо Смирненски,27.7,4.2,20.892,75.42,16.692,71.03,0.059,0.329,↓
5,БДДР,Йовковци,92.179,9.0,87.276,94.68,78.276,94.11,0.095,1.055,↓
6,БДЧР,Тича,311.8,40.0,249.33,79.96,209.33,77.02,0.027,3.471,↓
7,БДЧР,Камчия,233.55,76.0,218.162,93.41,142.162,90.23,0.046,3.194,↓
8,БДЧР,Ясна поляна,32.32,7.55,21.873,67.68,14.323,57.82,0.012,0.556,↓
9,БДИБР,Асеновец,28.2,2.0,20.528,72.79,18.528,70.72,0.081,0.637,↓
10,БДИБР,Боровица,27.3,4.6,26.01,95.27,21.41,94.32,0.043,0.39,↓
11,БДЗБР,Студена,25.2,2.4,23.14,91.83,20.74,90.97,0.108,0.798,↓
12,БДЗБР,Дяково,35.4,8.0,29.165,82.39,21.165,77.25,0.021,0.872,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.815,79.59,0.715,77.38,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.699,75.44,1.499,73.05,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,18.85,59.65,16.35,56.19,0.137,0.335,↓
16,БДДР,Панчарево,6.465,1.5,5.455,84.38,3.955,79.66,7.511,7.669,᷆
17,БДДР,Ястребино,62.3,3.9,41.075,65.93,37.175,63.66,0.046,2.361,↓
18,БДДР,Кула,20.25,0.7,8.26,40.79,7.56,38.67,0.012,0.15,↓
19,БДДР,Рабиша,43.2,2.4,12.808,29.65,10.408,25.51,0.0,0.046,↓
20,БДДР,Огоста,506.0,67.0,251.425,49.69,184.425,42.01,1.1,6.829,↓
21,БДДР,Сопот,60.908,1.3,40.0,65.67,38.7,64.92,0.22,3.113,↓
22,БДДР,Горни Дъбник,130.0,3.0,51.977,39.98,48.977,38.56,0.231,2.222,↓
23,БДДР,Бели Лом,25.5,3.2,8.972,35.18,5.772,25.88,0.012,0.451,↓
24,БДЧР,Съединение,12.81,1.5,8.517,66.49,7.017,62.04,0.012,0.127,↓
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,199.044,60.32,178.044,57.62,0.002,3.011,↓
26,БДЧР,Порой,45.2,2.0,5.115,11.32,3.115,7.21,0.012,0.012,~
27,БДЧР,Ахелой,12.35,0.8,3.034,24.57,2.234,19.34,0.012,0.046,↓
28,БДИБР,Жребчево,400.0,30.0,194.275,48.57,164.275,44.4,0.011,15.116,↓
29,БДИБР,Малко Шарково,45.0,3.9,35.307,78.46,31.407,76.42,0.012,0.683,↓
30,БДИБР,Домлян,26.074,0.7,11.761,45.11,11.061,43.59,0.087,2.448,↓
31,БДИБР,Пясъчник,206.53,3.4,34.55,16.73,31.15,15.34,0.0,5.208,↓
32,БДИБР,Тополница,137.108,20.0,60.815,44.36,40.815,34.85,0.579,14.167,↓
33,БДИБР,Тракиец,114.0,24.0,69.963,61.37,45.963,51.07,0.035,1.03,↓
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.708,2.708,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,126.703,61.64,106.703,57.5,0.646,12.645,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,57.532,40.45,52.122,38.1,1.115,13.797,↓
38,БДИБР,Белмекен,144.036,3.81,126.706,87.97,122.896,87.64,,,↓
39,БДИБР,Чаира,5.5,1.369,3.012,54.76,1.643,39.76,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,50.474,81.26,46.532,79.99,,,↓
41,БДИБР,Широка поляна,23.98,3.3,18.065,75.33,14.765,71.4,,,↓
42,БДИБР,Беглика,1.554,0.242,0.931,59.89,0.689,52.49,0.066,0.009,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.792,44.45,0.516,34.26,0.179,0.507,↓
44,БДИБР,Батак,310.298,19.95,198.127,63.85,178.177,61.37,4.757,15.423,↓
45,БДЗБР,Доспат,449.249,14.907,366.149,81.5,351.242,80.87,1.496,8.606,↓
46,БДИБР,Цанков камък,110.708,31.2,98.968,89.4,67.768,85.23,12.46,1.671,↑
47,БДИБР,Въча,226.12,24.52,176.244,77.94,151.724,75.26,3.006,15.737,↓
48,БДИБР,Кричим,20.256,1.73,19.209,94.83,17.479,94.35,15.326,17.527,↓
49,БДИБР,Кърджали,497.236,107.176,406.992,81.85,299.816,76.86,2.168,13.827,↓
50,БДИБР,Студен кладенец,387.772,90.667,269.583,69.52,178.916,60.22,12.933,23.576,↓
51,БДИБР,Ивайловград,156.702,59.526,139.394,88.95,79.868,82.19,21.887,20.248,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.204,89.24,4.936,69.21,,,↓
