id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,484.775,73.98,397.575,69.99,3.912,12.932,↓
2,БДДР,Бели Искър,15.08,1.4,8.002,53.06,6.602,48.26,0.13,0.847,↓
3,БДДР,Среченска бара,15.5,1.0,15.19,98.0,14.19,97.86,0.428,0.544,↓
4,БДДР,Христо Смирненски,27.7,4.2,23.756,85.76,19.556,83.22,0.8,1.383,↓
5,БДДР,Йовковци,92.179,9.0,83.201,90.26,74.201,89.21,1.311,0.693,↑
6,БДЧР,Тича,311.8,40.0,238.9,76.62,198.9,73.18,5.491,1.44,↑
7,БДЧР,Камчия,233.55,76.0,226.556,97.01,150.556,95.56,6.713,2.211,↑
8,БДЧР,Ясна поляна,32.32,7.55,25.972,80.36,18.422,74.37,1.285,0.37,↑
9,БДИБР,Асеновец,28.2,2.0,20.392,72.31,18.392,70.2,0.868,0.683,↑
10,БДИБР,Боровица,27.3,4.6,27.26,99.85,22.66,99.82,0.214,0.33,↓
11,БДЗБР,Студена,25.2,2.4,19.223,76.28,16.823,73.79,0.739,0.739,~
12,БДЗБР,Дяково,35.4,8.0,25.087,70.87,17.087,62.36,0.0,0.585,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.317,30.91,0.217,23.43,,,~
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,0.319,14.18,0.119,5.82,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.252,60.92,16.752,57.57,1.05,1.05,~
16,БДДР,Панчарево,6.465,1.5,5.158,79.79,3.658,73.68,14.395,14.229,᷆
17,БДДР,Ястребино,62.3,3.9,43.38,69.63,39.48,67.6,1.516,0.116,↑
18,БДДР,Кула,20.25,0.7,8.86,43.75,8.16,41.74,0.116,0.116,~
19,БДДР,Рабиша,43.2,2.4,11.684,27.05,9.284,22.75,0.0,0.0,~
20,БДДР,Огоста,506.0,67.0,197.55,39.04,130.55,29.74,4.803,3.299,↑
21,БДДР,Сопот,60.908,1.3,37.2,61.08,35.9,60.23,2.708,0.394,↑
22,БДДР,Горни Дъбник,130.0,3.0,56.352,43.35,53.352,42.01,1.204,0.486,↑
23,БДДР,Бели Лом,25.5,3.2,9.414,36.92,6.214,27.87,0.081,0.081,~
24,БДЧР,Съединение,12.81,1.5,8.392,65.51,6.892,60.94,0.278,0.069,↑
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,174.333,52.83,153.333,49.62,4.807,1.798,↑
26,БДЧР,Порой,45.2,2.0,5.33,11.79,3.33,7.71,0.428,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.638,21.36,1.838,15.91,0.092,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,223.24,55.81,193.24,52.23,3.442,1.59,↑
29,БДИБР,Малко Шарково,45.0,3.9,38.121,84.71,34.221,83.26,2.373,2.005,↑
30,БДИБР,Домлян,26.074,0.7,12.179,46.71,11.479,45.24,0.324,0.088,↑
31,БДИБР,Пясъчник,206.53,3.4,38.762,18.77,35.362,17.41,2.673,0.219,↑
32,БДИБР,Тополница,137.108,20.0,100.648,73.41,80.648,68.87,9.907,0.556,↑
33,БДИБР,Тракиец,114.0,24.0,75.86,66.54,51.86,57.62,4.919,2.141,↑
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,128.7,62.61,108.7,58.58,10.336,12.194,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,67.122,47.2,61.712,45.11,4.56,6.87,↓
38,БДИБР,Белмекен,144.036,3.81,58.12,40.35,54.31,38.73,,,↓
39,БДИБР,Чаира,5.5,1.369,3.074,55.89,1.705,41.27,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,40.596,65.36,36.654,63.01,,,↓
41,БДИБР,Широка поляна,23.98,3.3,9.172,38.25,5.872,28.39,,,↓
42,БДИБР,Беглика,1.554,0.242,0.926,59.57,0.684,52.12,0.011,0.554,↓
43,БДИБР,Тошков Чарк,1.782,0.276,0.659,36.97,0.383,25.41,0.251,0.375,↓
44,БДИБР,Батак,310.298,19.95,226.842,73.1,206.892,71.26,10.074,5.753,↑
45,БДЗБР,Доспат,449.249,14.907,365.739,81.41,350.832,80.77,3.024,7.764,↓
46,БДИБР,Цанков камък,110.708,31.2,80.13,72.38,48.93,61.54,13.608,15.633,↓
47,БДИБР,Въча,226.12,24.52,186.589,82.52,162.069,80.39,17.521,17.521,~
48,БДИБР,Кричим,20.256,1.73,19.321,95.38,17.591,94.95,17.227,17.829,↓
49,БДИБР,Кърджали,497.236,107.176,326.59,65.68,219.414,56.25,29.316,42.182,↓
50,БДИБР,Студен кладенец,387.772,90.667,276.065,71.19,185.398,62.4,92.538,79.053,↑
51,БДИБР,Ивайловград,156.702,59.526,107.144,68.37,47.618,49.0,122.465,101.95,↑
52,БДИБР,Розов кладенец,20.4,13.268,19.104,93.65,5.836,81.83,,,↓
