id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,512.353,78.19,425.153,74.84,12.5,3.279,↑
2,БДДР,Бели Искър,15.08,1.4,10.722,71.1,9.322,68.14,0.116,0.445,↓
3,БДДР,Среченска бара,15.5,1.0,15.21,98.13,14.21,98.0,0.949,0.498,↑
4,БДДР,Христо Смирненски,27.7,4.2,25.649,92.6,21.449,91.27,3.431,1.239,↑
5,БДДР,Йовковци,92.179,9.0,83.79,90.9,74.79,89.92,1.178,0.557,↑
6,БДЧР,Тича,311.8,40.0,228.556,73.3,188.556,69.37,3.415,1.517,↑
7,БДЧР,Камчия,233.55,76.0,209.168,89.56,133.168,84.52,18.032,2.234,↑
8,БДЧР,Ясна поляна,32.32,7.55,20.823,64.43,13.273,53.58,0.208,0.358,↓
9,БДИБР,Асеновец,28.2,2.0,20.04,71.06,18.04,68.85,2.326,0.845,↑
10,БДИБР,Боровица,27.3,4.6,27.325,100.09,22.725,100.11,2.64,2.177,᷆
11,БДЗБР,Студена,25.2,2.4,18.508,73.44,16.108,70.65,1.849,0.763,↑
12,БДЗБР,Дяково,35.4,8.0,28.173,79.58,20.173,73.62,0.252,0.252,~
13,БДЗБР,"",1.024,0.1,0.249,24.35,0.149,16.16,,,↑
14,БДЗБР,"",2.252,0.2,1.103,49.0,0.903,44.03,,,↓
15,БДДР,рез.водоснабдяване,31.6,2.5,18.903,59.82,16.403,56.37,2.644,0.26,↑
16,БДДР,Панчарево,6.465,1.5,5.151,79.68,3.651,73.54,5.168,6.752,᷆
17,БДДР,Ястребино,62.3,3.9,39.279,63.05,35.379,60.58,0.509,0.093,↑
18,БДДР,Кула,20.25,0.7,9.018,44.53,8.318,42.55,0.116,0.116,~
19,БДДР,Рабиша,43.2,2.4,11.723,27.14,9.323,22.85,0.012,0.081,↓
20,БДДР,Огоста,506.0,67.0,207.55,41.02,140.55,32.02,7.06,3.588,↑
21,БДДР,Сопот,60.908,1.3,30.19,49.57,28.89,48.47,1.91,0.289,↑
22,БДДР,Горни Дъбник,130.0,3.0,51.231,39.41,48.231,37.98,1.667,0.336,↑
23,БДДР,Бели Лом,25.5,3.2,9.067,35.56,5.867,26.31,0.185,0.081,↑
24,БДЧР,Съединение,12.81,1.5,8.267,64.54,6.767,59.83,0.069,0.069,~
25,БДЧР,"",330.0,21.0,171.471,51.96,150.471,48.7,4.471,1.462,↑
26,БДЧР,Порой,45.2,2.0,7.03,15.55,5.03,11.64,0.382,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.63,21.3,1.83,15.84,0.289,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,220.584,55.15,190.584,51.51,22.843,5.25,↑
29,БДИБР,Малко Шарково,45.0,3.9,36.718,81.6,32.818,79.85,0.832,0.091,↑
30,БДИБР,Домлян,26.074,0.7,9.126,35.0,8.426,33.21,2.493,0.057,↑
31,БДИБР,Пясъчник,206.53,3.4,29.046,14.06,25.646,12.63,2.662,0.185,↑
32,БДИБР,Тополница,137.108,20.0,70.025,51.07,50.025,42.72,9.051,0.37,↑
33,БДИБР,Тракиец,114.0,24.0,74.34,65.21,50.34,55.93,7.06,0.116,↑
34,БДЗБР,Пчелина,54.2,34.2,54.15,99.91,19.95,99.75,8.113,8.692,᷆
35,БДДР,"",205.569,20.0,140.95,68.57,120.95,65.18,17.566,1.027,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,66.063,46.45,60.653,44.34,13.078,0.94,↑
38,БДИБР,Белмекен,144.036,3.81,87.996,61.09,84.186,60.04,,,↓
39,БДИБР,Чаира,5.5,1.369,3.012,54.76,1.643,39.77,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,45.028,72.5,41.086,70.63,,,↑
41,БДИБР,Широка поляна,23.98,3.3,12.3,51.29,9.0,43.52,,,↑
42,БДИБР,Беглика,1.554,0.242,1.084,69.76,0.842,64.18,0.582,0.871,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.724,96.75,1.448,96.15,0.75,0.75,~
44,БДИБР,Батак,310.298,19.95,214.92,69.26,194.97,67.15,12.883,8.611,↑
45,БДЗБР,Доспат,449.249,14.907,363.897,81.0,348.99,80.35,14.315,0.095,↑
46,БДИБР,Цанков камък,110.708,31.2,82.041,74.11,50.841,63.94,25.49,18.465,↑
47,БДИБР,Въча,226.12,24.52,205.95,91.08,181.43,90.0,27.567,39.407,↓
48,БДИБР,Кричим,20.256,1.73,19.243,95.0,17.513,94.53,39.351,46.77,↓
49,БДИБР,Кърджали,497.236,107.176,467.176,93.95,360.0,92.29,126.468,47.942,↑
50,БДИБР,Студен кладенец,387.772,90.667,343.373,88.55,252.706,85.06,172.513,66.718,↑
51,БДИБР,Ивайловград,156.702,59.526,128.31,81.88,68.784,70.78,189.08,58.123,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.456,90.47,5.188,72.74,,,↑
