id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,561.702,85.72,474.502,83.53,3.832,13.439,↓
2,БДДР,Бели Искър,15.08,1.4,11.52,76.39,10.12,73.97,0.656,0.742,↓
3,БДДР,Среченска бара,15.5,1.0,15.28,98.58,14.28,98.48,0.405,0.637,↓
4,БДДР,Христо Смирненски,27.7,4.2,21.633,78.1,17.433,74.18,0.078,0.355,↓
5,БДДР,Йовковци,92.179,9.0,89.394,96.98,80.394,96.65,0.123,0.774,↓
6,БДЧР,Тича,311.8,40.0,257.464,82.57,217.464,80.01,0.637,2.767,↓
7,БДЧР,Камчия,233.55,76.0,229.845,98.41,153.845,97.65,0.579,3.009,↓
8,БДЧР,Ясна поляна,32.32,7.55,24.285,75.14,16.735,67.56,0.012,0.416,↓
9,БДИБР,Асеновец,28.2,2.0,22.008,78.04,20.008,76.37,0.197,0.475,↓
10,БДИБР,Боровица,27.3,4.6,26.77,98.06,22.17,97.67,0.159,0.39,↓
11,БДЗБР,Студена,25.2,2.4,24.076,95.54,21.676,95.07,0.758,0.758,~
12,БДЗБР,Дяково,35.4,8.0,29.696,83.89,21.696,79.18,0.243,0.243,~
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.885,86.43,0.785,84.96,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.684,74.76,1.484,72.3,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.498,61.7,16.998,58.41,0.138,0.335,↓
16,БДДР,Панчарево,6.465,1.5,5.324,82.35,3.824,77.02,14.448,14.943,᷆
17,БДДР,Ястребино,62.3,3.9,45.802,73.52,41.902,71.75,0.567,1.968,↓
18,БДДР,Кула,20.25,0.7,8.44,41.68,7.74,39.59,0.15,0.15,~
19,БДДР,Рабиша,43.2,2.4,12.881,29.82,10.481,25.69,0.046,0.046,~
20,БДДР,Огоста,506.0,67.0,257.84,50.96,190.84,43.47,3.472,7.176,↓
21,БДДР,Сопот,60.908,1.3,46.9,77.0,45.6,76.5,0.255,3.148,↓
22,БДДР,Горни Дъбник,130.0,3.0,55.665,42.82,52.665,41.47,1.019,1.748,↓
23,БДДР,Бели Лом,25.5,3.2,9.637,37.79,6.437,28.87,0.069,0.174,↓
24,БДЧР,Съединение,12.81,1.5,8.719,68.06,7.219,63.83,0.081,0.081,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,205.807,62.37,184.807,59.81,1.319,2.824,↓
26,БДЧР,Порой,45.2,2.0,5.522,12.22,3.522,8.15,0.012,0.012,~
27,БДЧР,Ахелой,12.35,0.8,3.161,25.6,2.361,20.44,0.012,0.023,↓
28,БДИБР,Жребчево,400.0,30.0,239.804,59.95,209.804,56.7,0.081,19.41,↓
29,БДИБР,Малко Шарково,45.0,3.9,37.675,83.72,33.775,82.18,0.336,0.695,↓
30,БДИБР,Домлян,26.074,0.7,21.407,82.1,20.707,81.61,0.106,3.416,↓
31,БДИБР,Пясъчник,206.53,3.4,50.358,24.38,46.958,23.12,0.0,5.741,↓
32,БДИБР,Тополница,137.108,20.0,97.774,71.31,77.774,66.41,4.294,16.25,↓
33,БДИБР,Тракиец,114.0,24.0,72.667,63.74,48.667,54.07,0.058,1.007,↓
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,4.259,4.259,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,142.132,69.14,122.132,65.81,1.035,11.836,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,92.927,65.34,87.517,63.97,0.798,15.903,↓
38,БДИБР,Белмекен,144.036,3.81,138.822,96.38,135.012,96.28,,,↓
39,БДИБР,Чаира,5.5,1.369,3.56,64.72,2.191,53.03,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,55.161,88.81,51.219,88.05,,,↓
41,БДИБР,Широка поляна,23.98,3.3,21.283,88.75,17.983,86.96,,,↓
42,БДИБР,Беглика,1.554,0.242,0.879,56.56,0.637,48.54,0.112,0.483,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.153,64.72,0.877,58.25,0.261,0.445,↓
44,БДИБР,Батак,310.298,19.95,223.203,71.93,203.253,70.0,5.321,15.043,↓
45,БДЗБР,Доспат,449.249,14.907,384.886,85.67,369.979,85.18,2.96,4.188,↓
46,БДИБР,Цанков камък,110.708,31.2,91.631,82.77,60.431,76.01,10.442,1.652,↑
47,БДИБР,Въча,226.12,24.52,200.656,88.74,176.136,87.37,2.753,12.954,↓
48,БДИБР,Кричим,20.256,1.73,19.65,97.01,17.92,96.73,12.471,7.563,↑
49,БДИБР,Кърджали,497.236,107.176,433.772,87.24,326.596,83.73,8.001,14.897,↓
50,БДИБР,Студен кладенец,387.772,90.667,285.513,73.63,194.846,65.58,14.108,30.744,↓
51,БДИБР,Ивайловград,156.702,59.526,130.304,83.15,70.778,72.83,27.968,24.873,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.42,90.29,5.152,72.24,,,↓
