id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,505.069,77.08,417.869,73.56,2.317,17.606,↓
2,БДДР,Бели Искър,15.08,1.4,9.913,65.73,8.513,62.23,0.131,0.769,↓
3,БДДР,Среченска бара,15.5,1.0,14.701,94.85,13.701,94.49,0.231,0.567,↓
4,БДДР,Христо Смирненски,27.7,4.2,24.21,87.4,20.01,85.15,0.054,0.784,↓
5,БДДР,Йовковци,92.179,9.0,83.415,90.49,74.415,89.46,0.091,0.71,↓
6,БДЧР,Тича,311.8,40.0,231.262,74.17,191.262,70.37,0.553,1.502,↓
7,БДЧР,Камчия,233.55,76.0,217.426,93.1,141.426,89.77,1.342,2.292,↓
8,БДЧР,Ясна поляна,32.32,7.55,23.501,72.71,15.951,64.4,0.185,0.359,↓
9,БДИБР,Асеновец,28.2,2.0,20.232,71.74,18.232,69.59,0.347,0.81,↓
10,БДИБР,Боровица,27.3,4.6,27.2,99.63,22.6,99.56,0.26,0.26,~
11,БДЗБР,Студена,25.2,2.4,18.942,75.17,16.542,72.55,0.431,0.743,↓
12,БДЗБР,Дяково,35.4,8.0,27.533,77.78,19.533,71.29,0.0,0.535,↓
13,БДЗБР,"",1.024,0.1,0.285,27.83,0.185,20.02,,,↑
14,БДЗБР,"",2.252,0.2,0.756,33.57,0.556,27.1,,,↓
15,БДДР,рез.водоснабдяване,31.6,2.5,19.568,61.92,17.068,58.65,0.448,1.05,↓
16,БДДР,Панчарево,6.465,1.5,5.108,79.01,3.608,72.67,18.006,18.673,᷆
17,БДДР,Ястребино,62.3,3.9,40.385,64.82,36.485,62.47,0.324,0.116,↑
18,БДДР,Кула,20.25,0.7,8.998,44.43,8.298,42.45,0.012,0.116,↓
19,БДДР,Рабиша,43.2,2.4,11.675,27.03,9.275,22.73,0.012,0.012,~
20,БДДР,Огоста,506.0,67.0,205.58,40.63,138.58,31.57,1.042,10.301,↓
21,БДДР,Сопот,60.908,1.3,32.28,53.0,30.98,51.97,0.289,0.289,~
22,БДДР,Горни Дъбник,130.0,3.0,53.468,41.13,50.468,39.74,0.995,0.324,↑
23,БДДР,Бели Лом,25.5,3.2,9.343,36.64,6.143,27.55,0.197,0.081,↑
24,БДЧР,Съединение,12.81,1.5,8.303,64.82,6.803,60.15,0.069,0.069,~
25,БДЧР,"",330.0,21.0,172.252,52.2,151.252,48.95,0.374,3.372,↓
26,БДЧР,Порой,45.2,2.0,4.557,10.08,2.557,5.92,0.208,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.242,18.15,1.442,12.48,0.127,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,223.56,55.89,193.56,52.31,4.602,2.75,↑
29,БДИБР,Малко Шарково,45.0,3.9,39.11,86.91,35.21,85.67,0.461,0.091,↑
30,БДИБР,Домлян,26.074,0.7,10.853,41.63,10.153,40.01,0.08,0.08,~
31,БДИБР,Пясъчник,206.53,3.4,33.554,16.25,30.154,14.84,1.267,0.202,↑
32,БДИБР,Тополница,137.108,20.0,93.437,68.15,73.437,62.71,4.954,0.579,↑
33,БДИБР,Тракиец,114.0,24.0,79.995,70.17,55.995,62.22,0.15,2.118,↓
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407,᷆
35,БДДР,"",205.569,20.0,137.768,67.02,117.768,63.46,2.978,11.658,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,73.9,51.96,68.49,50.06,4.156,7.42,↓
38,БДИБР,Белмекен,144.036,3.81,79.258,55.03,75.448,53.8,,,↓
39,БДИБР,Чаира,5.5,1.369,2.272,41.31,0.903,21.86,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,44.339,71.39,40.397,69.45,,,↓
41,БДИБР,Широка поляна,23.98,3.3,12.21,50.92,8.91,43.09,,,↓
42,БДИБР,Беглика,1.554,0.242,0.965,62.1,0.723,55.11,0.279,0.001,↑
43,БДИБР,Тошков Чарк,1.782,0.276,1.25,70.15,0.974,64.67,0.323,0.751,↓
44,БДИБР,Батак,310.298,19.95,222.55,71.72,202.6,69.78,10.918,13.078,↓
45,БДЗБР,Доспат,449.249,14.907,370.04,82.37,355.133,81.76,2.834,11.129,↓
46,БДИБР,Цанков камък,110.708,31.2,77.405,69.92,46.205,58.11,17.645,19.328,↓
47,БДИБР,Въча,226.12,24.52,181.687,80.35,157.167,77.96,21.409,23.4,↓
48,БДИБР,Кричим,20.256,1.73,18.975,93.68,17.245,93.09,22.982,21.188,↑
49,БДИБР,Кърджали,497.236,107.176,407.136,81.88,299.96,76.9,14.483,11.154,↑
50,БДИБР,Студен кладенец,387.772,90.667,311.525,80.34,220.858,74.34,28.015,22.212,↑
51,БДИБР,Ивайловград,156.702,59.526,117.237,74.81,57.711,59.39,22.525,30.918,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.996,93.12,5.728,80.31,,,↓
