id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,539.901,82.4,452.701,79.69,1.466,4.549,↓
2,БДДР,Бели Искър,15.08,1.4,11.261,74.67,9.861,72.08,0.404,0.65,↓
3,БДДР,Среченска бара,15.5,1.0,15.37,99.16,14.37,99.1,2.593,2.824,↓
4,БДДР,"",27.7,4.2,20.453,73.84,16.253,69.16,0.068,0.334,↓
5,БДДР,Йовковци,92.179,9.0,76.115,82.57,67.115,80.69,0.094,0.674,↓
6,БДДР,Ястребино,62.3,3.9,13.16,21.12,9.26,15.86,0.069,1.597,↓
7,БДЧР,Тича,311.8,40.0,145.163,46.56,105.163,38.69,0.006,1.396,↓
8,БДЧР,Камчия,233.55,76.3,127.511,54.6,51.211,32.57,0.058,2.697,↓
9,БДЧР,Ясна поляна,32.32,7.55,21.607,66.85,14.057,56.75,0.012,0.509,↓
10,БДИБР,Асеновец,28.2,2.0,9.886,35.06,7.886,30.1,0.012,0.313,↓
11,БДИБР,Боровица,27.3,4.6,25.32,92.75,20.72,91.28,0.15,0.42,↓
12,БДЗБР,Студена,25.2,2.4,21.112,83.78,18.712,82.07,0.111,0.448,↓
13,БДЗБР,Дяково,35.4,8.0,26.809,75.73,18.809,68.65,0.0,0.714,↓
14,БДЗБР,Калин,1.024,0.1,0.905,88.34,0.805,87.08,,,↓
15,БДЗБР,Карагьол,2.252,0.2,1.758,78.08,1.558,75.95,,,д
16,БДДР,Панчарево,6.465,1.5,5.428,83.96,3.928,79.11,3.665,3.193,↑
17,БДДР,Огняново,31.6,2.5,20.95,66.3,18.45,63.4,0.155,0.12,~
18,БДДР,Кула,20.25,0.7,8.128,40.14,7.428,37.99,0.116,0.076,↑
19,БДДР,Рабиша,43.2,2.4,13.151,30.44,10.751,26.35,0.0,0.156,↓
20,БДДР,Огоста,506.0,67.0,224.22,44.31,157.22,35.81,0.231,5.208,↓
21,БДДР,Сопот,60.908,1.3,32.42,53.23,31.12,52.21,0.579,3.414,↓
22,БДДР,Горни Дъбник,130.0,3.0,49.912,38.39,46.912,36.94,0.475,1.806,↓
23,БДДР,Бели Лом,25.5,3.2,9.029,35.41,5.829,26.14,0.081,0.417,↓
24,БДЧР,Съединение,12.81,1.5,6.037,47.13,4.537,40.11,0.069,0.162,↓
25,БДЧР,Георги Трайков,330.0,21.0,119.697,36.27,98.697,31.94,0.864,2.183,↓
26,БДЧР,Порой,45.2,2.0,9.735,21.54,7.735,17.91,0.031,0.205,↓
27,БДЧР,Ахелой,12.67,0.8,2.447,19.31,1.647,13.88,0.029,0.029,↓
28,БДИБР,Жребчево,400.0,30.0,90.254,22.56,60.254,16.28,0.716,9.234,↓
29,БДИБР,Малко Шарково,45.0,3.9,19.655,43.68,15.755,38.33,0.0,0.255,↓
30,БДИБР,Домлян,26.074,1.2,2.387,9.15,1.187,4.77,0.0,0.484,↓
31,БДИБР,Пясъчник,206.53,3.4,20.615,9.98,17.215,8.47,0.0,4.896,↓
32,БДИБР,Тополница,137.108,20.0,30.615,22.33,10.615,9.06,0.324,13.958,↓
33,БДИБР,Тракиец,114.0,24.0,67.107,58.87,43.107,47.9,0.023,1.25,↓
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,3.16,3.16,↑
35,БДДР,"",205.569,20.0,119.044,57.91,99.044,53.37,0.846,1.425,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,23.813,16.74,18.403,13.45,0.04,6.67,↓
38,БДИБР,Белмекен,144.036,3.81,123.78,85.94,119.97,85.55,,,↓
39,БДИБР,Чаира,5.5,1.369,2.486,45.2,1.117,27.04,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,53.763,86.56,49.821,85.65,,,↑
41,БДИБР,Широка поляна,23.98,3.3,19.93,83.11,16.63,80.42,,,↓
42,БДИБР,Беглика,1.554,0.242,0.958,61.65,0.716,54.57,0.125,0.0,↓
43,БДИБР,Тошков Чарк,1.782,0.276,0.776,43.55,0.5,33.2,0.225,0.219,↓
44,БДИБР,Батак,310.298,19.95,203.662,65.63,183.712,63.27,4.176,11.389,↓
45,БДЗБР,Доспат,449.249,14.907,398.456,88.69,383.549,88.31,1.125,8.404,↓
46,БДИБР,Цанков камък,110.708,31.2,82.423,74.45,51.223,64.42,12.521,10.529,↑
47,БДИБР,Въча,226.12,24.52,193.032,85.37,168.512,83.59,11.62,16.369,↓
48,БДИБР,Кричим,20.256,1.73,19.113,94.36,17.383,93.83,16.17,11.62,↑
49,БДИБР,Кърджали,497.236,107.176,349.438,70.28,242.262,62.11,2.161,0.0,↑
50,БДИБР,"",387.772,90.667,235.502,60.73,144.835,48.75,1.669,7.247,↓
51,БДИБР,Ивайловград,156.702,59.526,114.02,72.76,54.494,56.08,4.238,11.234,↓
52,БДИБР,Розов кладенец,20.4,13.268,17.808,87.29,4.54,63.66,,,↓
