id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,541.941,82.71,454.741,80.05,2.913,10.77,↓
2,БДДР,Бели Искър,15.08,1.4,11.483,76.15,10.083,73.7,0.422,0.498,↓
3,БДДР,Среченска бара,15.5,1.0,15.45,99.68,14.45,99.66,0.486,0.718,↓
4,БДДР,Христо Смирненски,27.7,4.2,20.591,74.34,16.391,69.75,0.092,0.359,↓
5,БДДР,Йовковци,92.179,9.0,76.541,83.04,67.541,81.2,0.073,0.946,↓
6,БДДР,Ястребино,62.3,3.9,13.95,22.39,10.05,17.21,0.069,1.389,↓
7,БДЧР,Тича,311.8,40.0,146.071,46.85,106.071,39.03,0.004,1.558,↓
8,БДЧР,Камчия,233.55,76.3,129.274,55.35,52.974,33.69,0.024,2.65,↓
9,БДЧР,Ясна поляна,32.32,7.55,21.99,68.04,14.44,58.3,0.012,0.532,↓
10,БДИБР,Асеновец,28.2,2.0,10.063,35.68,8.063,30.77,0.035,0.359,↓
11,БДИБР,Боровица,27.3,4.6,25.46,93.26,20.86,91.89,0.04,0.42,↓
12,БДЗБР,Студена,25.2,2.4,21.318,84.6,18.918,82.97,0.137,0.48,↓
13,БДЗБР,Дяково,35.4,8.0,27.225,76.91,19.225,70.16,0.0,0.535,↓
14,БДЗБР,Калин,1.024,0.1,0.899,87.79,0.799,86.47,,,↑
15,БДЗБР,Карагьол,2.252,0.2,1.86,82.57,1.66,80.87,,,д
16,БДДР,Панчарево,6.465,1.5,5.421,83.85,3.921,78.98,7.151,6.994,↑
17,БДДР,Огняново,31.6,2.5,20.915,66.19,18.415,63.28,0.153,0.118,~
18,БДДР,Кула,20.25,0.7,8.129,40.14,7.429,38.0,0.002,0.087,↓
19,БДДР,Рабиша,43.2,2.4,13.233,30.63,10.833,26.55,0.001,0.131,↓
20,БДДР,Огоста,506.0,67.0,226.67,44.8,159.67,36.37,0.231,4.398,↓
21,БДДР,Сопот,60.908,1.3,33.8,55.49,32.5,54.52,0.521,3.414,↓
22,БДДР,Горни Дъбник,130.0,3.0,50.6,38.92,47.6,37.48,1.076,1.748,↓
23,БДДР,Бели Лом,25.5,3.2,9.153,35.89,5.953,26.7,0.046,0.37,↓
24,БДЧР,Съединение,12.81,1.5,6.068,47.37,4.568,40.39,0.069,0.162,↓
25,БДЧР,Георги Трайков,330.0,21.0,120.491,36.51,99.491,32.2,0.019,2.646,↓
26,БДЧР,Порой,45.2,2.0,9.823,21.73,7.823,18.11,0.048,0.21,↓
27,БДЧР,Ахелой,12.67,0.8,2.449,19.33,1.649,13.89,0.017,0.029,↓
28,БДИБР,Жребчево,400.0,30.0,93.704,23.43,63.704,17.22,2.507,6.767,↓
29,БДИБР,Малко Шарково,45.0,3.9,20.253,45.01,16.353,39.79,0.0,0.305,↓
30,БДИБР,Домлян,26.074,1.2,2.908,11.15,1.708,6.87,0.0,1.184,↓
31,БДИБР,Пясъчник,206.53,3.4,23.47,11.36,20.07,9.88,0.0,5.278,↓
32,БДИБР,Тополница,137.108,20.0,37.472,27.33,17.472,14.92,0.463,13.056,↓
33,БДИБР,Тракиец,114.0,24.0,67.743,59.42,43.743,48.6,0.023,1.25,↓
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.581,3.16,↓
35,БДДР,Александър Стамболийски,205.569,20.0,119.967,58.36,99.967,53.87,0.369,2.425,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,27.629,19.43,22.219,16.24,0.153,6.99,↓
38,БДИБР,Белмекен,144.036,3.81,123.945,86.05,120.135,85.67,,,↑
39,БДИБР,Чаира,5.5,1.369,2.176,39.56,0.807,19.54,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,53.84,86.68,49.898,85.78,,,↓
41,БДИБР,Широка поляна,23.98,3.3,20.644,86.09,17.344,83.87,,,↓
42,БДИБР,Беглика,1.554,0.242,0.955,61.45,0.713,54.34,0.242,0.95,↓
43,БДИБР,Тошков Чарк,1.782,0.276,0.757,42.48,0.481,31.94,0.342,0.0,↑
44,БДИБР,Батак,310.298,19.95,207.538,66.88,187.588,64.61,4.5,8.368,↓
45,БДЗБР,Доспат,449.249,14.907,400.481,89.14,385.574,88.77,1.209,8.332,↓
46,БДИБР,Цанков камък,110.708,31.2,81.788,73.88,50.588,63.63,10.84,7.625,↑
47,БДИБР,Въча,226.12,24.52,193.423,85.54,168.903,83.78,8.393,10.063,↓
48,БДИБР,Кричим,20.256,1.73,19.269,95.13,17.539,94.67,10.046,12.685,↓
49,БДИБР,Кърджали,497.236,107.176,349.177,70.22,242.001,62.04,2.389,12.522,↓
50,БДИБР,Студен кладенец,387.772,90.667,241.593,62.3,150.926,50.8,13.672,23.686,↓
51,БДИБР,Ивайловград,156.702,59.526,113.199,72.24,53.673,55.23,27.217,10.963,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.132,88.88,4.864,68.2,,,↓
