id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,,87.2,555.218,84.73,468.018,82.39,2.511,19.858,↓
2,БДДР,Бели Искър,15.08,1.4,12.669,84.01,11.269,82.38,1.125,1.029,~
3,БДДР,Среченска бара,15.5,1.0,15.3,98.71,14.3,98.62,1.238,0.66,↑
4,БДДР,Христо Смирненски,27.7,4.2,21.585,77.93,17.385,73.98,0.177,0.315,↓
5,БДДР,Йовковци,92.179,9.0,79.317,86.05,70.317,84.54,0.131,0.728,↓
6,БДДР,Ястребино,62.3,3.9,16.992,27.27,13.092,22.42,0.15,0.15,~
7,БДЧР,Тича,,40.0,153.799,49.33,113.799,41.87,0.008,2.369,↓
8,БДЧР,Камчия,,76.3,144.651,61.94,68.351,43.47,0.012,2.858,↓
9,БДЧР,Ясна поляна,32.32,7.55,25.276,78.21,17.726,71.56,0.012,0.486,↓
10,БДИБР,Асеновец,28.2,2.0,11.227,39.81,9.227,35.22,0.003,0.208,↓
11,БДИБР,Боровица,27.3,4.6,26.79,98.13,22.19,97.75,0.12,0.42,↓
12,БДЗБР,Студена,25.2,2.4,21.602,85.72,19.202,84.22,0.758,0.679,~
13,БДЗБР,Дяково,35.4,8.0,28.522,80.57,20.522,74.9,0.0,1.277,↓
14,БДЗБР,Калин,1.024,0.1,0.948,92.58,0.848,91.77,,,~
15,БДЗБР,Карагьол,2.252,0.2,2.128,94.5,1.928,93.96,,,д
16,БДДР,Панчарево,6.465,1.5,5.18,80.12,3.68,74.12,21.925,21.508,↑
17,БДДР,Огняново,31.6,2.5,20.775,65.74,18.275,62.8,0.153,0.118,~
18,БДДР,Кула,20.25,0.7,8.385,41.4,7.685,39.31,0.0,0.064,↓
19,БДДР,Рабиша,43.2,2.4,14.906,34.5,12.506,30.65,0.002,0.546,↓
20,БДДР,Огоста,,67.0,231.0,45.65,164.0,37.36,0.231,4.861,↓
21,БДДР,Сопот,60.908,1.3,43.014,70.62,41.714,69.98,0.243,1.481,↓
22,БДДР,Горни Дъбник,,3.0,55.041,42.34,52.041,40.98,0.162,1.609,↓
23,БДДР,Бели Лом,25.5,3.2,10.268,40.27,7.068,31.7,0.058,0.324,↓
24,БДЧР,Съединение,12.81,1.5,6.389,49.88,4.889,43.23,0.046,0.139,↓
25,БДЧР,Георги Трайков,,21.0,130.014,39.4,109.014,35.28,0.013,1.981,↓
26,БДЧР,Порой,45.2,2.0,10.444,23.11,8.444,19.55,0.032,0.136,↓
27,БДЧР,Ахелой,12.67,0.8,2.454,19.37,1.654,13.93,0.008,0.02,↓
28,БДИБР,Жребчево,,30.0,137.597,34.4,107.597,29.08,0.33,13.216,↓
29,БДИБР,Малко Шарково,45.0,3.9,25.722,57.16,21.822,53.09,0.0,0.735,↓
30,БДИБР,Домлян,26.074,1.2,12.927,49.58,11.727,47.15,0.061,4.517,↓
31,БДИБР,Пясъчник,,3.4,52.156,25.25,48.756,24.0,0.0,9.329,↓
32,БДИБР,Тополница,,20.0,90.958,66.34,70.958,60.59,4.225,16.875,↓
33,БДИБР,Тракиец,,24.0,73.35,64.34,49.35,54.83,0.023,1.157,↓
34,БДЗБР,Пчелина,54.2,34.2,53.8,99.26,19.6,98.0,4.398,3.819,↑
35,БДДР,"",,20.0,140.613,68.4,120.613,65.0,1.292,11.642,↓
36,БДИБР,Копринка,,5.41,77.191,54.28,71.781,52.47,0.904,12.79,↓
37,БДИБР,Белмекен,,3.81,133.998,93.03,130.188,92.84,,,↓
38,БДИБР,Чаира,5.5,1.369,2.433,44.24,1.064,25.76,,,↑
39,БДИБР,Голям Беглик,62.111,3.942,57.053,91.86,53.111,91.3,,,↑
40,БДИБР,Широка поляна,23.98,3.3,22.405,93.43,19.105,92.38,,,↑
41,БДИБР,Беглика,1.554,0.242,1.034,66.54,0.792,60.37,0.203,0.0,↑
42,БДИБР,Тошков Чарк,1.782,0.276,0.94,52.75,0.664,44.09,0.513,0.0,↑
43,БДИБР,Батак,,19.95,235.615,75.93,215.665,74.28,,,7
44,БДЗБР,Доспат,,14.907,409.286,91.1,394.379,90.8,2.268,0.0,↑
45,БДИБР,Цанков камък,,31.2,82.653,74.66,51.453,64.71,,,2
46,БДИБР,Въча,,24.52,218.168,96.48,193.648,96.06,,,1
47,БДИБР,Кричим,20.256,18.526,19.658,97.05,1.132,65.43,14.431,5.081,↑
48,БДИБР,Кърджали,,107.176,388.677,78.17,281.501,72.17,5.683,0.839,↑
49,БДИБР,Студен кладенец,,90.667,289.598,74.68,198.931,66.96,,,1
50,БДИБР,Ивайловград,,59.526,109.85,70.1,50.324,51.79,26.076,24.845,~
51,БДИБР,Овчарица,62.452,31.025,41.125,65.85,10.1,32.14,,,↓
52,БДИБР,Розов кладенец,20.4,13.268,19.644,96.29,6.376,89.4,,,~
