id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,563.362,85.98,476.162,83.82,4.337,12.352,↓
2,БДДР,Бели Искър,15.08,1.4,11.505,76.29,10.105,73.87,1.009,0.752,↑
3,БДДР,Среченска бара,15.5,1.0,15.32,98.84,14.32,98.76,0.752,0.637,↑
4,БДДР,Христо Смирненски,27.7,4.2,21.693,78.31,17.493,74.44,0.182,0.737,↓
5,БДДР,Йовковци,92.179,9.0,89.506,97.1,80.506,96.79,0.127,0.778,↓
6,БДЧР,Тича,311.8,40.0,257.832,82.69,217.832,80.14,0.763,2.893,↓
7,БДЧР,Камчия,233.55,76.0,230.51,98.7,154.51,98.07,0.764,3.125,↓
8,БДЧР,Ясна поляна,32.32,7.55,24.412,75.53,16.862,68.07,0.012,0.521,↓
9,БДИБР,Асеновец,28.2,2.0,22.08,78.3,20.08,76.64,0.174,0.822,↓
10,БДИБР,Боровица,27.3,4.6,26.82,98.24,22.22,97.89,0.043,0.39,↓
11,БДЗБР,Студена,25.2,2.4,24.043,95.41,21.643,94.93,1.182,0.788,↑
12,БДЗБР,Дяково,35.4,8.0,29.68,83.84,21.68,79.12,0.297,0.297,~
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.864,84.38,0.764,82.68,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.684,74.76,1.484,72.3,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.533,61.81,17.033,58.53,0.138,0.335,↓
16,БДДР,Панчарево,6.465,1.5,5.274,81.57,3.774,76.0,11.011,11.261,᷆
17,БДДР,Ястребино,62.3,3.9,46.044,73.91,42.144,72.16,0.752,2.153,↓
18,БДДР,Кула,20.25,0.7,8.44,41.68,7.74,39.59,0.15,0.15,~
19,БДДР,Рабиша,43.2,2.4,12.881,29.82,10.481,25.69,0.046,0.046,~
20,БДДР,Огоста,506.0,67.0,258.16,51.02,191.16,43.54,6.887,6.887,~
21,БДДР,Сопот,60.908,1.3,47.35,77.74,46.05,77.25,0.66,3.148,↓
22,БДДР,Горни Дъбник,130.0,3.0,55.79,42.92,52.79,41.57,1.019,1.748,↓
23,БДДР,Бели Лом,25.5,3.2,9.656,37.87,6.456,28.95,0.22,0.324,↓
24,БДЧР,Съединение,12.81,1.5,8.719,68.06,7.219,63.83,0.104,0.104,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,206.197,62.48,185.197,59.93,0.056,3.066,↓
26,БДЧР,Порой,45.2,2.0,5.548,12.27,3.548,8.21,0.012,0.023,↓
27,БДЧР,Ахелой,12.35,0.8,3.169,25.66,2.369,20.51,0.012,0.046,↓
28,БДИБР,Жребчево,400.0,30.0,242.977,60.74,212.977,57.56,0.557,14.087,↓
29,БДИБР,Малко Шарково,45.0,3.9,37.739,83.86,33.839,82.33,0.336,0.695,↓
30,БДИБР,Домлян,26.074,0.7,21.979,84.29,21.279,83.86,0.106,3.416,↓
31,БДИБР,Пясъчник,206.53,3.4,51.35,24.86,47.95,23.61,0.0,5.023,↓
32,БДИБР,Тополница,137.108,20.0,99.84,72.82,79.84,68.18,4.757,16.192,↓
33,БДИБР,Тракиец,114.0,24.0,72.831,63.89,48.831,54.26,0.058,0.961,↓
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,4.259,4.259,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,144.002,70.05,124.002,66.82,1.161,12.046,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,95.465,67.13,90.055,65.83,1.536,14.943,↓
38,БДИБР,Белмекен,144.036,3.81,139.235,96.67,135.425,96.58,,,↓
39,БДИБР,Чаира,5.5,1.369,3.583,65.15,2.214,53.6,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,55.396,89.19,51.454,88.46,,,↓
41,БДИБР,Широка поляна,23.98,3.3,21.471,89.54,18.171,87.87,,,~
42,БДИБР,Беглика,1.554,0.242,0.901,57.99,0.659,50.24,0.183,0.011,↑
43,БДИБР,Тошков Чарк,1.782,0.276,1.191,66.83,0.915,60.75,0.274,0.572,↓
44,БДИБР,Батак,310.298,19.95,225.069,72.53,205.119,70.65,7.755,13.156,↓
45,БДЗБР,Доспат,449.249,14.907,385.311,85.77,370.404,85.28,2.955,6.638,↓
46,БДИБР,Цанков камък,110.708,31.2,90.062,81.35,58.862,74.03,13.13,1.619,↑
47,БДИБР,Въча,226.12,24.52,202.279,89.46,177.759,88.17,2.876,21.684,↓
48,БДИБР,Кричим,20.256,1.73,19.174,94.66,17.444,94.16,22.828,25.028,↓
49,БДИБР,Кърджали,497.236,107.176,435.71,87.63,328.534,84.23,8.566,36.242,↓
50,БДИБР,Студен кладенец,387.772,90.667,287.191,74.06,196.524,66.15,36.1,36.1,~
51,БДИБР,Ивайловград,156.702,59.526,130.036,82.98,70.51,72.56,35.022,27.309,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.492,90.65,5.224,73.25,,,↓
