id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,509.699,77.79,422.499,74.38,10.466,4.332,↑
2,БДДР,Бели Искър,15.08,1.4,9.789,64.91,8.389,61.32,3.503,0.774,↑
3,БДДР,Среченска бара,15.5,1.0,13.536,87.33,12.536,86.46,5.625,1.736,↑
4,БДДР,Христо Смирненски,27.7,4.2,22.837,82.44,18.637,79.31,1.511,0.345,↑
5,БДДР,Йовковци,92.179,9.0,85.575,92.84,76.575,92.06,0.217,0.848,↓
6,БДЧР,Тича,311.8,40.0,233.64,74.93,193.64,71.24,3.545,1.647,↑
7,БДЧР,Камчия,233.55,76.0,205.11,87.82,129.11,81.95,6.262,2.234,↑
8,БДЧР,Ясна поляна,32.32,7.55,22.175,68.61,14.625,59.04,0.231,0.347,↓
9,БДИБР,Асеновец,28.2,2.0,21.8,77.3,19.8,75.57,1.308,0.845,↑
10,БДИБР,Боровица,27.3,4.6,27.25,99.82,22.65,99.78,8.24,0.3,↑
11,БДЗБР,Студена,25.2,2.4,17.126,67.96,14.726,64.59,1.075,0.795,↑
12,БДЗБР,Дяково,35.4,8.0,28.448,80.36,20.448,74.63,1.468,0.404,↑
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.693,67.65,0.593,64.15,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.117,49.62,0.917,44.71,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,17.109,54.14,14.609,50.2,0.821,0.37,↑
16,БДДР,Панчарево,6.465,1.5,5.428,83.96,3.928,79.11,4.15,3.992,᷆
17,БДДР,Ястребино,62.3,3.9,39.315,63.11,35.415,60.64,0.185,0.613,↓
18,БДДР,Кула,20.25,0.7,9.147,45.17,8.447,43.21,0.023,0.127,↓
19,БДДР,Рабиша,43.2,2.4,12.229,28.31,9.829,24.09,0.012,0.093,↓
20,БДДР,Огоста,506.0,67.0,216.93,42.87,149.93,34.15,24.537,7.986,↑
21,БДДР,Сопот,60.908,1.3,32.85,53.93,31.55,52.93,0.336,0.336,~
22,БДДР,Горни Дъбник,130.0,3.0,50.027,38.48,47.027,37.03,0.509,0.509,~
23,БДДР,Бели Лом,25.5,3.2,8.725,34.22,5.525,24.78,0.313,0.093,↑
24,БДЧР,Съединение,12.81,1.5,7.982,62.31,6.482,57.31,0.243,0.069,↑
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,176.023,53.34,155.023,50.17,2.206,2.206,~
26,БДЧР,Порой,45.2,2.0,5.91,13.08,3.91,9.05,0.197,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.528,20.47,1.728,14.96,0.266,0.208,↑
28,БДИБР,Жребчево,400.0,30.0,237.64,59.41,207.64,56.12,14.809,5.55,↑
29,БДИБР,Малко Шарково,45.0,3.9,36.367,80.82,32.467,79.0,0.461,0.091,↑
30,БДИБР,Домлян,26.074,0.7,4.619,17.71,3.919,15.44,5.185,0.046,↑
31,БДИБР,Пясъчник,206.53,3.4,18.095,8.76,14.695,7.23,8.124,0.144,↑
32,БДИБР,Тополница,137.108,20.0,38.676,28.21,18.676,15.95,20.475,0.37,↑
33,БДИБР,Тракиец,114.0,24.0,66.0,57.89,42.0,46.67,9.745,0.197,↑
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,5.185,5.185,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,132.337,64.38,112.337,60.54,18.069,1.157,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,47.717,33.55,42.307,30.93,23.09,1.0,↑
38,БДИБР,Белмекен,144.036,3.81,108.331,75.21,104.521,74.54,,,↑
39,БДИБР,Чаира,5.5,1.369,2.579,46.89,1.21,29.29,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,46.144,74.29,42.202,72.55,,,↑
41,БДИБР,Широка поляна,23.98,3.3,13.321,55.55,10.021,48.46,,,↑
42,БДИБР,Беглика,1.554,0.242,1.059,68.15,0.817,62.27,0.439,0.636,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.25,70.15,0.974,64.67,1.667,0.753,↑
44,БДИБР,Батак,310.298,19.95,210.675,67.89,190.725,65.69,12.642,11.574,↑
45,БДЗБР,Доспат,449.249,14.907,338.389,75.32,323.482,74.48,14.467,3.006,↑
46,БДИБР,Цанков камък,110.708,31.2,91.772,82.9,60.572,76.18,42.624,14.511,↑
47,БДИБР,Въча,226.12,24.52,176.202,77.92,151.682,75.24,16.982,8.232,↑
48,БДИБР,Кричим,20.256,1.73,19.269,95.13,17.539,94.67,7.92,7.22,↑
49,БДИБР,Кърджали,497.236,107.176,350.219,70.43,243.043,62.31,116.811,29.9,↑
50,БДИБР,Студен кладенец,387.772,90.667,261.413,67.41,170.746,57.47,85.342,49.199,↑
51,БДИБР,Ивайловград,156.702,59.526,90.472,57.74,30.946,31.85,66.426,17.485,↑
52,БДИБР,Розов кладенец,20.4,13.268,16.548,81.12,3.28,45.99,,,↑
