id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,550.685,84.04,463.485,81.59,3.462,5.049,↓
2,БДДР,Бели Искър,15.08,1.4,10.629,70.49,9.229,67.46,0.213,0.789,↓
3,БДДР,Среченска бара,15.5,1.0,15.22,98.19,14.22,98.07,0.938,0.706,↑
4,БДДР,Христо Смирненски,27.7,4.2,20.845,75.25,16.645,70.83,0.062,0.331,↓
5,БДДР,Йовковци,92.179,9.0,87.11,94.5,78.11,93.91,0.094,1.052,↓
6,БДЧР,Тича,311.8,40.0,248.735,79.77,208.735,76.8,0.018,3.461,↓
7,БДЧР,Камчия,233.55,76.0,217.334,93.06,141.334,89.71,0.347,3.356,↓
8,БДЧР,Ясна поляна,32.32,7.55,21.723,67.21,14.173,57.22,0.012,0.59,↓
9,БДИБР,Асеновец,28.2,2.0,20.44,72.48,18.44,70.38,0.046,0.602,↓
10,БДИБР,Боровица,27.3,4.6,25.95,95.05,21.35,94.05,0.043,0.39,↓
11,БДЗБР,Студена,25.2,2.4,23.033,91.4,20.633,90.49,0.205,0.781,↓
12,БДЗБР,Дяково,35.4,8.0,29.055,82.08,21.055,76.84,0.023,0.661,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.805,78.61,0.705,76.3,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.699,75.44,1.499,73.05,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,18.816,59.54,16.316,56.07,0.345,0.335,↑
16,БДДР,Панчарево,6.465,1.5,5.448,84.28,3.948,79.52,2.823,2.981,᷆
17,БДДР,Ястребино,62.3,3.9,40.749,65.41,36.849,63.1,0.081,1.968,↓
18,БДДР,Кула,20.25,0.7,8.242,40.7,7.542,38.58,0.035,0.15,↓
19,БДДР,Рабиша,43.2,2.4,12.8,29.63,10.4,25.49,0.0,0.046,↓
20,БДДР,Огоста,506.0,67.0,250.6,49.53,183.6,41.82,1.331,7.06,↓
21,БДДР,Сопот,60.908,1.3,39.6,65.02,38.3,64.25,0.787,3.102,↓
22,БДДР,Горни Дъбник,130.0,3.0,51.69,39.76,48.69,38.34,0.22,2.211,↓
23,БДДР,Бели Лом,25.5,3.2,8.934,35.04,5.734,25.71,0.046,0.266,↓
24,БДЧР,Съединение,12.81,1.5,8.508,66.42,7.008,61.96,0.023,0.127,↓
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,198.524,60.16,177.524,57.45,0.031,3.04,↓
26,БДЧР,Порой,45.2,2.0,5.09,11.26,3.09,7.15,0.012,0.012,~
27,БДЧР,Ахелой,12.35,0.8,3.018,24.44,2.218,19.2,0.012,0.058,↓
28,БДИБР,Жребчево,400.0,30.0,191.548,47.89,161.548,43.66,0.055,14.835,↓
29,БДИБР,Малко Шарково,45.0,3.9,35.219,78.26,31.319,76.2,0.012,0.347,↓
30,БДИБР,Домлян,26.074,0.7,11.353,43.54,10.653,41.98,0.086,2.447,↓
31,БДИБР,Пясъчник,206.53,3.4,33.554,16.25,30.154,14.84,0.0,5.741,↓
32,БДИБР,Тополница,137.108,20.0,58.659,42.78,38.659,33.01,0.579,13.426,↓
33,БДИБР,Тракиец,114.0,24.0,69.791,61.22,45.791,50.88,0.035,1.03,↓
34,БДЗБР,Пчелина,54.2,34.2,53.85,99.35,19.65,98.25,2.708,2.708,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,124.565,60.6,104.565,56.35,0.351,12.701,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,55.143,38.77,49.733,36.35,1.555,15.29,↓
38,БДИБР,Белмекен,144.036,3.81,125.799,87.34,121.989,86.99,,,↓
39,БДИБР,Чаира,5.5,1.369,2.971,54.03,1.602,38.79,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,50.215,80.85,46.273,79.55,,,↓
41,БДИБР,Широка поляна,23.98,3.3,17.727,73.92,14.427,69.76,,,↓
42,БДИБР,Беглика,1.554,0.242,0.943,60.69,0.701,53.44,0.095,0.009,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.637,35.76,0.361,23.99,0.144,1.381,↓
44,БДИБР,Батак,310.298,19.95,196.564,63.35,176.614,60.83,9.621,16.007,↓
45,БДЗБР,Доспат,449.249,14.907,364.818,81.21,349.911,80.56,0.879,7.989,↓
46,БДИБР,Цанков камък,110.708,31.2,100.517,90.79,69.317,87.18,10.355,1.541,↑
47,БДИБР,Въча,226.12,24.52,175.488,77.61,150.968,74.88,2.884,6.287,↓
48,БДИБР,Кричим,20.256,1.73,19.468,96.11,17.738,95.75,5.749,4.947,↑
49,БДИБР,Кърджали,497.236,107.176,404.552,81.36,297.376,76.24,2.281,18.887,↓
50,БДИБР,Студен кладенец,387.772,90.667,267.295,68.93,176.628,59.45,17.982,31.206,↓
51,БДИБР,Ивайловград,156.702,59.526,140.246,89.5,80.72,83.07,25.82,19.241,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.168,89.06,4.9,68.7,,,~
