id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,520.617,79.45,433.417,76.3,2.435,17.927,↓
2,БДДР,Бели Искър,15.08,1.4,9.851,65.32,8.451,61.77,0.711,0.473,↑
3,БДДР,Среченска бара,15.5,1.0,15.21,98.13,14.21,98.0,0.532,0.532,~
4,БДДР,Христо Смирненски,27.7,4.2,18.386,66.37,14.186,60.36,0.087,0.322,↓
5,БДДР,Йовковци,92.179,9.0,80.354,87.17,71.354,85.78,0.098,0.701,↓
6,БДЧР,Тича,311.8,40.0,225.325,72.27,185.325,68.18,0.043,1.752,↓
7,БДЧР,Камчия,233.55,76.0,185.19,79.29,109.19,69.3,1.501,2.322,↓
8,БДЧР,Ясна поляна,32.32,7.55,18.011,55.73,10.461,42.23,0.914,0.208,↑
9,БДИБР,Асеновец,28.2,2.0,14.68,52.06,12.68,48.4,0.347,0.66,↓
10,БДИБР,Боровица,27.3,4.6,24.231,88.76,19.631,86.48,0.353,0.26,↑
11,БДЗБР,Студена,25.2,2.4,20.163,80.01,17.763,77.91,0.378,0.695,↓
12,БДЗБР,Дяково,35.4,8.0,27.472,77.6,19.472,71.06,0.093,0.449,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.312,30.43,0.212,22.9,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.798,79.82,1.598,77.85,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,17.191,54.4,14.691,50.48,0.185,0.335,↓
16,БДДР,Панчарево,6.465,1.5,5.101,78.9,3.601,72.52,17.279,18.196,᷆
17,БДДР,Ястребино,62.3,3.9,34.006,54.58,30.106,51.55,0.081,0.081,~
18,БДДР,Кула,20.25,0.7,7.38,36.44,6.68,34.17,0.023,0.127,↓
19,БДДР,Рабиша,43.2,2.4,12.508,28.95,10.108,24.77,0.0,0.012,↓
20,БДДР,Огоста,506.0,67.0,216.53,42.79,149.53,34.06,1.794,4.456,↓
21,БДДР,Сопот,60.908,1.3,26.65,43.75,25.35,42.53,0.567,0.278,↑
22,БДДР,Горни Дъбник,130.0,3.0,47.836,36.8,44.836,35.3,0.961,0.347,↑
23,БДДР,Бели Лом,25.5,3.2,8.592,33.69,5.392,24.18,0.058,0.058,~
24,БДЧР,Съединение,12.81,1.5,8.232,64.26,6.732,59.52,0.069,0.069,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,176.804,53.58,155.804,50.42,0.507,2.012,↓
26,БДЧР,Порой,45.2,2.0,5.103,11.29,3.103,7.18,0.046,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.956,23.94,2.156,18.67,0.046,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,149.575,37.39,119.575,32.32,1.574,1.574,~
29,БДИБР,Малко Шарково,45.0,3.9,32.868,73.04,28.968,70.48,0.728,0.126,↑
30,БДИБР,Домлян,26.074,0.7,6.791,26.05,6.091,24.0,0.503,0.083,↑
31,БДИБР,Пясъчник,206.53,3.4,34.95,16.92,31.55,15.53,0.785,0.206,↑
32,БДИБР,Тополница,137.108,20.0,36.893,26.91,16.893,14.43,2.06,0.556,↑
33,БДИБР,Тракиец,114.0,24.0,64.052,56.19,40.052,44.5,0.012,0.116,↓
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,4.259,4.259,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,117.514,57.17,97.514,52.55,2.033,12.64,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,20.301,14.27,14.891,10.88,1.769,1.112,↑
38,БДИБР,Белмекен,144.036,3.81,94.082,65.32,90.272,64.38,,,↑
39,БДИБР,Чаира,5.5,1.369,0.593,10.78,0.0,0.0,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,36.795,59.24,32.853,56.48,,,↑
41,БДИБР,Широка поляна,23.98,3.3,6.69,27.9,3.39,16.39,,,↓
42,БДИБР,Беглика,1.554,0.242,1.002,64.5,0.76,57.95,0.03,0.002,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.694,38.94,0.418,27.75,0.302,0.001,↑
44,БДИБР,Батак,310.298,19.95,176.895,57.01,156.945,54.05,3.241,9.26,↓
45,БДЗБР,Доспат,449.249,14.907,327.794,72.96,312.887,72.04,1.956,9.978,↓
46,БДИБР,Цанков камък,110.708,31.2,86.521,78.15,55.321,69.58,13.457,9.754,↑
47,БДИБР,Въча,226.12,24.52,147.275,65.13,122.755,60.89,11.199,10.765,↑
48,БДИБР,Кричим,20.256,1.73,19.347,95.51,17.617,95.09,10.118,12.021,↓
49,БДИБР,Кърджали,497.236,107.176,253.069,50.9,145.893,37.4,7.71,69.19,↓
50,БДИБР,Студен кладенец,387.772,90.667,272.348,70.23,181.681,61.15,79.39,39.423,↑
51,БДИБР,Ивайловград,156.702,59.526,138.546,88.41,79.02,81.32,32.163,6.237,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.384,90.12,5.116,71.73,,,~
