id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,521.821,79.64,434.621,76.51,1.141,6.543,↓
2,БДДР,Бели Искър,15.08,1.4,12.553,83.24,11.153,81.53,0.232,0.403,↓
3,БДДР,Среченска бара,15.5,1.0,15.35,99.03,14.35,98.97,0.37,0.602,↓
4,БДДР,Христо Смирненски,27.7,4.2,20.09,72.53,15.89,67.62,0.326,0.326,~
5,БДДР,Йовковци,92.179,9.0,71.034,77.06,62.034,74.58,0.134,0.686,↓
6,БДЧР,Тича,311.8,40.0,135.63,43.5,95.63,35.18,0.011,1.152,↓
7,БДЧР,Камчия,233.55,76.3,108.59,46.5,32.29,20.53,0.015,2.157,↓
8,БДЧР,Ясна поляна,32.32,7.55,18.948,58.63,11.398,46.02,0.012,0.301,↓
9,БДИБР,Асеновец,28.2,2.0,8.165,28.95,6.165,23.53,0.012,0.336,↓
10,БДИБР,Боровица,27.3,4.6,23.89,87.51,19.29,84.98,0.11,0.38,↓
11,БДЗБР,Студена,25.2,2.4,21.369,84.8,18.969,83.2,0.286,0.558,↓
12,БДЗБР,Дяково,35.4,8.0,29.588,83.58,21.588,78.79,0.181,0.181,~
13,БДЗБР,Калин,1.024,0.1,0.571,55.72,0.471,50.93,,,↓
14,БДЗБР,Карагьол,2.252,0.2,1.75,77.7,1.55,75.53,,,~
15,БДДР,Огняново,31.6,2.5,18.53,58.64,16.03,55.09,0.031,0.198,~
16,БДДР,Панчарево,6.465,1.5,5.187,80.24,3.687,74.26,5.495,5.829,↓
17,БДДР,Ястребино,62.3,3.9,12.813,20.57,8.913,15.26,0.104,0.104,~
18,БДДР,Кула,20.25,0.7,7.843,38.73,7.143,36.54,0.0,0.035,↓
19,БДДР,Рабиша,43.2,2.4,12.346,28.58,9.946,24.38,0.0,0.1,↓
20,БДДР,Огоста,506.0,67.0,198.9,39.31,131.9,30.05,0.231,2.546,↓
21,БДДР,Сопот,60.908,1.3,24.275,39.86,22.975,38.54,0.486,2.106,↓
22,БДДР,Горни Дъбник,130.0,3.0,48.889,37.61,45.889,36.13,0.949,0.347,↑
23,БДДР,Бели Лом,25.5,3.2,8.029,31.49,4.829,21.65,0.093,0.093,~
24,БДЧР,Съединение,12.81,1.5,5.579,43.55,4.079,36.07,0.081,0.081,~
25,БДЧР,Георги Трайков,330.0,21.0,108.814,32.97,87.814,28.42,0.227,1.535,↓
26,БДЧР,Порой,45.2,2.0,9.091,20.11,7.091,16.41,0.038,0.084,↓
27,БДЧР,Ахелой,12.67,0.8,2.528,19.95,1.728,14.56,0.046,0.011,↑
28,БДИБР,Жребчево,400.0,30.0,86.404,21.6,56.404,15.24,1.646,1.646,~
29,БДИБР,Малко Шарково,45.0,3.9,18.102,40.23,14.202,34.55,0.0,0.225,↓
30,БДИБР,Домлян,26.074,0.7,4.613,17.69,3.913,15.42,0.218,0.07,↑
31,БДИБР,Пясъчник,206.53,3.4,19.705,9.54,16.305,8.03,0.149,0.149,~
32,БДИБР,Тополница,137.108,20.0,30.615,22.33,10.615,9.06,0.903,0.197,↑
33,БДИБР,Тракиец,114.0,24.0,63.806,55.97,39.806,44.23,0.012,0.197,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,3.333,3.333,~
35,БДДР,Александър Стамболийски,205.569,20.0,124.093,60.37,104.093,56.09,1.943,0.887,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,25.154,17.69,19.744,14.43,1.218,0.0,↑
38,БДИБР,Белмекен,144.036,3.81,105.947,73.56,102.137,72.84,,,↓
39,БДИБР,Чаира,5.5,1.369,2.507,45.58,1.138,27.55,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,47.454,76.4,43.512,74.8,,,↓
41,БДИБР,Широка поляна,23.98,3.3,14.731,61.43,11.431,55.28,,,↓
42,БДИБР,Беглика,1.554,0.242,0.953,61.33,0.711,54.19,0.015,0.356,↓
43,БДИБР,Тошков Чарк,1.782,0.276,0.686,38.5,0.41,27.22,0.282,0.0,↑
44,БДИБР,Батак,310.298,19.95,198.587,64.0,178.637,61.53,5.969,6.69,↓
45,БДЗБР,Доспат,449.249,14.907,361.337,80.43,346.43,79.76,1.089,11.114,↓
46,БДИБР,Цанков камък,110.708,31.2,83.501,75.42,52.301,65.78,12.746,24.102,↓
47,БДИБР,Въча,226.12,24.52,201.398,89.07,176.878,87.74,27.493,17.092,↑
48,БДИБР,Кричим,20.256,1.73,19.399,95.77,17.669,95.37,17.235,18.487,↓
49,БДИБР,Кърджали,497.236,107.176,284.97,57.31,177.794,45.58,2.403,0.0,↑
50,БДИБР,Студен кладенец,387.772,90.667,243.457,62.78,152.79,51.43,2.184,1.778,~
51,БДИБР,Ивайловград,156.702,59.526,110.307,70.39,50.781,52.26,2.708,30.456,↓
52,БДИБР,Розов кладенец,20.4,13.268,16.368,80.24,3.1,43.47,,,~
