id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,537.321,82.0,450.121,79.24,34.897,9.801,↑
2,БДДР,Бели Искър,15.08,1.4,10.558,70.01,9.158,66.95,10.288,8.971,↑
3,БДДР,Среченска бара,15.5,1.0,15.31,98.77,14.31,98.69,1.528,1.759,↓
4,БДДР,Христо Смирненски,27.7,4.2,22.472,81.13,18.272,77.75,0.026,1.337,↓
5,БДДР,Йовковци,92.179,9.0,89.563,97.16,80.563,96.85,0.076,0.728,↓
6,БДЧР,Тича,311.8,40.0,260.224,83.46,220.224,81.02,2.948,7.207,↓
7,БДЧР,Камчия,233.55,76.0,233.265,99.88,157.265,99.82,0.895,2.55,↓
8,БДЧР,Ясна поляна,32.32,7.55,26.392,81.66,18.842,76.07,0.069,0.583,↓
9,БДИБР,Асеновец,28.2,2.0,22.672,80.4,20.672,78.9,0.37,0.648,↓
10,БДИБР,Боровица,27.3,4.6,27.05,99.08,22.45,98.9,0.133,0.33,↓
11,БДЗБР,Студена,25.2,2.4,24.193,96.0,21.793,95.58,1.708,1.701,↑
12,БДЗБР,Дяково,35.4,8.0,27.518,77.73,19.518,71.23,2.371,2.193,↑
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.453,44.24,0.353,38.2,,,↓
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,0.766,34.01,0.566,27.58,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,18.885,59.76,16.385,56.31,0.127,0.335,↓
16,БДДР,Панчарево,6.465,1.5,5.281,81.68,3.781,76.15,10.546,11.935,᷆
17,БДДР,Ястребино,62.3,3.9,44.954,72.16,41.054,70.3,1.123,1.354,↓
18,БДДР,Кула,20.25,0.7,8.545,42.2,7.845,40.13,0.012,0.139,↓
19,БДДР,Рабиша,43.2,2.4,12.634,29.25,10.234,25.08,0.243,0.023,↑
20,БДДР,Огоста,506.0,67.0,233.31,46.11,166.31,37.88,0.463,4.514,↓
21,БДДР,Сопот,60.908,1.3,49.5,81.27,48.2,80.86,1.088,0.509,↑
22,БДДР,Горни Дъбник,130.0,3.0,57.413,44.16,54.413,42.84,1.273,1.273,~
23,БДДР,Бели Лом,25.5,3.2,9.561,37.49,6.361,28.52,0.313,0.093,↑
24,БДЧР,Съединение,12.81,1.5,8.66,67.6,7.16,63.31,0.093,0.093,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,198.654,60.2,177.654,57.49,0.506,2.011,↓
26,БДЧР,Порой,45.2,2.0,5.587,12.36,3.587,8.3,0.208,0.116,↑
27,БДЧР,Ахелой,12.35,0.8,3.133,25.37,2.333,20.2,0.023,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,264.931,66.23,234.931,63.49,4.193,6.24,↓
29,БДИБР,Малко Шарково,45.0,3.9,38.472,85.49,34.572,84.12,0.236,0.236,~
30,БДИБР,Домлян,26.074,0.7,22.393,85.88,21.693,85.49,0.277,0.111,↑
31,БДИБР,Пясъчник,206.53,3.4,51.722,25.04,48.322,23.79,0.996,0.279,↑
32,БДИБР,Тополница,137.108,20.0,119.968,87.5,99.968,85.36,4.236,10.081,↓
33,БДИБР,Тракиец,114.0,24.0,75.062,65.84,51.062,56.74,0.058,0.718,↓
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,161.591,78.61,141.591,76.3,4.004,11.431,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,110.268,77.54,104.858,76.65,5.066,9.8,↓
38,БДИБР,Белмекен,144.036,3.81,108.578,75.38,104.768,74.71,,,↑
39,БДИБР,Чаира,5.5,1.369,4.672,84.95,3.303,79.96,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,49.772,80.13,45.83,78.79,,,↑
41,БДИБР,Широка поляна,23.98,3.3,14.923,62.23,11.623,56.2,,,↑
42,БДИБР,Беглика,1.554,0.242,0.901,57.99,0.659,50.24,0.26,0.603,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.441,80.86,1.165,77.35,0.408,0.009,↑
44,БДИБР,Батак,310.298,19.95,248.205,79.99,228.255,78.61,9.23,9.23,~
45,БДЗБР,Доспат,449.249,14.907,368.299,81.98,353.392,81.36,1.994,0.809,↑
46,БДИБР,Цанков камък,110.708,31.2,77.066,69.61,45.866,57.69,5.942,1.479,↑
47,БДИБР,Въча,226.12,24.52,197.338,87.27,172.818,85.72,3.691,10.839,↓
48,БДИБР,Кричим,20.256,1.73,19.459,96.07,17.729,95.7,10.804,9.602,↑
49,БДИБР,Кърджали,497.236,107.176,383.375,77.1,276.199,70.81,12.042,10.434,↑
50,БДИБР,Студен кладенец,387.772,90.667,289.598,74.68,198.931,66.96,13.071,7.485,↑
51,БДИБР,Ивайловград,156.702,59.526,117.962,75.28,58.436,60.13,9.367,0.974,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.276,89.59,5.008,70.22,,,↓
