id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,540.58,82.5,453.38,69.19,13.952,12.701,~
2,БДДР,Бели Искър,15.08,1.4,10.243,67.93,8.843,58.64,2.024,1.53,↑
3,БДДР,Среченска бара,15.5,1.0,15.38,99.23,14.38,92.77,0.59,0.59,~
4,БДДР,Христо Смирненски,27.7,4.2,21.957,79.27,17.757,64.1,0.769,1.338,↓
5,БДДР,Йовковци,92.179,9.0,73.787,80.05,64.787,70.28,0.629,0.629,~
6,БДДР,Ястребино,62.3,3.9,17.797,28.57,13.897,22.31,0.336,0.104,↑
7,БДЧР,Тича,311.8,40.0,154.987,49.71,114.987,36.88,0.029,2.223,↓
8,БДЧР,Камчия,233.55,76.3,152.978,65.5,76.678,32.83,0.024,2.176,↓
9,БДЧР,Ясна поляна,32.32,7.55,27.388,84.74,19.838,61.38,0.197,0.374,↓
10,БДИБР,Асеновец,28.2,2.0,11.4,40.43,9.4,33.33,0.15,0.301,↓
11,БДИБР,Боровица,27.3,4.6,27.15,99.45,22.55,82.6,0.42,0.42,~
12,БДЗБР,Студена,25.2,2.4,18.068,71.7,15.668,62.17,1.179,0.337,↑
13,БДЗБР,Дяково,35.4,8.0,25.744,72.72,17.744,50.12,3.526,3.331,↑
14,БДЗБР,Калин,1.024,0.1,0.603,58.89,0.503,49.12,,,↑
16,БДДР,Панчарево,6.465,1.5,5.346,82.69,3.846,59.48,10.82,7.903,↑
17,БДДР,Огняново,31.6,2.5,20.565,65.08,18.065,57.17,0.213,0.108,~
18,БДДР,Кула,20.25,0.7,8.566,42.3,7.866,38.84,0.0,0.04,↓
19,БДДР,Рабиша,43.2,2.4,16.38,37.92,13.98,32.36,0.092,0.323,↓
20,БДДР,Огоста,506.0,67.0,228.985,45.25,161.985,32.01,3.877,3.646,↑
21,БДДР,Сопот,60.908,1.3,41.09,67.46,39.79,65.33,0.405,0.405,~
22,БДДР,Горни Дъбник,130.0,3.0,56.415,43.4,53.415,41.09,1.424,0.694,↑
23,БДДР,Бели Лом,25.5,3.2,11.09,43.49,7.89,30.94,0.058,0.336,↓
24,БДЧР,Съединение,12.81,1.5,6.527,50.95,5.027,39.24,0.012,0.104,↓
25,БДЧР,Георги Трайков,330.0,21.0,132.621,40.19,111.621,33.82,1.459,1.159,~
26,БДЧР,Порой,45.2,2.0,10.692,23.65,8.692,19.23,0.043,0.135,↓
27,БДЧР,Ахелой,12.67,0.8,2.468,19.48,1.668,13.16,0.032,0.032,~
28,БДИБР,Жребчево,400.0,30.0,161.746,40.44,131.746,32.94,2.381,6.86,↓
29,БДИБР,Малко Шарково,45.0,3.9,26.721,59.38,22.821,50.71,0.01,0.175,↓
30,БДИБР,Домлян,26.074,1.2,17.017,65.26,15.817,60.66,0.531,1.086,↓
31,БДИБР,Пясъчник,206.53,3.4,65.22,31.58,61.82,29.93,0.348,0.348,~
32,БДИБР,Тополница,137.108,20.0,104.782,76.42,84.782,61.84,2.917,5.116,↓
33,БДИБР,Тракиец,114.0,24.0,75.76,66.46,51.76,45.4,0.243,0.706,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,36.35,3.356,3.356,~
35,БДДР,Александър Стамболийски,205.569,20.0,155.623,75.7,135.623,65.97,7.162,11.038,↓
36,БДИБР,Копринка,142.214,5.41,94.319,66.32,88.909,62.52,4.664,6.89,↓
37,БДИБР,Белмекен,144.036,3.81,132.391,91.92,128.581,89.27,,,↑
38,БДИБР,Чаира,5.5,1.369,2.446,44.47,1.077,19.58,,,↓
39,БДИБР,Голям Беглик,62.111,3.942,57.212,92.11,53.27,85.77,,,↓
40,БДИБР,Широка поляна,23.98,3.3,22.162,92.42,18.862,78.66,,,↑
41,БДИБР,Беглика,1.554,0.242,0.943,60.68,0.701,45.11,0.293,0.0,↑
42,БДИБР,Тошков Чарк,1.782,0.276,0.774,43.43,0.498,27.95,0.341,0.5,↓
43,БДИБР,Батак,310.298,19.95,238.762,76.95,218.812,70.52,4.424,6.238,↓
44,БДЗБР,Доспат,449.249,14.907,399.314,88.88,384.407,85.57,3.265,0.0,↑
45,БДИБР,Цанков камък,110.708,31.2,85.882,77.58,54.682,49.39,3.944,1.347,↑
46,БДИБР,Въча,226.12,24.52,205.206,90.75,180.686,79.91,4.313,6.307,↓
47,БДИБР,Кричим,20.256,18.526,19.278,95.17,0.752,3.71,6.341,9.009,↓
48,БДИБР,Кърджали,497.236,107.176,386.439,77.72,279.263,56.16,15.715,30.445,↓
49,БДИБР,Студен кладенец,387.772,90.667,303.549,78.28,212.882,54.9,43.738,45.67,↓
50,БДИБР,Ивайловград,156.702,59.526,122.774,78.35,63.248,40.36,42.312,75.634,↓
51,БДИБР,Овчарица,62.452,31.025,43.151,69.09,12.126,19.42,,,↑
