id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,541.397,82.62,454.197,69.32,13.216,14.894,↓
2,БДДР,Бели Искър,15.08,1.4,10.686,70.86,9.286,61.58,2.864,1.287,↑
5,БДДР,Йовковци,92.179,9.0,73.591,79.84,64.591,70.07,0.144,0.71,↓
6,БДДР,Ястребино,62.3,3.9,17.676,28.37,13.776,22.11,0.093,1.493,↓
7,БДЧР,Тича,311.8,40.0,154.271,49.48,114.271,36.65,0.012,1.453,↓
8,БДЧР,Камчия,233.55,76.3,151.97,65.07,75.67,32.4,0.012,2.338,↓
9,БДЧР,Ясна поляна,32.32,7.55,27.151,84.01,19.601,60.65,0.048,0.382,↓
10,БДИБР,Асеновец,28.2,2.0,11.307,40.1,9.307,33.0,0.093,0.324,↓
11,БДИБР,Боровица,27.3,4.6,27.15,99.45,22.55,82.6,0.42,0.42,~
12,БДЗБР,Студена,25.2,2.4,18.347,72.81,15.947,63.28,0.983,0.288,↑
13,БДЗБР,Дяково,35.4,8.0,25.963,73.34,17.963,50.74,4.319,3.344,↑
14,БДЗБР,Калин,1.024,0.1,0.581,56.69,0.481,46.92,,,↑
16,БДДР,Панчарево,6.465,1.5,5.259,81.35,3.759,58.15,15.072,14.072,↑
17,БДДР,Огняново,31.6,2.5,20.635,65.3,18.135,57.39,0.155,0.12,~
18,БДДР,Кула,20.25,0.7,8.549,42.22,7.849,38.76,0.0,0.04,↓
19,БДДР,Рабиша,43.2,2.4,16.18,37.45,13.78,31.9,0.01,0.473,↓
20,БДДР,Огоста,506.0,67.0,228.32,45.12,161.32,31.88,0.231,6.713,↓
21,БДДР,Сопот,60.908,1.3,41.09,67.46,39.79,65.33,0.405,0.405,~
22,БДДР,Горни Дъбник,130.0,3.0,56.415,43.4,53.415,41.09,1.204,1.204,~
23,БДДР,Бели Лом,25.5,3.2,10.973,43.03,7.773,30.48,0.046,0.313,↓
24,БДЧР,Съединение,12.81,1.5,6.512,50.84,5.012,39.13,0.081,0.081,~
26,БДЧР,Порой,45.2,2.0,10.666,23.6,8.666,19.17,0.066,0.135,~
27,БДЧР,Ахелой,12.67,0.8,2.464,19.45,1.664,13.13,0.053,0.053,~
28,БДИБР,Жребчево,400.0,30.0,159.94,39.99,129.94,32.49,1.661,6.14,↓
30,БДИБР,Домлян,26.074,1.2,16.741,64.21,15.541,59.6,0.239,0.794,↓
31,БДИБР,Пясъчник,206.53,3.4,65.076,31.51,61.676,29.86,0.356,0.356,~
32,БДИБР,Тополница,137.108,20.0,102.309,74.62,82.309,60.03,3.171,9.41,↓
33,БДИБР,Тракиец,114.0,24.0,75.51,66.24,51.51,45.18,0.116,0.752,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,36.35,3.356,3.356,~
36,БДИБР,Копринка,142.214,5.41,92.754,65.22,87.344,61.42,3.849,7.02,↓
37,БДИБР,Белмекен,144.036,3.81,134.822,93.6,131.012,90.96,,,↑
38,БДИБР,Чаира,5.5,1.369,2.645,48.09,1.276,23.2,,,↑
39,БДИБР,Голям Беглик,62.111,3.942,56.736,91.35,52.794,85.0,,,↓
41,БДИБР,Беглика,1.554,0.242,0.963,61.97,0.721,46.4,0.248,0.475,↓
42,БДИБР,Тошков Чарк,1.782,0.276,0.679,38.1,0.403,22.62,0.318,0.5,↓
43,БДИБР,Батак,310.298,19.95,237.332,76.49,217.382,70.06,7.012,9.676,↓
44,БДЗБР,Доспат,449.249,14.907,399.951,89.03,385.044,85.71,2.209,0.0,↑
45,БДИБР,Цанков камък,110.708,31.2,86.681,78.3,55.481,50.12,6.409,1.347,↑
46,БДИБР,Въча,226.12,24.52,204.137,90.28,179.617,79.43,2.757,4.202,↓
47,БДИБР,Кричим,20.256,18.526,19.658,97.05,1.132,5.59,4.626,5.39,↓
48,БДИБР,Кърджали,497.236,107.176,387.837,78.0,280.661,56.44,11.088,14.791,↓
50,БДИБР,Ивайловград,156.702,59.526,121.523,77.55,61.997,39.56,13.831,23.123,↓
51,БДИБР,Овчарица,62.452,31.025,43.273,69.29,12.248,19.61,,,~
