id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,504.409,76.98,417.209,73.45,3.801,3.801,~
2,БДДР,Бели Искър,15.08,1.4,10.551,69.97,9.151,66.89,0.033,0.445,↓
3,БДДР,Среченска бара,15.5,1.0,15.21,98.13,14.21,98.0,1.157,1.62,↓
4,БДДР,Христо Смирненски,27.7,4.2,20.295,73.27,16.095,68.49,0.688,0.313,↑
5,БДДР,Йовковци,92.179,9.0,77.172,83.72,68.172,81.96,0.112,0.697,↓
6,БДЧР,Тича,311.8,40.0,216.466,69.42,176.466,64.92,0.118,1.544,↓
7,БДЧР,Камчия,233.55,76.0,179.272,76.76,103.272,65.55,1.458,2.263,↓
8,БДЧР,Ясна поляна,32.32,7.55,17.879,55.32,10.329,41.7,0.116,0.243,↓
9,БДИБР,Асеновец,28.2,2.0,12.82,45.46,10.82,41.3,0.405,0.637,↓
10,БДИБР,Боровица,27.3,4.6,26.475,96.98,21.875,96.37,0.746,0.26,↑
11,БДЗБР,Студена,25.2,2.4,23.56,93.49,21.16,92.81,0.566,0.757,↓
12,БДЗБР,Дяково,35.4,8.0,28.522,80.57,20.522,74.9,0.012,0.437,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.305,29.75,0.205,22.14,,,~
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.384,61.44,1.184,57.68,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,17.061,53.99,14.561,50.04,0.335,0.335,~
16,БДДР,Панчарево,6.465,1.5,4.974,76.94,3.474,69.98,2.555,3.685,᷆
17,БДДР,Ястребино,62.3,3.9,33.842,54.32,29.942,51.27,0.069,0.069,~
18,БДДР,Кула,20.25,0.7,7.453,36.8,6.753,34.54,0.081,0.035,↑
19,БДДР,Рабиша,43.2,2.4,12.498,28.93,10.098,24.75,0.0,0.0,~
20,БДДР,Огоста,506.0,67.0,242.15,47.86,175.15,39.9,3.935,3.935,~
21,БДДР,Сопот,60.908,1.3,28.098,46.13,26.798,44.96,1.065,0.278,↑
22,БДДР,Горни Дъбник,130.0,3.0,52.665,40.51,49.665,39.11,1.678,0.347,↑
23,БДДР,Бели Лом,25.5,3.2,9.01,35.33,5.81,26.05,0.266,0.046,↑
24,БДЧР,Съединение,12.81,1.5,8.214,64.12,6.714,59.36,0.069,0.069,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,169.13,51.25,148.13,47.94,0.008,1.512,↓
26,БДЧР,Порой,45.2,2.0,5.64,12.48,3.64,8.43,0.046,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,3.189,25.82,2.389,20.68,0.058,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,175.924,43.98,145.924,39.44,6.212,1.629,↑
29,БДИБР,Малко Шарково,45.0,3.9,33.292,73.98,29.392,71.51,0.126,0.126,~
30,БДИБР,Домлян,26.074,0.7,11.975,45.93,11.275,44.44,0.557,0.085,↑
31,БДИБР,Пясъчник,206.53,3.4,38.924,18.85,35.524,17.49,1.47,0.22,↑
32,БДИБР,Тополница,137.108,20.0,54.008,39.39,34.008,29.04,6.748,0.556,↑
33,БДИБР,Тракиец,114.0,24.0,69.63,61.08,45.63,50.7,0.752,0.116,↑
34,БДЗБР,Пчелина,54.2,34.2,54.05,99.72,19.85,99.25,6.238,6.238,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,114.788,55.84,94.788,51.08,4.54,1.059,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,42.381,29.8,36.971,27.02,3.636,0.744,↑
38,БДИБР,Белмекен,144.036,3.81,91.668,63.64,87.858,62.65,,,↓
39,БДИБР,Чаира,5.5,1.369,1.235,22.45,0.0,0.0,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,39.146,63.03,35.204,60.52,,,~
41,БДИБР,Широка поляна,23.98,3.3,7.278,30.35,3.978,19.24,,,↑
42,БДИБР,Беглика,1.554,0.242,1.027,66.09,0.785,59.84,0.173,0.001,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.898,50.41,0.622,41.32,0.417,0.75,↓
44,БДИБР,Батак,310.298,19.95,179.409,57.82,159.459,54.92,5.468,5.468,~
45,БДЗБР,Доспат,449.249,14.907,336.507,74.9,321.6,74.04,4.399,7.837,↓
46,БДИБР,Цанков камък,110.708,31.2,74.986,67.73,43.786,55.07,12.432,23.994,↓
47,БДИБР,Въча,226.12,24.52,197.029,87.13,172.509,85.57,23.094,32.284,↓
48,БДИБР,Кричим,20.256,1.73,19.702,97.26,17.972,97.01,32.192,30.889,↑
49,БДИБР,Кърджали,497.236,107.176,344.513,69.29,237.337,60.85,19.344,1.458,↑
50,БДИБР,Студен кладенец,387.772,90.667,309.522,79.82,218.855,73.66,17.895,105.199,↓
51,БДИБР,Ивайловград,156.702,59.526,127.915,81.63,68.389,70.38,101.545,157.306,↓
52,БДИБР,Розов кладенец,20.4,13.268,17.664,86.59,4.396,61.64,,,↑
