id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,514.746,78.56,427.546,75.27,3.717,3.231,~
2,БДДР,Бели Искър,15.08,1.4,11.937,79.16,10.537,77.03,0.55,0.632,↓
3,БДДР,Среченска бара,15.5,1.0,15.43,99.55,14.43,99.52,0.637,0.521,↑
4,БДДР,Христо Смирненски,27.7,4.2,24.387,88.04,20.187,85.9,1.639,0.763,↑
5,БДДР,Йовковци,92.179,9.0,71.655,77.73,62.655,75.33,0.133,0.688,~
6,БДЧР,Тича,311.8,40.0,133.633,42.86,93.633,34.45,0.081,1.186,↓
7,БДЧР,Камчия,233.55,76.3,122.267,52.35,45.967,29.23,9.502,2.025,↑
8,БДЧР,Ясна поляна,32.32,7.55,18.025,55.77,10.475,42.29,0.012,0.301,↓
9,БДИБР,Асеновец,28.2,2.0,11.267,39.95,9.267,35.37,1.887,0.185,~
10,БДИБР,Боровица,27.3,4.6,26.69,97.77,22.09,97.31,0.38,0.38,~
11,БДЗБР,Студена,25.2,2.4,21.398,84.91,18.998,83.32,0.859,0.626,↑
12,БДЗБР,Дяково,35.4,8.0,29.478,83.27,21.478,78.39,0.582,0.582,~
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.237,23.14,0.137,14.83,,,~
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.488,66.06,1.288,62.75,,,↓
15,БДДР,Огняново - за рез.водоснабдяване,31.6,2.5,18.344,58.05,15.844,54.45,0.234,0.198,↑
16,БДДР,Панчарево - за рез.водоснабдяване,6.465,1.5,5.414,83.75,3.914,78.84,2.758,2.758,~
17,БДДР,Ястребино,62.3,3.9,12.942,20.77,9.042,15.48,0.058,0.058,~
18,БДДР,Кула,20.25,0.7,7.838,38.71,7.138,36.51,0.035,0.035,~
19,БДДР,Рабиша,43.2,2.4,12.235,28.32,9.835,24.11,0.1,0.1,~
20,БДДР,Огоста,506.0,67.0,198.46,39.22,131.46,29.95,9.838,2.315,↑
21,БДДР,Сопот,60.908,1.3,25.15,41.29,23.85,40.01,0.995,0.185,↑
22,БДДР,Горни Дъбник,130.0,3.0,51.69,39.76,48.69,38.34,1.632,0.301,↑
23,БДДР,Бели Лом,25.5,3.2,8.131,31.89,4.931,22.11,0.046,0.046,~
24,БДЧР,Съединение,12.81,1.5,5.685,44.38,4.185,37.0,0.046,0.046,~
25,БДЧР,Георги Трайков,330.0,21.0,108.02,32.73,87.02,28.16,1.304,1.304,~
26,БДЧР,Порой,45.2,2.0,9.022,19.96,7.022,16.25,0.046,0.081,↓
27,БДЧР,Ахелой,12.67,0.8,2.672,21.09,1.872,15.77,0.007,0.007,~
28,БДИБР,Жребчево,400.0,30.0,125.87,31.47,95.87,25.91,13.632,1.56,↑
29,БДИБР,Малко Шарково,45.0,3.9,18.344,40.76,14.444,35.14,0.1,0.085,↑
30,БДИБР,Домлян,26.074,0.7,8.09,31.03,7.39,29.12,1.111,0.073,↑
31,БДИБР,Пясъчник,206.53,3.4,21.228,10.28,17.828,8.78,0.594,0.155,↑
32,БДИБР,Тополница,137.108,20.0,39.418,28.75,19.418,16.58,3.681,0.185,↑
33,БДИБР,Тракиец,114.0,24.0,65.16,57.16,41.16,45.73,0.347,0.116,↑
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,2.951,3.53,↓
35,БДДР,Александър Стамболийски,205.569,20.0,135.367,65.85,115.367,62.17,6.666,0.867,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,50.448,35.47,45.038,32.92,8.749,0.0,↑
38,БДИБР,Белмекен,144.036,3.81,95.884,66.57,92.074,65.66,,,↓
39,БДИБР,Чаира,5.5,1.369,2.761,50.2,1.392,33.7,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,48.315,77.79,44.373,76.28,,,↑
41,БДИБР,Широка поляна,23.98,3.3,13.771,57.43,10.471,50.63,,,↑
42,БДИБР,Беглика,1.554,0.242,0.96,61.78,0.718,54.73,0.33,0.792,↓
43,БДИБР,Тошков Чарк,1.782,0.276,0.812,45.57,0.536,35.59,0.712,0.688,↑
44,БДИБР,Батак,310.298,19.95,203.109,65.46,183.159,63.08,1.088,0.625,~
45,БДЗБР,Доспат,449.249,14.907,356.73,79.41,341.823,78.7,9.023,1.724,↑
46,БДИБР,Цанков камък,110.708,31.2,94.495,85.36,63.295,79.61,16.437,1.366,↑
47,БДИБР,Въча,226.12,24.52,201.213,88.99,176.693,87.65,4.909,8.545,↓
48,БДИБР,Кричим,20.256,1.73,19.131,94.45,17.401,93.93,7.98,6.446,↑
49,БДИБР,Кърджали,497.236,107.176,378.255,76.07,271.079,69.5,45.722,0.0,↑
50,БДИБР,Студен кладенец,387.772,90.667,313.534,80.86,222.867,75.01,41.893,15.4,↑
51,БДИБР,Ивайловград,156.702,59.526,127.259,81.21,67.733,69.7,32.145,30.408,↑
52,БДИБР,Розов кладенец,20.4,13.268,16.62,81.47,3.352,47.0,,,↑
