id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,510.229,77.87,423.029,74.47,4.09,4.09,~
2,БДДР,Бели Искър,15.08,1.4,10.601,70.3,9.201,67.26,1.127,0.469,↑
3,БДДР,Среченска бара,15.5,1.0,13.68,88.26,12.68,87.45,0.822,0.637,↑
4,БДДР,Христо Смирненски,27.7,4.2,22.938,82.81,18.738,79.73,0.345,0.345,~
5,БДДР,Йовковци,92.179,9.0,85.14,92.36,76.14,91.54,0.149,0.778,↓
6,БДЧР,Тича,311.8,40.0,232.59,74.6,192.59,70.86,0.109,1.627,↓
7,БДЧР,Камчия,233.55,76.0,203.938,87.32,127.938,81.2,0.394,2.245,↓
8,БДЧР,Ясна поляна,32.32,7.55,21.873,67.68,14.323,57.82,0.058,0.347,↓
9,БДИБР,Асеновец,28.2,2.0,21.384,75.83,19.384,73.98,0.208,0.856,↓
10,БДИБР,Боровица,27.3,4.6,27.16,99.49,22.56,99.38,0.184,0.3,↓
11,БДЗБР,Студена,25.2,2.4,17.005,67.48,14.605,64.06,0.45,0.73,↓
12,БДЗБР,Дяково,35.4,8.0,28.559,80.67,20.559,75.03,0.0,0.213,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.676,65.98,0.576,62.29,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.12,49.71,0.92,44.81,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,17.096,54.1,14.596,50.16,0.22,0.37,↓
16,БДДР,Панчарево,6.465,1.5,5.374,83.12,3.874,78.02,3.52,3.599,᷆
17,БДДР,Ястребино,62.3,3.9,38.989,62.58,35.089,60.08,0.289,0.498,↓
18,БДДР,Кула,20.25,0.7,9.075,44.81,8.375,42.84,0.023,0.127,↓
19,БДДР,Рабиша,43.2,2.4,12.169,28.17,9.769,23.94,0.012,0.104,↓
20,БДДР,Огоста,506.0,67.0,212.23,41.94,145.23,33.08,0.231,9.259,↓
21,БДДР,Сопот,60.908,1.3,32.792,53.84,31.492,52.83,0.336,0.336,~
22,БДДР,Горни Дъбник,130.0,3.0,49.763,38.28,46.763,36.82,0.0,0.509,↓
23,БДДР,Бели Лом,25.5,3.2,8.744,34.29,5.544,24.86,0.324,0.093,↑
24,БДЧР,Съединение,12.81,1.5,8.018,62.59,6.518,57.63,0.069,0.069,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,174.918,53.01,153.918,49.81,0.085,2.342,↓
26,БДЧР,Порой,45.2,2.0,5.94,13.14,3.94,9.12,0.081,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.513,20.35,1.713,14.83,0.116,0.139,↓
28,БДИБР,Жребчево,400.0,30.0,234.6,58.65,204.6,55.3,2.309,7.864,↓
29,БДИБР,Малко Шарково,45.0,3.9,36.335,80.74,32.435,78.92,0.208,0.208,~
30,БДИБР,Домлян,26.074,0.7,5.617,21.54,4.917,19.38,0.726,0.055,↑
31,БДИБР,Пясъчник,206.53,3.4,21.456,10.39,18.056,8.89,2.355,0.156,↑
32,БДИБР,Тополница,137.108,20.0,43.005,31.37,23.005,19.64,3.287,0.382,↑
33,БДИБР,Тракиец,114.0,24.0,66.33,58.18,42.33,47.03,0.197,0.197,~
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,4.259,4.259,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,134.708,65.53,114.708,61.81,2.198,1.249,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,51.964,36.54,46.554,34.03,4.085,0.81,↑
38,БДИБР,Белмекен,144.036,3.81,110.638,76.81,106.828,76.18,,,↑
39,БДИБР,Чаира,5.5,1.369,2.551,46.38,1.182,28.61,,,↓
40,БДИБР,Голям Беглик,62.111,3.942,45.968,74.01,42.026,72.25,,,↑
41,БДИБР,Широка поляна,23.98,3.3,13.111,54.67,9.811,47.44,,,↓
42,БДИБР,Беглика,1.554,0.242,0.928,59.72,0.686,52.29,0.134,0.481,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.347,75.59,1.071,71.12,0.466,0.755,↓
44,БДИБР,Батак,310.298,19.95,210.491,67.84,190.541,65.62,2.249,8.657,↓
45,БДЗБР,Доспат,449.249,14.907,338.29,75.3,323.383,74.45,3.647,7.085,↓
46,БДИБР,Цанков камък,110.708,31.2,92.482,83.54,61.282,77.08,13.94,10.317,↑
47,БДИБР,Въча,226.12,24.52,181.042,80.06,156.522,77.64,10.381,10.381,~
48,БДИБР,Кричим,20.256,1.73,19.407,95.81,17.677,95.42,10.478,11.381,↓
49,БДИБР,Кърджали,497.236,107.176,348.917,70.17,241.741,61.98,14.936,33.031,↓
50,БДИБР,Студен кладенец,387.772,90.667,268.895,69.34,178.228,59.99,36.61,33.958,↑
51,БДИБР,Ивайловград,156.702,59.526,109.054,69.59,49.528,50.97,33.896,6.629,↑
52,БДИБР,Розов кладенец,20.4,13.268,16.044,78.65,2.776,38.92,,,↓
