id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,518.078,79.07,430.878,75.85,1.421,17.716,↓
2,БДДР,Бели Искър,15.08,1.4,12.468,82.68,11.068,80.91,0.07,0.597,↓
3,БДДР,Среченска бара,15.5,1.0,15.47,99.81,14.47,99.79,0.926,0.579,↑
4,БДДР,Христо Смирненски,27.7,4.2,19.992,72.18,15.792,67.2,0.085,0.335,↓
5,БДДР,Йовковци,92.179,9.0,70.701,76.7,61.701,74.18,0.127,0.677,↓
6,БДЧР,Тича,311.8,40.0,134.948,43.28,94.948,34.93,0.027,1.137,↓
7,БДЧР,Камчия,233.55,76.3,107.15,45.88,30.85,19.62,0.012,2.037,↓
8,БДЧР,Ясна поляна,32.32,7.55,18.692,57.83,11.142,44.98,0.012,0.278,↓
9,БДИБР,Асеновец,28.2,2.0,8.015,28.42,6.015,22.96,0.081,0.313,↓
10,БДИБР,Боровица,27.3,4.6,24.57,90.0,19.97,87.97,0.08,0.38,↓
11,БДЗБР,Студена,25.2,2.4,21.268,84.4,18.868,82.75,0.446,0.543,↓
12,БДЗБР,Дяково,35.4,8.0,29.496,83.32,21.496,78.45,0.0,0.213,↑
13,БДЗБР,Калин,1.024,0.1,0.443,43.28,0.343,37.14,,,↓
14,БДЗБР,Карагьол,2.252,0.2,1.752,77.82,1.552,75.66,,,↑
15,БДДР,Огняново,31.6,2.5,21.02,66.52,18.52,63.64,0.083,0.118,~
16,БДДР,Панчарево,6.465,1.5,5.331,82.46,3.831,77.16,18.038,17.204,↑
17,БДДР,Ястребино,62.3,3.9,12.829,20.59,8.929,15.29,0.081,0.081,~
18,БДДР,Кула,20.25,0.7,7.822,38.63,7.122,36.43,0.0,0.035,↓
19,БДДР,Рабиша,43.2,2.4,12.286,28.44,9.886,24.23,0.0,0.1,↓
20,БДДР,Огоста,506.0,67.0,197.56,39.04,130.56,29.74,0.231,2.431,↓
21,БДДР,Сопот,60.908,1.3,23.62,38.78,22.32,37.44,0.718,2.106,↓
22,БДДР,Горни Дъбник,130.0,3.0,49.167,37.82,46.167,36.35,1.088,0.417,↑
23,БДДР,Бели Лом,25.5,3.2,8.047,31.56,4.847,21.74,0.069,0.069,~
24,БДЧР,Съединение,12.81,1.5,5.623,43.9,4.123,36.45,0.243,0.058,↑
25,БДЧР,Георги Трайков,330.0,21.0,108.02,32.73,87.02,28.16,0.007,1.327,↓
26,БДЧР,Порой,45.2,2.0,9.063,20.05,7.063,16.35,0.038,0.084,↓
27,БДЧР,Ахелой,12.67,0.8,2.537,20.02,1.737,14.63,0.046,0.011,↑
28,БДИБР,Жребчево,400.0,30.0,86.74,21.69,56.74,15.34,2.301,2.301,~
29,БДИБР,Малко Шарково,45.0,3.9,18.029,40.06,14.129,34.38,0.06,0.095,↓
30,БДИБР,Домлян,26.074,0.7,4.728,18.13,4.028,15.87,0.212,0.064,↑
31,БДИБР,Пясъчник,206.53,3.4,19.845,9.61,16.445,8.1,0.15,0.15,~
32,БДИБР,Тополница,137.108,20.0,31.387,22.89,11.387,9.72,2.072,0.185,↑
33,БДИБР,Тракиец,114.0,24.0,63.715,55.89,39.715,44.13,0.012,0.116,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,98.5,2.755,3.333,↓
35,БДДР,Александър Стамболийски,205.569,20.0,124.329,60.48,104.329,56.22,1.051,0.851,~
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,25.798,18.14,20.388,14.9,1.238,0.0,↑
38,БДИБР,Белмекен,144.036,3.81,101.594,70.53,97.784,69.73,,,↓
39,БДИБР,Чаира,5.5,1.369,2.412,43.85,1.043,25.25,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,46.179,74.35,42.237,72.61,,,↓
41,БДИБР,Широка поляна,23.98,3.3,13.861,57.8,10.561,51.07,,,↓
42,БДИБР,Беглика,1.554,0.242,0.963,61.97,0.721,54.95,0.036,0.0,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.622,34.9,0.346,22.97,0.164,0.5,↓
44,БДИБР,Батак,310.298,19.95,199.51,64.3,179.56,61.84,8.921,5.428,↑
45,БДЗБР,Доспат,449.249,14.907,356.73,79.41,341.823,78.7,0.709,9.669,↓
46,БДИБР,Цанков камък,110.708,31.2,82.194,74.24,50.994,64.14,13.999,18.973,↓
47,БДИБР,Въча,226.12,24.52,201.398,89.07,176.878,87.74,19.04,19.422,↓
48,БДИБР,Кричим,20.256,1.73,19.26,95.08,17.53,94.62,19.312,14.68,↑
49,БДИБР,Кърджали,497.236,107.176,285.503,57.42,178.327,45.72,3.697,0.0,↑
50,БДИБР,Студен кладенец,387.772,90.667,242.006,62.41,151.339,50.94,2.26,1.785,~
51,БДИБР,Ивайловград,156.702,59.526,109.736,70.03,50.21,51.67,3.29,18.631,↓
52,БДИБР,Розов кладенец,20.4,13.268,16.368,80.24,3.1,43.47,,,~
