id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,515.411,78.66,428.211,75.38,3.035,4.116,↓
2,БДДР,Бели Искър,15.08,1.4,12.176,80.74,10.776,78.77,0.6,0.504,~
3,БДДР,Среченска бара,15.5,1.0,15.42,99.48,14.42,99.45,0.509,0.509,~
4,БДДР,Христо Смирненски,27.7,4.2,23.618,85.26,19.418,82.63,1.5,0.771,↑
5,БДДР,Йовковци,92.179,9.0,72.232,78.36,63.232,76.02,0.15,0.708,↓
6,БДЧР,Тича,311.8,40.0,134.723,43.21,94.723,34.85,0.554,1.159,↓
7,БДЧР,Камчия,233.55,76.3,116.609,49.93,40.309,25.63,4.13,2.13,↑
8,БДЧР,Ясна поляна,32.32,7.55,18.394,56.91,10.844,43.78,0.012,0.266,↓
9,БДИБР,Асеновец,28.2,2.0,10.046,35.62,8.046,30.71,0.822,0.093,↑
10,БДИБР,Боровица,27.3,4.6,26.025,95.33,21.425,94.38,0.959,0.38,↑
11,БДЗБР,Студена,25.2,2.4,21.383,84.85,18.983,83.26,0.593,0.529,~
12,БДЗБР,Дяково,35.4,8.0,29.551,83.48,21.551,78.65,0.247,0.247,~
13,БДЗБР,"",1.024,0.1,0.219,21.38,0.119,12.87,,,↑
14,БДЗБР,"",2.252,0.2,1.718,76.27,1.518,73.96,,,↓
15,БДДР,"",31.6,2.5,18.241,57.72,15.741,54.09,0.069,0.198,~
16,БДДР,"",6.465,1.5,5.503,85.12,4.003,80.62,3.9,3.27,↑
17,БДДР,Ястребино,62.3,3.9,12.926,20.75,9.026,15.46,0.058,0.058,~
18,БДДР,Кула,20.25,0.7,7.838,38.71,7.138,36.51,0.035,0.035,~
19,БДДР,Рабиша,43.2,2.4,12.235,28.32,9.835,24.11,0.1,0.1,~
20,БДДР,Огоста,506.0,67.0,197.06,38.94,130.06,29.63,2.083,2.315,↓
21,БДДР,Сопот,60.908,1.3,23.95,39.32,22.65,38.0,0.88,0.185,↑
22,БДДР,Горни Дъбник,130.0,3.0,50.199,38.61,47.199,37.16,1.667,0.336,↑
23,БДДР,Бели Лом,25.5,3.2,8.08,31.69,4.88,21.88,0.058,0.058,~
24,БДЧР,Съединение,12.81,1.5,5.67,44.26,4.17,36.87,0.046,0.046,~
25,БДЧР,Георги Трайков,330.0,21.0,108.587,32.91,87.587,28.35,0.794,0.794,~
26,БДЧР,Порой,45.2,2.0,9.047,20.02,7.047,16.31,0.084,0.084,~
27,БДЧР,Ахелой,12.67,0.8,2.627,20.73,1.827,15.39,0.081,0.011,↑
28,БДИБР,Жребчево,400.0,30.0,113.87,28.47,83.87,22.67,13.278,1.588,↑
29,БДИБР,Малко Шарково,45.0,3.9,18.318,40.71,14.418,35.08,0.06,0.09,↓
30,БДИБР,Домлян,26.074,0.7,6.914,26.52,6.214,24.49,1.158,0.067,↑
31,БДИБР,Пясъчник,206.53,3.4,20.895,10.12,17.495,8.61,0.558,0.153,↑
32,БДИБР,Тополница,137.108,20.0,35.762,26.08,15.762,13.46,3.206,0.185,↑
33,БДИБР,Тракиец,114.0,24.0,64.66,56.72,40.66,45.18,0.926,0.116,↑
34,БДЗБР,Пчелина,54.2,34.2,54.05,99.72,19.85,99.25,3.356,3.935,↓
35,БДДР,"",205.569,20.0,132.418,64.42,112.418,60.58,8.421,4.538,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,43.287,30.44,37.877,27.69,7.31,1.02,↑
38,БДИБР,Белмекен,144.036,3.81,97.142,67.44,93.332,66.56,,,↓
39,БДИБР,Чаира,5.5,1.369,2.211,40.2,0.842,20.38,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,47.062,75.77,43.12,74.13,,,↓
41,БДИБР,Широка поляна,23.98,3.3,13.411,55.93,10.111,48.89,,,~
42,БДИБР,Беглика,1.554,0.242,0.988,63.58,0.746,56.86,0.117,0.0,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.751,42.14,0.475,31.54,0.464,0.0,↑
44,БДИБР,Батак,310.298,19.95,202.371,65.22,182.421,62.83,6.255,0.66,↑
45,БДЗБР,Доспат,449.249,14.907,355.808,79.2,340.901,78.49,4.329,8.691,↓
46,БДИБР,Цанков камък,110.708,31.2,89.343,80.7,58.143,73.13,16.33,13.408,↑
47,БДИБР,Въча,226.12,24.52,202.048,89.35,177.528,88.06,17.126,15.38,↑
48,БДИБР,Кричим,20.256,1.73,18.941,93.51,17.211,92.9,15.435,19.907,↓
49,БДИБР,Кърджали,497.236,107.176,351.787,70.75,244.611,62.71,35.401,7.161,↑
50,БДИБР,Студен кладенец,387.772,90.667,293.477,75.68,202.81,68.26,34.963,42.985,↓
51,БДИБР,Ивайловград,156.702,59.526,117.72,75.12,58.194,59.89,53.945,94.705,↓
52,БДИБР,Розов кладенец,20.4,13.268,16.368,80.24,3.1,43.47,,,~
