id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,518.746,79.17,431.546,75.97,12.432,3.16,↑
2,БДДР,Бели Искър,15.08,1.4,10.195,67.61,8.795,64.29,3.111,1.187,↑
3,БДДР,Среченска бара,15.5,1.0,15.181,97.94,14.181,97.8,1.389,1.493,↓
4,БДДР,Христо Смирненски,27.7,4.2,18.355,66.26,14.155,60.24,0.426,0.309,↑
5,БДДР,Йовковци,92.179,9.0,80.042,86.83,71.042,85.41,0.095,0.696,↓
6,БДЧР,Тича,311.8,40.0,224.44,71.98,184.44,67.86,0.032,1.74,↓
7,БДЧР,Камчия,233.55,76.0,184.016,78.79,108.016,68.56,0.012,2.315,↓
8,БДЧР,Ясна поляна,32.32,7.55,18.216,56.36,10.666,43.06,0.521,0.324,↑
9,БДИБР,Асеновец,28.2,2.0,14.413,51.11,12.413,47.38,0.058,0.671,↓
10,БДИБР,Боровица,27.3,4.6,24.231,88.76,19.631,86.48,0.329,0.26,↑
11,БДЗБР,Студена,25.2,2.4,20.245,80.34,17.845,78.27,2.461,0.717,↑
12,БДЗБР,Дяково,35.4,8.0,27.518,77.73,19.518,71.23,0.355,0.176,↑
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.24,23.49,0.14,15.2,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.801,79.97,1.601,78.02,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,17.178,54.36,14.678,50.44,0.485,0.335,↑
16,БДДР,Панчарево,6.465,1.5,5.281,81.68,3.781,76.15,4.514,3.597,᷆
17,БДДР,Ястребино,62.3,3.9,34.006,54.58,30.106,51.55,0.081,0.081,~
18,БДДР,Кула,20.25,0.7,7.38,36.44,6.68,34.17,0.116,0.116,~
19,БДДР,Рабиша,43.2,2.4,12.501,28.94,10.101,24.76,0.0,0.012,↓
20,БДДР,Огоста,506.0,67.0,216.1,42.71,149.1,33.96,13.137,4.109,↑
21,БДДР,Сопот,60.908,1.3,26.8,44.0,25.5,42.78,0.856,0.278,↑
22,БДДР,Горни Дъбник,130.0,3.0,48.046,36.96,45.046,35.47,0.949,0.347,↑
23,БДДР,Бели Лом,25.5,3.2,8.63,33.84,5.43,24.35,0.174,0.058,↑
24,БДЧР,Съединение,12.81,1.5,8.232,64.26,6.732,59.52,0.069,0.069,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,176.153,53.38,155.153,50.21,2.014,2.014,~
26,БДЧР,Порой,45.2,2.0,5.178,11.46,3.178,7.36,0.185,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.979,24.12,2.179,18.87,0.058,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,149.575,37.39,119.575,32.32,1.574,1.574,~
29,БДИБР,Малко Шарково,45.0,3.9,33.088,73.53,29.188,71.02,0.472,0.126,↑
30,БДИБР,Домлян,26.074,0.7,7.153,27.43,6.453,25.43,1.404,0.083,↑
31,БДИБР,Пясъчник,206.53,3.4,35.2,17.04,31.8,15.65,0.786,0.207,↑
32,БДИБР,Тополница,137.108,20.0,37.472,27.33,17.472,14.92,2.164,0.556,↑
33,БДИБР,Тракиец,114.0,24.0,63.998,56.14,39.998,44.44,0.012,0.116,↓
34,БДЗБР,Пчелина,54.2,34.2,54.0,99.63,19.8,99.0,5.764,5.185,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,112.766,54.86,92.766,49.99,7.997,13.18,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,20.761,14.6,15.351,11.22,2.757,0.744,↑
38,БДИБР,Белмекен,144.036,3.81,95.51,66.31,91.7,65.39,,,↑
39,БДИБР,Чаира,5.5,1.369,0.613,11.15,0.0,0.0,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,36.427,58.65,32.485,55.85,,,~
41,БДИБР,Широка поляна,23.98,3.3,6.47,26.98,3.17,15.33,,,↑
42,БДИБР,Беглика,1.554,0.242,1.032,66.41,0.79,60.21,0.248,0.477,↓
43,БДИБР,Тошков Чарк,1.782,0.276,0.705,39.54,0.429,28.46,0.44,0.564,↓
44,БДИБР,Батак,310.298,19.95,175.422,56.53,155.472,53.55,6.3,4.294,↑
45,БДЗБР,Доспат,449.249,14.907,324.922,72.33,310.015,71.38,7.387,2.803,↑
46,БДИБР,Цанков камък,110.708,31.2,88.739,80.16,57.539,72.37,21.852,22.803,↓
47,БДИБР,Въча,226.12,24.52,149.878,66.28,125.358,62.18,30.717,7.1,↑
48,БДИБР,Кричим,20.256,1.73,18.707,92.35,16.977,91.64,7.729,13.03,↓
49,БДИБР,Кърджали,497.236,107.176,247.081,49.69,139.905,35.87,23.345,49.733,↓
50,БДИБР,Студен кладенец,387.772,90.667,279.581,72.1,188.914,63.59,57.921,1.045,↑
51,БДИБР,Ивайловград,156.702,59.526,139.111,88.77,79.585,81.9,5.533,17.024,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.42,90.29,5.152,72.24,,,↑
