id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,516.877,78.88,429.677,65.57,35.45,3.452,↑
2,БДДР,Бели Искър,15.08,1.4,7.002,46.43,5.602,37.15,16.285,6.562,↑
3,БДДР,Среченска бара,15.5,1.0,15.38,99.23,14.38,92.77,0.44,0.44,~
4,БДДР,Христо Смирненски,27.7,4.2,23.63,85.31,19.43,70.15,0.06,1.372,↓
5,БДДР,Йовковци,92.179,9.0,74.574,80.9,65.574,71.14,0.071,0.642,~
6,БДДР,Ястребино,62.3,3.9,18.159,29.15,14.259,22.89,0.035,1.435,↓
7,БДЧР,Тича,311.8,40.0,157.867,50.63,117.867,37.8,0.016,1.845,↓
8,БДЧР,Камчия,233.55,76.3,156.381,66.96,80.081,34.29,1.157,2.291,↓
9,БДЧР,Ясна поляна,32.32,7.55,28.049,86.79,20.499,63.43,0.012,0.336,↑
10,БДИБР,Асеновец,28.2,2.0,11.547,40.95,9.547,33.85,0.266,0.266,~
11,БДИБР,Боровица,27.3,4.6,27.21,99.67,22.61,82.82,0.42,0.42,~
12,БДЗБР,Студена,25.2,2.4,16.054,63.71,13.654,54.18,2.415,0.412,↑
13,БДЗБР,Дяково,35.4,8.0,24.467,69.11,16.467,46.52,4.226,3.71,↑
14,БДЗБР,Калин,1.024,0.1,0.516,50.39,0.416,40.63,,,↑
16,БДДР,Панчарево,6.465,1.5,5.331,82.46,3.831,59.26,5.264,6.682,↓
17,БДДР,Огняново,31.6,2.5,20.565,65.08,18.065,57.17,0.213,0.108,~
18,БДДР,Кула,20.25,0.7,8.609,42.51,7.909,39.05,0.001,0.04,↓
19,БДДР,Рабиша,43.2,2.4,16.445,38.07,14.045,32.51,0.0,0.173,↓
20,БДДР,Огоста,506.0,67.0,224.4,44.35,157.4,31.11,6.134,3.819,↑
21,БДДР,Сопот,60.908,1.3,39.2,64.36,37.9,62.22,0.37,0.37,~
22,БДДР,Горни Дъбник,130.0,3.0,55.291,42.53,52.291,40.22,1.123,1.123,~
23,БДДР,Бели Лом,25.5,3.2,11.325,44.41,8.125,31.86,0.093,0.093,~
24,БДЧР,Съединение,12.81,1.5,6.573,51.31,5.073,39.6,0.081,0.081,~
25,БДЧР,Георги Трайков,330.0,21.0,134.095,40.63,113.095,34.27,0.225,1.544,↓
26,БДЧР,Порой,45.2,2.0,10.735,23.75,8.735,19.33,0.124,0.124,~
27,БДЧР,Ахелой,12.67,0.8,2.486,19.62,1.686,13.31,0.101,0.101,~
28,БДИБР,Жребчево,400.0,30.0,170.38,42.6,140.38,35.1,3.149,4.676,↓
29,БДИБР,Малко Шарково,45.0,3.9,26.991,59.98,23.091,51.31,0.01,0.115,↓
30,БДИБР,Домлян,26.074,1.2,18.609,71.37,17.409,66.77,1.245,1.176,↑
31,БДИБР,Пясъчник,206.53,3.4,65.292,31.61,61.892,29.97,0.357,0.357,~
32,БДИБР,Тополница,137.108,20.0,109.648,79.97,89.648,65.38,6.03,9.896,↓
33,БДИБР,Тракиец,114.0,24.0,76.691,67.27,52.691,46.22,0.139,0.694,↓
34,БДЗБР,Пчелина,54.2,34.2,53.9,99.45,19.7,36.35,3.356,3.356,~
35,БДДР,Александър Стамболийски,205.569,20.0,165.097,80.31,145.097,70.58,6.871,10.818,↓
36,БДИБР,Копринка,142.214,5.41,99.899,70.25,94.489,66.44,7.918,5.07,↑
37,БДИБР,Белмекен,144.036,3.81,112.203,77.9,108.393,75.25,,,↑
38,БДИБР,Чаира,5.5,1.369,3.336,60.65,1.967,35.76,,,↓
39,БДИБР,Голям Беглик,62.111,3.942,55.788,89.82,51.846,83.47,,,↑
40,БДИБР,Широка поляна,23.98,3.3,20.87,87.03,17.57,73.27,,,↑
41,БДИБР,Беглика,1.554,0.242,0.852,54.83,0.61,39.25,0.301,0.396,↓
42,БДИБР,Тошков Чарк,1.782,0.276,0.562,31.54,0.286,16.05,0.452,0.563,↓
43,БДИБР,Батак,310.298,19.95,241.814,77.93,221.864,71.5,6.544,4.931,↑
44,БДЗБР,Доспат,449.249,14.907,395.389,88.01,380.482,84.69,2.277,0.0,↑
45,БДИБР,Цанков камък,110.708,69.608,82.884,74.87,13.276,11.99,8.764,10.573,↓
46,БДИБР,Въча,226.12,24.52,205.811,91.02,181.291,80.17,13.526,11.676,↑
47,БДИБР,Кричим,20.256,18.526,19.269,95.13,0.743,3.67,11.78,16.34,↓
48,БДИБР,Кърджали,497.236,107.176,412.332,82.92,305.156,61.37,13.701,29.185,↓
49,БДИБР,Студен кладенец,387.772,90.667,302.559,78.02,211.892,54.64,42.252,32.342,↑
50,БДИБР,Ивайловград,156.702,59.526,119.669,76.37,60.143,38.38,32.925,52.159,↓
51,БДИБР,Овчарица,62.452,31.025,41.923,67.13,10.898,17.45,,,↑
