id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,507.316,77.42,420.116,73.96,1.846,7.971,↓
2,БДДР,Бели Искър,15.08,1.4,11.14,73.87,9.74,71.2,0.581,0.523,↑
3,БДДР,Среченска бара,15.5,1.0,13.432,86.66,12.432,85.74,0.405,0.59,↓
4,БДДР,Христо Смирненски,27.7,4.2,22.698,81.94,18.498,78.72,0.193,0.339,↓
5,БДДР,Йовковци,92.179,9.0,84.382,91.54,75.382,90.63,,,д
6,БДЧР,Тича,311.8,40.0,230.803,74.02,190.803,70.2,0.076,1.595,↓
7,БДЧР,Камчия,233.55,76.0,201.323,86.2,125.323,79.54,1.331,2.188,↓
8,БДЧР,Ясна поляна,32.32,7.55,21.344,66.04,13.794,55.69,0.024,0.37,↓
9,БДИБР,Асеновец,28.2,2.0,20.632,73.16,18.632,71.11,0.162,0.81,↓
10,БДИБР,Боровица,27.3,4.6,26.9,98.53,22.3,98.24,0.134,0.25,↓
11,БДЗБР,Студена,25.2,2.4,16.63,65.99,14.23,62.41,0.326,0.737,↓
12,БДЗБР,Дяково,35.4,8.0,28.209,79.69,20.209,73.76,0.0,0.426,↓
13,БДЗБР,"",1.024,0.1,0.58,56.6,0.48,51.9,,,↓
14,БДЗБР,"",2.252,0.2,1.138,50.55,0.938,45.73,,,~
15,БДДР,рез.водоснабдяване,31.6,2.5,16.992,53.77,14.492,49.8,0.22,0.37,↓
16,БДДР,Панчарево,6.465,1.5,5.394,83.43,3.894,78.43,7.605,7.128,᷆
17,БДДР,Ястребино,62.3,3.9,38.952,62.52,35.052,60.02,0.116,0.116,~
18,БДДР,Кула,20.25,0.7,8.967,44.28,8.267,42.29,0.023,0.127,↓
19,БДДР,Рабиша,43.2,2.4,12.064,27.93,9.664,23.69,0.012,0.093,↓
20,БДДР,Огоста,506.0,67.0,206.54,40.82,139.54,31.79,1.042,4.745,↓
21,БДДР,Сопот,60.908,1.3,32.42,53.23,31.12,52.21,0.347,1.644,↓
22,БДДР,Горни Дъбник,130.0,3.0,49.568,38.13,46.568,36.67,0.37,0.37,~
23,БДДР,Бели Лом,25.5,3.2,8.744,34.29,5.544,24.86,0.093,0.093,~
24,БДЧР,Съединение,12.81,1.5,8.018,62.59,6.518,57.63,0.069,0.069,~
25,БДЧР,"",330.0,21.0,172.512,52.28,151.512,49.03,0.032,2.289,↓
26,БДЧР,Порой,45.2,2.0,6.12,13.54,4.12,9.54,0.278,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.51,20.32,1.71,14.81,0.127,0.116,↑
28,БДИБР,Жребчево,400.0,30.0,228.44,57.11,198.44,53.63,2.581,9.062,↓
29,БДИБР,Малко Шарково,45.0,3.9,36.207,80.46,32.307,78.61,0.207,0.207,~
30,БДИБР,Домлян,26.074,0.7,5.849,22.43,5.149,20.29,0.056,0.056,~
31,БДИБР,Пясъчник,206.53,3.4,22.9,11.09,19.5,9.6,1.041,0.161,↑
32,БДИБР,Тополница,137.108,20.0,47.532,34.67,27.532,23.51,3.252,0.382,↑
33,БДИБР,Тракиец,114.0,24.0,66.234,58.1,42.234,46.93,0.058,0.197,↓
34,БДЗБР,Пчелина,54.2,34.2,53.95,99.54,19.75,98.75,4.259,4.259,᷆
35,БДДР,"",205.569,20.0,135.944,66.13,115.944,62.48,1.022,1.022,~
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,54.673,38.44,49.263,36.01,2.972,0.94,↑
38,БДИБР,Белмекен,144.036,3.81,108.372,75.24,104.562,74.57,,,↓
39,БДИБР,Чаира,5.5,1.369,2.85,51.82,1.481,35.85,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,44.959,72.38,41.017,70.51,,,↓
41,БДИБР,Широка поляна,23.98,3.3,11.82,49.29,8.52,41.2,,,↓
42,БДИБР,Беглика,1.554,0.242,0.992,63.84,0.75,57.16,0.085,0.004,↑
43,БДИБР,Тошков Чарк,1.782,0.276,1.436,80.58,1.16,77.03,0.374,0.004,↑
44,БДИБР,Батак,310.298,19.95,212.059,68.34,192.109,66.17,3.654,0.45,↑
45,БДЗБР,Доспат,449.249,14.907,331.16,73.71,316.253,72.81,1.962,3.108,↓
46,БДИБР,Цанков камък,110.708,31.2,90.955,82.16,59.755,75.16,6.716,8.342,↓
47,БДИБР,Въча,226.12,24.52,184.267,81.49,159.747,79.24,9.591,12.577,↓
48,БДИБР,Кричим,20.256,1.73,19.399,95.77,17.669,95.37,12.468,10.662,↑
49,БДИБР,Кърджали,497.236,107.176,331.554,66.68,224.378,57.52,8.836,46.578,↓
50,БДИБР,Студен кладенец,387.772,90.667,230.749,59.51,140.082,47.15,48.808,53.347,↓
51,БДИБР,Ивайловград,156.702,59.526,132.461,84.53,72.935,75.05,53.168,46.894,↑
52,БДИБР,Розов кладенец,20.4,13.268,16.08,78.82,2.812,39.43,,,↑
