id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,482.699,73.67,395.499,69.62,4.858,9.36,↓
2,БДДР,Бели Искър,15.08,1.4,7.667,50.84,6.267,45.81,0.256,0.937,↓
3,БДДР,Среченска бара,15.5,1.0,15.123,97.57,14.123,97.4,0.428,0.544,↓
4,БДДР,Христо Смирненски,27.7,4.2,23.53,84.95,19.33,82.25,0.777,0.777,~
5,БДДР,Йовковци,92.179,9.0,83.148,90.2,74.148,89.14,0.114,0.732,↓
6,БДЧР,Тича,311.8,40.0,240.475,77.12,200.475,73.76,5.62,1.569,↑
7,БДЧР,Камчия,233.55,76.0,227.865,97.57,151.865,96.39,4.722,2.396,↑
8,БДЧР,Ясна поляна,32.32,7.55,26.029,80.54,18.479,74.6,0.417,0.37,↑
9,БДИБР,Асеновец,28.2,2.0,20.408,72.37,18.408,70.26,0.787,0.694,↑
10,БДИБР,Боровица,27.3,4.6,27.27,99.89,22.67,99.87,0.677,0.33,↑
11,БДЗБР,Студена,25.2,2.4,19.142,75.96,16.742,73.43,0.776,0.776,~
12,БДЗБР,Дяково,35.4,8.0,24.75,69.92,16.75,61.13,0.0,0.585,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.32,31.25,0.22,23.81,,,↑
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,0.283,12.56,0.083,4.03,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,18.92,59.87,16.42,56.43,0.858,1.46,↓
16,БДДР,Панчарево,6.465,1.5,5.295,81.91,3.795,76.44,9.832,8.582,᷆
17,БДДР,Ястребино,62.3,3.9,44.066,70.73,40.166,68.78,1.505,0.104,↑
18,БДДР,Кула,20.25,0.7,8.86,43.75,8.16,41.74,0.116,0.116,~
19,БДДР,Рабиша,43.2,2.4,11.684,27.05,9.284,22.75,0.0,0.0,~
20,БДДР,Огоста,506.0,67.0,198.98,39.32,131.98,30.06,9.549,3.53,↑
21,БДДР,Сопот,60.908,1.3,37.88,62.19,36.58,61.37,1.609,0.394,↑
22,БДДР,Горни Дъбник,130.0,3.0,56.727,43.64,53.727,42.3,1.215,0.486,↑
23,БДДР,Бели Лом,25.5,3.2,9.428,36.97,6.228,27.93,0.243,0.081,↑
24,БДЧР,Съединение,12.81,1.5,8.553,66.77,7.053,62.36,0.486,0.069,↑
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,174.463,52.87,153.463,49.66,1.915,1.915,~
26,БДЧР,Порой,45.2,2.0,5.445,12.05,3.445,7.97,0.3,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,2.684,21.73,1.884,16.31,0.092,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,224.52,56.13,194.52,52.57,5.294,1.59,↑
29,БДИБР,Малко Шарково,45.0,3.9,38.472,85.49,34.572,84.12,2.505,2.505,~
30,БДИБР,Домлян,26.074,0.7,12.363,47.42,11.663,45.96,0.561,0.088,↑
31,БДИБР,Пясъчник,206.53,3.4,40.058,19.4,36.658,18.05,2.723,0.223,↑
32,БДИБР,Тополница,137.108,20.0,104.782,76.42,84.782,72.4,8.843,0.556,↑
33,БДИБР,Тракиец,114.0,24.0,76.22,66.86,52.22,58.02,2.141,2.141,~
34,БДЗБР,Пчелина,54.2,34.2,54.05,99.72,19.85,99.25,6.238,6.238,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,126.385,61.48,106.385,57.33,7.608,12.21,↓
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,65.537,46.08,60.127,43.95,3.842,6.88,↓
38,БДИБР,Белмекен,144.036,3.81,53.537,37.17,49.727,35.46,,,↓
39,БДИБР,Чаира,5.5,1.369,3.176,57.75,1.807,43.75,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,39.69,63.9,35.748,61.46,,,↓
41,БДИБР,Широка поляна,23.98,3.3,8.189,34.15,4.889,23.64,,,↓
42,БДИБР,Беглика,1.554,0.242,0.943,60.69,0.701,53.44,0.172,0.0,↑
43,БДИБР,Тошков Чарк,1.782,0.276,0.656,36.79,0.38,25.21,0.26,0.313,↓
44,БДИБР,Батак,310.298,19.95,226.096,72.86,206.146,71.0,5.752,5.752,~
45,БДЗБР,Доспат,449.249,14.907,360.825,80.32,345.918,79.64,2.003,6.743,↓
46,БДИБР,Цанков камък,110.708,31.2,79.559,71.86,48.359,60.82,12.897,12.619,↑
47,БДИБР,Въча,226.12,24.52,188.61,83.41,164.09,81.39,14.558,7.59,↑
48,БДИБР,Кричим,20.256,1.73,18.923,93.42,17.193,92.8,7.755,6.158,↑
49,БДИБР,Кърджали,497.236,107.176,299.689,60.27,192.513,49.35,20.754,63.392,↓
50,БДИБР,Студен кладенец,387.772,90.667,276.532,71.31,185.865,62.56,88.18,63.907,↑
51,БДИБР,Ивайловград,156.702,59.526,103.624,66.13,44.098,45.38,78.891,75.134,↑
52,БДИБР,Розов кладенец,20.4,13.268,18.924,92.76,5.656,79.3,,,↓
