id,basin_directorate,name,total_volume,sanitary_volume,current_volume,current_volume_percent,current_useful_volume,current_useful_volume_percent,ingress,egress,trend
1,БДДР,Искър,655.252,87.2,514.746,78.56,427.546,75.27,8.154,5.079,↑
2,БДДР,Бели Искър,15.08,1.4,10.629,70.49,9.229,67.46,0.274,0.604,↓
3,БДДР,Среченска бара,15.5,1.0,15.181,97.94,14.181,97.8,1.852,2.188,↓
4,БДДР,Христо Смирненски,27.7,4.2,25.813,93.19,21.613,91.97,0.821,1.407,↓
5,БДДР,Йовковци,92.179,9.0,84.49,91.66,75.49,90.76,1.975,0.726,↑
6,БДЧР,Тича,311.8,40.0,229.704,73.67,189.704,69.8,3.657,1.758,↑
7,БДЧР,Камчия,233.55,76.0,214.758,91.95,138.758,88.07,11.95,2.268,↑
8,БДЧР,Ясна поляна,32.32,7.55,21.18,65.53,13.63,55.03,0.37,0.336,↑
9,БДИБР,Асеновец,28.2,2.0,20.456,72.54,18.456,70.44,2.882,0.845,↑
10,БДИБР,Боровица,27.3,4.6,27.26,99.85,22.66,99.82,0.144,0.26,↓
11,БДЗБР,Студена,25.2,2.4,18.875,74.9,16.475,72.26,1.579,0.763,↑
12,БДЗБР,Дяково,35.4,8.0,28.081,79.32,20.081,73.29,0.246,0.459,↓
13,БДЗБР,Калин - за рез.водоснабдяване,1.024,0.1,0.256,25.03,0.156,16.92,,,~
14,БДЗБР,Карагьол - за рез.водоснабдяване,2.252,0.2,1.066,47.32,0.866,42.18,,,д
15,БДДР,Огняново - за рез.водоснабдяване **,31.6,2.5,19.428,61.48,16.928,58.17,1.07,0.26,↑
16,БДДР,Панчарево,6.465,1.5,5.072,78.45,3.572,71.94,6.886,6.969,᷆
17,БДДР,Ястребино,62.3,3.9,39.352,63.17,35.452,60.71,0.324,0.104,↑
18,БДДР,Кула,20.25,0.7,9.007,44.48,8.307,42.49,0.046,0.116,↓
19,БДДР,Рабиша,43.2,2.4,11.693,27.07,9.293,22.78,0.012,0.081,↓
20,БДДР,Огоста,506.0,67.0,210.22,41.55,143.22,32.62,8.333,3.356,↑
21,БДДР,Сопот,60.908,1.3,30.85,50.65,29.55,49.57,1.84,0.278,↑
22,БДДР,Горни Дъбник,130.0,3.0,51.747,39.81,48.747,38.38,1.632,0.313,↑
23,БДДР,Бели Лом,25.5,3.2,9.105,35.71,5.905,26.48,0.185,0.081,↑
24,БДЧР,Съединение,12.81,1.5,8.267,64.54,6.767,59.83,0.069,0.069,~
25,БДЧР,Георги Трайков (Цонево),330.0,21.0,172.9,52.39,151.9,49.16,4.157,2.676,↑
26,БДЧР,Порой,45.2,2.0,4.151,9.18,2.151,4.98,0.301,0.0,↑
27,БДЧР,Ахелой,12.35,0.8,1.896,15.35,1.096,9.49,0.185,0.0,↑
28,БДИБР,Жребчево,400.0,30.0,224.68,56.17,194.68,52.62,16.261,5.15,↑
29,БДИБР,Малко Шарково,45.0,3.9,36.718,81.6,32.818,79.85,0.091,0.091,~
30,БДИБР,Домлян,26.074,0.7,9.968,38.23,9.268,36.52,1.566,0.083,↑
31,БДИБР,Пясъчник,206.53,3.4,29.782,14.42,26.382,12.99,1.785,0.188,↑
32,БДИБР,Тополница,137.108,20.0,74.052,54.01,54.052,46.16,8.981,0.37,↑
33,БДИБР,Тракиец,114.0,24.0,75.98,66.65,51.98,57.76,2.894,0.116,↑
34,БДЗБР,Пчелина,54.2,34.2,54.1,99.82,19.9,99.5,7.407,7.407,᷆
35,БДДР,Александър Стамболийски,205.569,20.0,147.96,71.98,127.96,68.96,13.018,0.993,↑
36,БДДР,Кокаляне,,,,,,,,,
37,БДИБР,Копринка,142.214,5.41,71.598,50.34,66.188,48.38,12.072,0.92,↑
38,БДИБР,Белмекен,144.036,3.81,87.792,60.95,83.982,59.89,,,↓
39,БДИБР,Чаира,5.5,1.369,2.178,39.6,0.809,19.58,,,↑
40,БДИБР,Голям Беглик,62.111,3.942,45.863,73.84,41.921,72.07,,,↑
41,БДИБР,Широка поляна,23.98,3.3,12.51,52.17,9.21,44.54,,,↑
42,БДИБР,Беглика,1.554,0.242,1.03,66.28,0.788,60.06,0.364,0.676,↓
43,БДИБР,Тошков Чарк,1.782,0.276,1.709,95.9,1.433,95.15,0.695,0.753,↓
44,БДИБР,Батак,310.298,19.95,216.581,69.8,196.631,67.72,10.337,6.067,↑
45,БДЗБР,Доспат,449.249,14.907,367.48,81.8,352.573,81.17,6.093,0.167,↑
46,БДИБР,Цанков камък,110.708,31.2,81.838,73.92,50.638,63.69,24.541,18.985,↑
47,БДИБР,Въча,226.12,24.52,203.022,89.79,178.502,88.54,24.191,47.316,↓
48,БДИБР,Кричим,20.256,1.73,19.001,93.8,17.271,93.23,46.704,43.903,↑
49,БДИБР,Кърджали,497.236,107.176,478.394,96.21,371.218,95.17,50.847,58.11,↓
50,БДИБР,Студен кладенец,387.772,90.667,355.572,91.7,264.905,89.16,85.994,98.38,↓
51,БДИБР,Ивайловград,156.702,59.526,131.379,83.84,71.853,73.94,107.751,180.937,↓
52,БДИБР,Розов кладенец,20.4,13.268,18.636,91.35,5.368,75.27,,,~
